Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2239.11	13.2836	4.01541	8.42676	2.81308	7.30968	0.0166039	124.074	18.9649	7.68386	1.22385	0.41973	0.674141	0.712975	0.318018	17.9468	4.87515	0.334212	0.0547095	6.48887	13.1058	63.9128	0.756716	60.664	0.0752808	0.355482	0.136805	0.0625526	0.582567	0.234526	0.0651885	17.9468	63.9128	0.756716	60.664	0.908281	0.00993257	0.00261426	0.000148644	0.00207831	3.52989e-05	0.000739646	0.0682497	0.00561525	0.000597653	0.318018	0.681889	0.0539126	0.0616415	0.574082	0.23111	0.00719491	7.02892	0.0444513	1.77128	1.60882	116.698	1e-15	0.000665227	0
1	225.334	10.3331	4.35902	9.82734	2.07077	5.6367	0.0078778	106.727	14.7048	8.91269	2.84211	0.259154	0.423553	0.751787	0.332221	17.7159	6.63913	0.30532	0.104922	5.12814	4.96404	61.0792	0.414378	71.5964	0.0967764	0.482912	0.177409	0.0357268	0.264517	0.0873341	0.0786915	17.7159	61.0792	0.414378	71.5964	0.921788	0.0092671	0.00121715	0.000142431	0.00171276	0.000129351	0.000430979	0.0580985	0.00615892	0.000313534	0.332221	0.714302	0.104782	0.035679	0.264163	0.0872172	0.00632998	5.74144	0.0562095	1.42648	1.31491	485.473	13.2203	0.00662039	0.000301141
2	1057.77	13.9024	4.27572	13.2393	3.52929	7.51613	0.0131881	125.691	22.0478	7.42152	1.97438	0.284097	0.53052	0.662983	0.260409	22.094	5.22954	0.163476	0.238236	1.7777	10.6717	61.2915	0.700208	57.7472	0.07193	0.283343	0.133047	0.0473927	0.335793	0.170695	0.0429685	22.094	61.2915	0.700208	57.7472	0.901514	0.0340003	0.00145113	0.000434888	0.00129887	0.00016274	0.000612397	0.0533134	0.00610515	0.000448719	0.260409	0.802553	0.231595	0.0460716	0.326433	0.165937	0.00519125	10.3038	0.0344845	1.67426	1.50937	622.632	11.9102	0.00706438	0.00042132
3	4431.71	12.8303	3.451	13.6801	3.90281	7.24037	0.0137008	116.15	18.109	10.1251	2.65318	0.263469	0.770888	0.792573	0.288692	17.536	4.45542	0.124609	0.0884583	8.41007	12.1149	57.6483	0.722858	57.4223	0.0779405	0.256226	0.138114	0.0603436	0.298726	0.0781805	0.0348413	17.536	57.6483	0.722858	57.4223	0.91458	0.0217456	0.00291747	0.000280189	0.00221607	0.000124602	0.000869549	0.0500205	0.00640684	0.000465468	0.288692	0.856575	0.087772	0.0598754	0.296408	0.077574	0.00570414	10.9833	0.0298442	1.68277	1.53902	707.893	15.7097	0.00683695	0.000420446
4	4992.89	14.8925	4.24874	16.8791	4.35892	7.26422	0.0118905	127.057	14.8662	8.97665	1.01666	0.373321	0.470045	0.835665	0.334191	20.1054	3.96397	0.539218	0.165532	2.42695	10.3199	63.6532	1.13667	66.6218	0.0671479	0.229415	0.137661	0.043758	0.821971	0.161642	0.0346515	20.1054	63.6532	1.13667	66.6218	0.851834	0.0357889	0.00134085	0.000263595	0.000884721	3.71856e-05	0.000393196	0.103055	0.00589684	0.000579439	0.334191	0.55377	0.164602	0.043512	0.817351	0.160734	0.00501646	17.1916	0.019189	1.70063	1.44866	378.497	8.65279	0.00678011	0.000561786
5	1434.9	9.37051	3.48794	9.46037	3.37355	5.18487	0.0103441	134.392	22.2841	5.10119	1.53288	0.200898	0.547495	0.641976	0.41475	19.0269	5.63915	0.501786	0.160625	3.12736	11.2004	57.8002	0.830313	66.8377	0.106718	0.296424	0.192869	0.0689013	0.418804	0.233563	0.0711087	19.0269	57.8002	0.830313	66.8377	0.922819	0.00819979	0.000915025	0.000165089	0.000748643	5.93558e-05	0.000319738	0.0606	0.00567437	0.000460201	0.41475	0.642999	0.153856	0.0659977	0.401155	0.22372	0.00655942	8.52565	0.0457229	1.36177	1.25667	397.011	9.19959	0.00630738	0.000439661
6	1089.97	16.7962	3.99616	10.6908	3.44113	6.07804	0.0100659	147.163	28.5876	2.74276	2.9442	0.0397785	0.179111	0.795227	0.284152	19.4721	5.13218	0.174669	0.259521	5.83327	11.1003	71.8756	0.824786	54.8483	0.0595373	0.290602	0.164527	0.0519309	0.2701	0.0695513	0.0614991	19.4721	71.8756	0.824786	54.8483	0.919907	0.0195196	0.00115119	0.00033477	0.00121002	0.000260239	0.000519202	0.0510522	0.00573263	0.00042443	0.284152	0.802698	0.228262	0.0456758	0.237566	0.0611738	0.00488315	9.09721	0.0493653	1.66698	1.53347	592.442	8.56642	0.00640209	0.000402551
7	1113.31	8.66916	3.98896	9.55484	3.31263	6.41657	0.0167253	105.127	15.4806	5.59663	1.09621	0.495965	0.496488	0.619767	0.354561	18.2288	5.35891	0.292122	0.207529	3.71497	5.8981	56.0981	0.667805	75.8041	0.115351	0.301875	0.155847	0.0549807	0.565373	0.346861	0.0650629	18.2288	56.0981	0.667805	75.8041	0.915099	0.0189941	0.00165349	0.000431877	0.00100516	6.89686e-05	0.00046939	0.0544613	0.00596589	0.000438876	0.354561	0.738677	0.20718	0.0548883	0.564422	0.346279	0.00819222	7.17308	0.0480605	1.52353	1.39418	500.167	18.1465	0.00668364	0.000418384
8	9466.33	12.5115	4.15514	9.67704	4.40022	8.68786	0.00679772	138.655	22.2351	4.53481	1.67105	0.201217	0.249198	0.67612	0.23335	18.2475	5.54748	0.242219	0.0859906	10.9693	12.9986	62.0988	0.923551	58.0935	0.0799265	0.227261	0.115103	0.0371543	0.404608	0.193818	0.0494231	18.2475	62.0988	0.923551	58.0935	0.863711	0.0245393	0.00491283	0.000432555	0.0042705	0.000125105	0.00112095	0.0947797	0.00592949	0.00041575	0.23335	0.702942	0.0816681	0.0352867	0.384269	0.184076	0.00296499	9.10987	0.0347416	2.05182	1.77218	743.849	9.59955	0.00625979	0.00038469
9	2491.11	11.206	3.50474	9.75735	4.22884	5.16818	0.00992226	117.136	25.9203	10.9001	2.17025	0.329116	0.349146	0.774614	0.37714	17.9709	5.59792	0.302706	0.195857	10.4828	13.689	65.6648	0.52954	43.8313	0.0892379	0.236471	0.193492	0.024812	0.356924	0.103853	0.0695002	17.9709	65.6648	0.52954	43.8313	0.890256	0.0218614	0.00227431	0.000527027	0.00148945	0.000177765	0.00042258	0.0759727	0.00600319	0.000452586	0.37714	0.744397	0.189226	0.023972	0.34484	0.100337	0.00849389	6.89815	0.0517358	1.38482	1.23284	509.727	13.9272	0.00655241	0.000411553
