"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",67.6369,7.00327,1.91874,7.00071,2.00317,5.00054,0.00186246,61.9326,1.62612,2.02022,1.00055,0.0201064,0.00345626,0.600055,0.166375,7.06432,1.01368,0.000968932,0.0501522,1.00498,1.0399,21.015,1.35476e-05,14.0276,4.25826,1.39133,-64.74871,-521.0378,-580.2134
"1st Qu.",953.639,9.8740375,3.161315,10.828275,2.930505,5.7613275,0.013628075,82.832775,3.7932175,6.272155,1.546605,0.17425475,0.1899375,0.6563705,0.427671,22.66815,5.20466,0.18500775,0.14998525,3.9835825,3.4961775,37.8579,0.5473915,33.96665,11.548775,3.4341925,-56.97849,-506.354325,-562.49735
"Median",1927.665,12.8036,3.609525,13.46635,3.607535,6.67917,0.01961635,85.186,5.39589,7.983255,1.976705,0.2977265,0.3314915,0.7065495,0.533742,25.52435,6.521555,0.297583,0.2148535,6.16894,4.711585,50.9848,0.989577,49.8434,13.60715,4.12622,-55.50449,-504.5858,-560.3376
"Mean",2596.45580363608,13.158047025593,3.5664918227216,13.4704234316479,3.66575106897628,7.1302636454432,0.0205439522128589,96.4061767946317,9.90429467228464,7.8823641011236,1.98123223158552,0.296663309144819,0.361659685068664,0.715324610174782,0.54952074968789,24.8323598751561,6.46814012172285,0.318068278831461,0.245553302418851,6.78963912453183,5.28620295099875,52.2527844101124,0.987843683745412,51.7668955680399,13.8407996083021,4.22930117665418,-55.6838130305868,-504.944184363296,-560.627997003745
"3rd Qu.",3625.2825,16.23675,4.0175875,16.16105,4.3185325,8.012715,0.02623375,102.6,14.731,9.5596225,2.414225,0.4194205,0.50702775,0.76361225,0.6626835,27.853625,7.7819175,0.42638325,0.3063265,9.3729825,6.772035,65.793425,1.423625,67.963775,15.8211,4.89449,-54.2165775,-503.0581,-558.433575
"Max.",9971.41,20.9967,4.49972,19.9977,6.89437,19.7093,0.0754865,179.929,41.9403,11.9983,2.99826,0.569989,0.994119,0.948275,0.993285,34.9304,10.9755,0.937366,0.991928,13.9979,13.9226,89.9915,1.99958,104.933,29.6277,9.01571,-50.38713,-499.6849,-551.8503
"rhat.vec",1.00266269659797,1.0003287686582,1.02818103289996,1.00033979906687,1.01006411442159,1.00356812189201,1.00661678987861,1.07144323920265,1.04872941580082,1.00028209462067,1.00102001474126,1.00003282069559,1.00828530268946,1.00103471734403,1.02954023609139,1.00395418885355,1.00239486940735,1.00090779241699,1.01854615311265,1.00529795030306,1.05250491152351,1.00020822772342,0.999793375044479,1.0007002891065,1.00204360742935,0.999956026483156,1.00028294640325,1.00699053447033,1.00339576180676
