Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	12.4881	12.5604	4.22292	14.5105	4.1867	6.38756	0.0210873	84.2068	3.04965	8.63662	1.8379	0.638725	0.716518	0.598847	17.1329	4.90781	0.576158	0.501159	5.77122	8.29445	29.6594	0.868953	39.735	0.0796153	0.238852	0.156554	0.0529904	0.389857	0.154242	0.0455612	17.1329	29.6594	0.868953	39.735	0.990878	0.0056921	7.16174e-05	7.19501e-05	7.76057e-05	3.09677e-05	9.27436e-05	0.00184077	0.00119529	5.55984e-05	0.598847	0.744216	0.501159	0.0529904	0.389857	0.154242	0.00711258	13.7477	0.0339074	1.10971	1.09959	21.6365	1e-15	0.000930046	0
1	103.549	14.2071	2.91522	17.0143	4.96099	5.56689	0.0125275	91.4547	6.90611	3.79884	2.51763	0.330985	0.661115	0.611026	18.1027	5.00093	0.843551	0.199769	5.13017	7.11022	26.5217	0.555652	31.9936	0.0703873	0.201573	0.179634	0.0576016	0.262594	0.134605	0.0307783	18.1027	26.5217	0.555652	31.9936	0.98969	0.00479042	0.00013287	3.31682e-05	0.000115341	1.70481e-05	6.11717e-05	0.00400845	0.00115564	5.37505e-05	0.611026	0.659979	0.199767	0.0576011	0.262592	0.134604	0.0071704	14.0736	0.020313	0.964311	0.954369	20.2404	0.814563	0.00123604	5.05753e-05
2	149.253	8.23461	3.72509	10.7111	5.23761	11.4052	0.0190361	89.0777	6.02288	4.55259	2.16025	0.234237	0.797116	0.402144	18.379	5.24419	0.240421	0.255908	8.08655	6.8427	33.4458	0.719109	33.8	0.121439	0.190927	0.0876793	0.0410127	0.368992	0.0939169	0.030493	18.379	33.4458	0.719109	33.8	0.990753	0.00462039	0.000225306	7.74865e-05	0.000292728	3.07498e-05	0.000213795	0.00265289	0.00116024	5.67552e-05	0.402144	0.803313	0.255908	0.0410127	0.368992	0.0939168	0.00395434	8.91236	0.0244954	1.26227	1.2506	38.8912	1.34642	0.00134058	5.13044e-05
3	37.7045	10.2201	3.92936	10.4334	5.61407	10.2701	0.016179	80.482	2.56038	6.99284	2.43606	0.354706	0.694678	0.767131	19.7065	5.64893	0.777548	0.519969	7.86876	3.64543	33.1204	0.963341	57.7884	0.0978464	0.178124	0.09737	0.035237	0.285165	0.125334	0.0366709	19.7065	33.1204	0.963341	57.7884	0.99093	0.00569251	9.14028e-05	9.90074e-05	0.000116325	4.20679e-05	0.000151448	0.00166707	0.00119027	4.10266e-05	0.767131	0.81373	0.519969	0.035237	0.285165	0.125334	0.00333345	10.3446	0.0298402	1.11742	1.10728	28.4965	0.888403	0.00135132	3.92036e-05
4	387.643	9.94863	3.20624	8.02937	4.23325	10.0754	0.0198461	91.7256	4.36155	8.96577	2.98601	0.491828	0.697893	0.330389	16.4766	3.46601	0.172431	0.206057	1.36904	7.98844	30.1698	0.585901	32.2735	0.100516	0.236225	0.0992516	0.0382838	0.233721	0.101174	0.0396326	16.4766	30.1698	0.585901	32.2735	0.991186	0.00262809	0.000151879	3.94182e-05	0.000247467	2.72016e-05	0.000141247	0.00454502	0.00117211	7.76427e-05	0.330389	0.826162	0.206057	0.0382838	0.233721	0.101174	0.00571014	5.80294	0.0327429	1.09683	1.08717	28.1954	1.36774	0.0013777	7.13773e-05
5	266.936	10.9316	2.78331	15.8491	4.69394	5.39705	0.00876547	89.1879	3.33449	7.77598	2.84446	0.553442	0.628989	0.522732	16.3821	3.72199	0.743315	0.0784472	7.78451	7.26849	27.507	0.72796	28.4661	0.0914779	0.213041	0.185286	0.0447672	0.221128	0.130433	0.0325387	16.3821	27.507	0.72796	28.4661	0.988349	0.00313383	0.000344264	2.93055e-05	0.000304879	1.72442e-05	8.59191e-05	0.006689	0.00114331	5.19128e-05	0.522732	0.617437	0.0784472	0.0447672	0.221128	0.130433	0.00738552	13.7913	0.0200906	1.10992	1.09698	29.3646	1.05292	0.00117918	4.74763e-05
6	718.359	15.5962	2.41586	7.0454	5.46	7.00442	0.011014	90.9634	3.57981	8.50103	1.44725	0.357885	0.604119	0.366046	18.8032	5.5166	0.145753	0.207032	4.57389	5.29358	25.9021	0.64466	32.9374	0.0641182	0.18315	0.142767	0.0254328	0.417425	0.27354	0.0489546	18.8032	25.9021	0.64466	32.9374	0.985697	0.00452058	0.000283657	7.40583e-05	0.000297767	1.94547e-05	0.000100763	0.00814835	0.00119517	6.43508e-05	0.366046	0.863742	0.207032	0.0254328	0.417425	0.27354	0.00672098	5.45829	0.0422842	1.08809	1.07253	27.7409	1.17415	0.00132615	6.08261e-05
7	106.885	19.7941	2.86093	7.17143	2.27777	11.6004	0.0160437	84.8283	2.43415	5.58789	2.92116	0.338281	0.662003	0.614245	18.4414	5.22568	0.468911	0.0873832	7.9567	6.34962	25.4079	0.435053	38.2247	0.0505201	0.439026	0.0862039	0.0400765	0.226623	0.115706	0.0343897	18.4414	25.4079	0.435053	38.2247	0.992309	0.003033	0.000119403	1.14328e-05	0.00038546	1.42592e-05	0.000187061	0.00288528	0.00106244	5.26807e-05	0.614245	0.795703	0.0873832	0.0400765	0.226623	0.115706	0.00417288	5.60855	0.027364	1.10913	1.1006	31.41	1.31802	0.00118393	4.78702e-05
8	51.4997	19.5428	3.37548	7.26113	2.60569	10.7343	0.0202639	85.0752	3.44167	4.71364	2.62322	0.214068	0.689919	0.635145	18.3226	4.85802	0.479341	0.485457	4.77412	6.00271	21.8886	1.0261	36.6748	0.0511697	0.383776	0.0931593	0.0313324	0.263005	0.118206	0.0433069	18.3226	21.8886	1.0261	36.6748	0.987134	0.00905721	4.93002e-05	4.65134e-05	0.000147333	4.63534e-05	0.000165967	0.00212623	0.0011994	5.59898e-05	0.635145	0.804468	0.485457	0.0313324	0.263005	0.118206	0.00425017	7.33028	0.0348391	1.05552	1.04194	29.9672	1.23536	0.00139954	5.1805e-05
9	524.969	16.3479	1.99972	15.5639	5.53553	6.69398	0.00963702	87.9269	4.12364	8.04155	1.3569	0.325177	0.653291	0.676112	20.4958	5.83297	0.644169	0.147654	6.13605	7.36945	32.6451	0.929825	35.2376	0.0611699	0.180651	0.149388	0.0264172	0.481458	0.255516	0.019194	20.4958	32.6451	0.929825	35.2376	0.981644	0.0101391	0.000319178	5.52919e-05	0.000315406	1.34267e-05	9.07678e-05	0.00652042	0.00113923	5.60778e-05	0.676112	0.777147	0.147654	0.0264172	0.481458	0.255516	0.00669915	15.2102	0.0149166	1.09999	1.0798	25.8861	1.03611	0.00123605	5.17089e-05
