"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 12.4881 12.5604 4.22292 14.5105 4.1867 6.38756 0.0210873 84.2068 3.04965 8.63662 1.8379 0.638725 0.716518 0.598847 17.1329 4.90781 0.576158 0.501159 5.77122 8.29445 29.6594 0.868953 39.735 4.06435 30.6348 -45.89785 -486.1596 -532.0574
66300 103.549 14.2071 2.91522 17.0143 4.96099 5.56689 0.0125275 91.4547 6.90611 3.79884 2.51763 0.330985 0.661115 0.611026 18.1027 5.00093 0.843551 0.199769 5.13017 7.11022 26.5217 0.555652 31.9936 4.067 13.1845 -43.62601 -489.527 -533.153
200000 149.253 8.23461 3.72509 10.7111 5.23761 11.4052 0.0190361 89.0777 6.02288 4.55259 2.16025 0.234237 0.797116 0.402144 18.379 5.24419 0.240421 0.255908 8.08655 6.8427 33.4458 0.719109 33.8 4.43966 32.5031 -46.15893 -491.656 -537.815
161800 37.7045 10.2201 3.92936 10.4334 5.61407 10.2701 0.016179 80.482 2.56038 6.99284 2.43606 0.354706 0.694678 0.767131 19.7065 5.64893 0.777548 0.519969 7.86876 3.64543 33.1204 0.963341 57.7884 4.34482 13.0746 -47.16149 -489.7869 -536.9484
170600 387.643 9.94863 3.20624 8.02937 4.23325 10.0754 0.0198461 91.7256 4.36155 8.96577 2.98601 0.491828 0.697893 0.330389 16.4766 3.46601 0.172431 0.206057 1.36904 7.98844 30.1698 0.585901 32.2735 4.27667 8.71476 -46.56331 -487.3002 -533.8635
168200 266.936 10.9316 2.78331 15.8491 4.69394 5.39705 0.00876547 89.1879 3.33449 7.77598 2.84446 0.553442 0.628989 0.522732 16.3821 3.72199 0.743315 0.0784472 7.78451 7.26849 27.507 0.72796 28.4661 4.70223 15.8486 -45.53728 -489.4771 -535.0144
67100 718.359 15.5962 2.41586 7.0454 5.46 7.00442 0.011014 90.9634 3.57981 8.50103 1.44725 0.357885 0.604119 0.366046 18.8032 5.5166 0.145753 0.207032 4.57389 5.29358 25.9021 0.64466 32.9374 4.06867 23.1599 -46.55216 -486.2055 -532.7577
106100 106.885 19.7941 2.86093 7.17143 2.27777 11.6004 0.0160437 84.8283 2.43415 5.58789 2.92116 0.338281 0.662003 0.614245 18.4414 5.22568 0.468911 0.0873832 7.9567 6.34962 25.4079 0.435053 38.2247 4.54971 8.38077 -46.00904 -489.2528 -535.2619
168900 51.4997 19.5428 3.37548 7.26113 2.60569 10.7343 0.0202639 85.0752 3.44167 4.71364 2.62322 0.214068 0.689919 0.635145 18.3226 4.85802 0.479341 0.485457 4.77412 6.00271 21.8886 1.0261 36.6748 4.44703 23.73 -48.07742 -485.8478 -533.9252
47000 524.969 16.3479 1.99972 15.5639 5.53553 6.69398 0.00963702 87.9269 4.12364 8.04155 1.3569 0.325177 0.653291 0.676112 20.4958 5.83297 0.644169 0.147654 6.13605 7.36945 32.6451 0.929825 35.2376 4.45513 21.0333 -46.03043 -486.8347 -532.8651
