"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",29.2658,7.00127,2.11998,7.00086,2.00051,5.00133,0.00122891,60.0202,3.76366,2.00201,1.00065,0.0201135,0.0132425,0.600004,0.0713689,13.3035,1.11743,0.00246196,0.0500246,1.11626,1.08349,21.0403,0.235698,14.0168,1.2643,0.745479,-58.10388,-659.7969,-711.1845
"1st Qu.",399.5405,9.9478475,3.2216425,10.5994,3.123515,6.491055,0.0046586225,117.635,27.0726,5.46784,1.5638525,0.17333875,0.34018575,0.6711535,0.24435825,17.617,3.4309475,0.1103675,0.1262675,4.5637075,5.9721875,38.27575,0.56894025,23.391625,2.173585,1.8121825,-49.1416225,-648.7087,-697.0356
"Median",771.2975,12.7541,3.595255,13.24775,3.75102,7.866255,0.00599763,134.78,32.0432,7.158805,2.01502,0.2932685,0.498131,0.725233,0.2901005,18.62685,4.059315,0.1859045,0.187277,6.280245,7.886125,44.8346,0.6581115,32.30355,2.44635,2.30816,-47.57952,-646.8268,-694.6803
"Mean",1158.9017414794,13.1761994210362,3.57359610486891,13.266163102372,3.78896675249688,8.3190773954432,0.00631752196629213,133.549094069913,31.2440683052434,7.17378735174781,2.00293185549313,0.293571034285268,0.501839741198502,0.731501503901373,0.294876227746567,18.6447344101124,4.05331162609238,0.210239443018102,0.216005610174782,6.51159211922597,7.93453268726592,43.9078715043695,0.663499110642946,34.4591662453184,2.48132614076155,2.56846899968789,-47.7651583146067,-647.169590574282,-694.93474889201
"3rd Qu.",1467.925,16.2,3.93949,15.81815,4.3975475,9.6367825,0.0076372375,151.3305,36.1296,8.9145375,2.4342875,0.41059875,0.660387,0.784127,0.33932525,19.650475,4.6655,0.283804,0.27483125,8.2765725,9.9074275,50.2116,0.7548085,42.8569,2.7462525,2.9787175,-46.159895,-645.266475,-692.5537
"Max.",9996.98,20.9883,4.49816,19.9993,6.94777,22.7629,0.019216,179.956,41.9924,11.9909,2.99993,0.56999,0.987966,0.94997,0.628111,24.5879,7.76686,0.833129,0.981624,13.992,13.9961,67.1897,1.20278,99.8806,4.42057,25.6067,-42.03182,-640.3224,-686.261
"rhat.vec",1.01009805342129,0.999869444882143,1.01587060177056,1.00060738824585,1.00116068860702,1.00346460202654,1.00183270886205,1.0027007479837,1.00087161123725,1.00032136025562,0.999924055031315,0.999995999192922,1.00044244049275,1.00006364558185,1.01321274526587,1.00064305706048,1.00039372871863,1.0031634275391,1.00057396114837,1.0007453589847,1.00102776128724,1.00122061691338,1.00156942145288,1.00045198138359,1.00049879799907,1.00263550772444,1.00305238114383,1.00207922675106,1.00434351392921
