Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	222.184	14.317	3.39308	14.0151	4.42128	5.31336	0.00562439	77.6295	12.4907	6.66931	1.87347	0.390505	0.622348	0.396751	18.0948	3.26029	0.225386	0.0763964	4.06951	5.37975	49.552	0.412986	19.8718	0.069847	0.226179	0.188205	0.0364401	0.33219	0.201579	0.0455647	18.0948	49.552	0.412986	19.8718	0.984413	0.00461501	0.00086524	7.15106e-05	0.000747652	2.83484e-05	0.000158595	0.00768184	0.00142522	4.58799e-05	0.396751	0.811917	0.0763564	0.036421	0.332016	0.201473	0.00552311	9.05213	0.0369948	1.37701	1.35554	39.6979	1e-15	0.000379575	0
1	151.855	11.599	4.16626	7.48307	4.94073	5.88163	0.00859391	88.8583	10.1617	9.88139	2.78813	0.49914	0.725103	0.256966	16.8653	4.14198	0.0470117	0.129477	5.39796	5.69552	49.4581	0.560833	28.9259	0.0862143	0.202399	0.170021	0.0366272	0.260068	0.0985955	0.0946605	16.8653	49.4581	0.560833	28.9259	0.985482	0.00393629	0.00149394	0.000222089	0.00107564	0.000103817	0.000264834	0.00616933	0.00123637	5.12176e-05	0.256966	0.938118	0.129441	0.036617	0.259995	0.0985679	0.00610004	5.04122	0.0888027	1.88604	1.85866	224.897	4.46093	0.00137761	4.37184e-05
2	470.737	8.48152	3.36602	13.2504	2.17566	7.21672	0.00470634	96.3158	12.2398	11.7328	2.6327	0.306398	0.654951	0.365284	17.5789	4.22003	0.341333	0.0773377	6.32639	4.47834	49.5289	0.641593	26.7606	0.117903	0.459631	0.138567	0.0171038	0.248775	0.131063	0.0352004	17.5789	49.5289	0.641593	26.7606	0.975378	0.00702616	0.00071376	5.96686e-05	0.00158447	6.37315e-05	0.000220238	0.0137619	0.00124917	5.41951e-05	0.365284	0.709106	0.0771785	0.0170686	0.248263	0.130793	0.00443491	10.2361	0.0249608	1.51497	1.47766	148.963	3.27015	0.00137773	5.029e-05
3	122.484	8.67424	3.29014	13.7366	2.28659	5.10874	0.00533906	95.868	10.578	10.5279	1.96593	0.552237	0.679527	0.393676	19.7122	4.84473	0.447129	0.0574659	1.84866	4.90647	23.9088	0.546442	51.0879	0.115284	0.437332	0.195743	0.0356443	0.345652	0.163013	0.0468836	19.7122	23.9088	0.546442	51.0879	0.983006	0.00279751	0.000462837	2.8191e-05	0.000764004	2.27551e-05	0.000149017	0.0113263	0.00141613	5.66274e-05	0.393676	0.659136	0.0574229	0.0356177	0.345393	0.162891	0.00584532	9.95899	0.0309027	1.25383	1.23252	140.979	3.11281	0.00157281	5.26905e-05
4	742.302	16.185	3.09879	9.87337	4.65241	8.76851	0.00844612	86.0617	9.07025	7.04728	2.73898	0.30194	0.778792	0.326549	17.7309	4.27086	0.0321332	0.0831704	6.26016	6.78673	46.0768	0.625257	20.3283	0.0617856	0.214942	0.114044	0.0333673	0.284337	0.0807629	0.0357932	17.7309	46.0768	0.625257	20.3283	0.984214	0.0058224	0.000932036	8.45375e-05	0.00104756	4.44506e-05	0.000294871	0.00625595	0.00142869	5.17873e-05	0.326549	0.964676	0.083164	0.0333647	0.284315	0.0807567	0.00365084	7.38162	0.0345289	1.58526	1.56024	165.298	3.38064	0.00158438	4.54688e-05
5	202.462	12.8041	3.95264	14.1098	4.55155	5.56179	0.00709272	91.5298	9.18873	8.84195	2.69483	0.315787	0.692306	0.313134	17.2284	4.34779	0.206573	0.216131	2.07733	5.05689	34.3237	0.527733	54.2848	0.0781	0.219705	0.179798	0.0247255	0.256902	0.114179	0.0503677	17.2284	34.3237	0.527733	54.2848	0.981066	0.00841387	0.000564051	0.000155468	0.00050546	8.28833e-05	0.000150494	0.00767146	0.00138835	4.95303e-05	0.313134	0.78674	0.216097	0.0247216	0.256861	0.114161	0.00537477	9.5328	0.0396263	1.44787	1.42046	138.233	2.81789	0.00156349	4.58128e-05
6	340.533	7.80038	3.50355	14.8011	4.23248	5.7195	0.010075	107.177	12.8737	7.89176	2.24854	0.490578	0.87251	0.215956	18.6457	5.01609	0.0378522	0.11918	3.96581	8.09554	35.9372	0.535832	34.3555	0.128199	0.236268	0.17484	0.0542381	0.388034	0.056699	0.0413863	18.6457	35.9372	0.535832	34.3555	0.986551	0.00313648	0.000584771	7.83227e-05	0.000509465	3.81768e-05	0.000187961	0.00772179	0.00120422	6.84826e-05	0.215956	0.943635	0.11841	0.0538876	0.385526	0.0563326	0.00585341	9.41456	0.0390536	1.41712	1.39807	159.91	3.24562	0.00136079	6.09783e-05
7	477.272	12.0415	3.30501	10.5351	3.51816	6.24535	0.00652399	101.108	13.7926	7.92292	2.34343	0.383285	0.627935	0.222775	19.7645	5.26753	0.0586456	0.187517	4.79285	7.18915	27.1246	0.631417	53.7282	0.0830461	0.284239	0.160119	0.0303774	0.267956	0.158769	0.0502316	19.7645	27.1246	0.631417	53.7282	0.980795	0.00639857	0.000528351	0.000120826	0.000633343	7.28654e-05	0.000182022	0.0100139	0.00131291	5.52606e-05	0.222775	0.915704	0.186425	0.0302005	0.266395	0.157845	0.00435912	7.51709	0.0459973	1.47807	1.44969	146.277	2.39393	0.00146819	5.04127e-05
8	43.3094	18.4209	4.34513	8.26815	2.00733	6.98757	0.00983276	70.1586	5.44737	9.5357	1.21557	0.279435	0.766938	0.474309	17.8917	3.19	0.698005	0.137096	11.624	8.71111	54.1035	0.633668	21.5454	0.0542862	0.498174	0.143111	0.0224744	0.630929	0.191731	0.0752087	17.8917	54.1035	0.633668	21.5454	0.981935	0.00897976	0.000529892	8.41879e-05	0.00116931	4.75282e-05	0.000268012	0.00562716	0.00130772	6.13106e-05	0.474309	0.594141	0.137096	0.0224744	0.630929	0.191731	0.00662418	6.67589	0.0446846	1.55456	1.52647	181.173	4.43755	0.00141778	4.92796e-05
9	91.5769	14.0381	4.06482	11.7207	5.08932	5.00266	0.00684578	76.876	12.6276	3.77225	2.63152	0.240471	0.679729	0.38351	19.0974	3.8299	0.288164	0.113706	5.69598	5.10134	56.132	0.612249	20.7444	0.0712347	0.19649	0.199894	0.0433309	0.258303	0.121706	0.0693245	19.0974	56.132	0.612249	20.7444	0.983249	0.00601932	0.00134105	0.000171899	0.000855768	7.59895e-05	0.000209405	0.00653847	0.0015124	4.88748e-05	0.38351	0.758681	0.113645	0.0433078	0.258165	0.121641	0.0059956	8.91893	0.0525952	1.70962	1.68098	190.735	3.80893	0.00159431	4.34227e-05
