Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1384.52	20.2396	2.39836	13.6241	3.70252	6.18759	0.0226351	87.6978	4.70924	11.2326	1.35784	0.249994	0.707094	0.780898	18.4604	4.53045	0.67873	0.405775	3.65487	3.61429	29.1654	0.661259	37.983	0.0494081	0.270086	0.161614	0.0157372	0.520749	0.215715	0.0284502	18.4604	29.1654	0.661259	37.983	0.920498	0.0555286	0.000325958	0.000222585	0.000516948	8.24057e-05	0.000307444	0.0167807	0.00552716	0.000415529	0.780898	0.845475	0.405775	0.0157372	0.520749	0.215715	0.0115394	12.6129	0.0240539	1.01653	0.935712	288.898	1e-15	0.00511006	0
1	1507.43	7.57925	4.14328	9.11786	4.15834	5.44854	0.0149719	119.805	13.5538	9.87437	1.81216	0.499392	0.716278	0.396935	21.3621	3.82859	0.800718	0.258523	4.41492	9.64517	36.0809	0.769805	54.571	0.131939	0.240481	0.183535	0.0362255	0.395262	0.156566	0.083401	21.3621	36.0809	0.769805	54.571	0.926063	0.00750773	0.000509131	0.000170466	0.000569205	7.57254e-05	0.000260927	0.0595156	0.00491223	0.000640027	0.396935	0.477186	0.253141	0.0354713	0.387034	0.153306	0.00956406	7.85154	0.0397978	1.0656	0.986813	337.052	17.9233	0.00572328	0.00061508
2	290.401	9.09182	4.17381	15.6856	5.12185	7.91759	0.0291431	84.2588	5.63173	8.99163	2.44521	0.50464	0.67064	0.693982	16.7674	3.58155	0.226951	0.618811	10.7541	2.19256	35.8942	0.516191	47.6529	0.109989	0.195242	0.126301	0.0376385	0.274267	0.134696	0.0336077	16.7674	35.8942	0.516191	47.6529	0.967036	0.0178117	0.000191792	0.000311348	0.000237722	0.000150973	0.000395662	0.00789457	0.005656	0.000357489	0.693982	0.920436	0.618811	0.0376385	0.274267	0.134696	0.0077757	13.3633	0.0309337	0.961174	0.92949	343.427	21.0271	0.00630949	0.000350692
3	1818.72	12.2611	4.43087	17.1275	4.0958	5.56504	0.00963267	119.43	13.8629	11.0519	1.71089	0.466819	0.795115	0.327168	20.5906	5.16629	0.598027	0.0505517	6.15388	11.255	33.2453	0.488915	58.4665	0.0815588	0.244153	0.179693	0.0335847	0.464738	0.119753	0.0464865	20.5906	33.2453	0.488915	58.4665	0.896135	0.00716963	0.00119628	6.16467e-05	0.00133789	2.58916e-05	0.000287501	0.0887498	0.00460309	0.000703558	0.327168	0.512649	0.049437	0.0328442	0.45449	0.117113	0.00980309	11.2153	0.0238312	1.19538	1.07122	369.972	18.9281	0.00532839	0.00067177
4	2925.77	7.88811	1.83011	12.2631	2.0144	6.06256	0.0170669	86.6715	4.99007	6.83295	2.70685	0.306413	0.743833	0.80326	20.4024	3.63696	0.564485	0.141871	13.4696	6.07676	38.2381	0.362204	50.3684	0.126773	0.496426	0.164947	0.033356	0.274797	0.0946366	0.0246162	20.4024	38.2381	0.362204	50.3684	0.958092	0.0101602	0.000338226	5.59176e-05	0.000867215	7.60505e-05	0.00029026	0.0245527	0.00556054	0.000441738	0.80326	0.883675	0.141871	0.033356	0.274797	0.0946366	0.0120922	10.7243	0.0217527	1.0095	0.967196	351.051	24.5003	0.00588862	0.000420024
5	2522.11	18.4944	1.93033	9.97557	4.44906	5.09514	0.019219	86.0595	4.68456	5.45272	1.84346	0.4768	0.639848	0.795478	17.2623	3.88675	0.052264	0.233471	13.9353	5.30458	34.8962	0.477251	52.59	0.0540704	0.224767	0.196265	0.05595	0.347091	0.195367	0.0379785	17.2623	34.8962	0.477251	52.59	0.956839	0.0191334	0.000551908	0.000168101	0.000498403	7.00757e-05	0.000254394	0.0169547	0.0055264	0.000378713	0.795478	0.988113	0.233471	0.05595	0.347091	0.195367	0.0125647	8.90905	0.037527	1.01609	0.972234	362.129	21.9645	0.00576098	0.000361587
6	617.498	11.3758	3.92505	12.4605	4.24284	5.78593	0.0212365	104.344	12.604	9.98237	1.49897	0.56219	0.826037	0.42038	20.9475	4.01302	0.517813	0.229987	5.94895	9.1432	36.1311	0.574537	56.4	0.0879059	0.235691	0.172833	0.046521	0.55107	0.116055	0.0544423	20.9475	36.1311	0.574537	56.4	0.956725	0.0120965	0.000567025	0.00016785	0.000589444	5.8627e-05	0.000314245	0.0238148	0.00526178	0.000496922	0.42038	0.638435	0.228919	0.046305	0.548511	0.115516	0.0110957	9.27916	0.0347579	1.13487	1.08575	395.038	23.1603	0.00591358	0.000465379
7	281.047	11.0514	4.0958	13.8007	2.07783	5.23682	0.0173013	123.389	13.7678	6.40138	2.34808	0.718158	0.631178	0.419644	20.8659	4.57451	0.801153	0.18062	5.68113	11.0871	35.7767	0.71583	43.1885	0.0904863	0.481271	0.190956	0.0708106	0.268806	0.157074	0.0566722	20.8659	35.7767	0.71583	43.1885	0.931396	0.0108079	0.000281128	5.94655e-05	0.000533641	6.99859e-05	0.000275411	0.0510871	0.00478716	0.000744456	0.419644	0.498735	0.175482	0.0687961	0.261159	0.152605	0.0105946	11.5247	0.0282644	1.03398	0.963043	378.167	19.8401	0.00559641	0.000711573
8	665.083	14.8459	3.81337	9.41965	2.34934	6.00819	0.0222176	113.445	13.3582	10.4637	2.23395	0.676628	0.886536	0.391405	20.864	3.93337	0.695463	0.161543	8.7813	11.4257	24.258	0.688029	45.2448	0.0673587	0.425651	0.166439	0.0573272	0.396847	0.0507908	0.0673799	20.864	24.258	0.688029	45.2448	0.950962	0.00975079	0.000294501	5.57317e-05	0.000577328	5.43178e-05	0.000309992	0.032893	0.00456143	0.000639346	0.391405	0.520819	0.159551	0.0566205	0.391954	0.0501646	0.0111193	7.6312	0.0350927	1.00902	0.959539	374.281	23.7221	0.00521797	0.000599182
9	773.954	19.1037	3.8165	17.3655	2.22314	5.29279	0.0124237	116.338	13.7973	9.56606	1.38373	0.275246	0.735112	0.454258	19.7522	5.08564	0.871491	0.230677	8.42231	10.7855	30.5784	0.534829	42.4501	0.0523459	0.449814	0.188936	0.0211515	0.531254	0.19143	0.0415234	19.7522	30.5784	0.534829	42.4501	0.884251	0.0422131	0.000307528	8.97332e-05	0.000718944	5.82045e-05	0.000245075	0.0667857	0.0048343	0.000611828	0.454258	0.502739	0.226665	0.0207837	0.522015	0.188101	0.0101685	12.957	0.0208754	0.997399	0.881951	320.661	19.1795	0.00555672	0.000582722
