"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
46100 533.029 14.4015 3.46587 15.8679 2.13915 5.19708 0.0230737 120.864 13.2086 4.96221 1.67324 0.581636 0.931855 0.330746 19.5831 3.94024 0.258693 0.10302 6.67197 10.915 28.6223 0.478131 47.6182 26.8421 8.20835 -52.41275 -943.4547 -995.8674
124900 711.97 12.3574 2.86896 12.7362 4.43559 6.4872 0.0270502 87.7192 7.4227 8.0653 2.58403 0.614422 0.66158 0.706161 19.8188 3.80293 0.235574 0.454336 8.74761 5.90632 27.5475 0.767896 47.2263 16.7838 8.44607 -45.46313 -958.436 -1003.899
114800 2288.04 15.7381 3.92081 14.9475 3.51561 5.64323 0.0124518 119.646 13.404 11.2984 2.11653 0.49777 0.635419 0.329514 20.897 4.40792 0.538476 0.25634 7.36937 10.9186 27.02 0.511347 42.4464 14.9613 8.07456 -49.55528 -941.8876 -991.4429
117500 1383.89 13.9303 3.36902 13.7922 3.96864 5.29968 0.0112777 96.3887 9.81283 10.0319 1.65371 0.301238 0.606913 0.423324 20.6298 5.11386 0.380645 0.150955 8.33557 8.50909 39.317 0.438721 55.0222 16.8778 8.22986 -47.18962 -950.2027 -997.3923
171100 168.844 10.4374 2.98197 12.1868 2.43146 5.85528 0.0286912 83.6014 5.95332 5.10797 2.62582 0.22762 0.772905 0.773007 19.8959 3.30373 0.61376 0.442322 11.9636 3.70441 42.7144 0.603356 58.518 16.4421 8.21964 -49.44438 -946.9001 -996.3445
118400 1030.96 9.88754 2.73835 13.9537 4.94196 6.40097 0.0220986 88.1209 4.82467 9.12382 1.49091 0.543707 0.614055 0.792719 18.019 4.53554 0.766885 0.42401 1.68144 2.55559 33.936 0.616342 54.1165 18.9665 8.3744 -47.20075 -950.871 -998.0717
40600 922.107 20.1389 4.41047 12.4625 3.52763 5.20164 0.0128698 121.164 13.8751 7.90352 1.04326 0.457427 0.73003 0.340783 20.3314 4.82552 0.606713 0.138244 6.08591 10.824 35.1354 0.422481 40.4749 18.0545 8.043 -50.52558 -940.3976 -990.9232
107400 1314.62 20.4469 3.32106 11.9945 3.26131 5.16071 0.0132566 100.474 10.711 10.4725 1.87035 0.386685 0.628853 0.533832 18.9468 4.99659 0.858842 0.201975 9.23633 8.83997 32.381 0.536333 49.5413 13.3122 8.00121 -46.87179 -947.3755 -994.2473
129000 709.034 20.0844 2.96892 16.854 5.87454 6.32369 0.0269008 87.9483 4.67447 4.04329 1.39953 0.461465 0.74134 0.715234 18.6045 4.93184 0.384198 0.249538 2.87858 2.30765 39.7954 0.413728 51.991 15.4324 8.5591 -49.04465 -954.3414 -1003.386
126000 323.233 11.0784 3.33039 16.3406 4.22253 6.7493 0.0302203 85.4821 6.25377 4.83379 1.76041 0.415655 0.814203 0.768782 19.0534 4.10811 0.658095 0.407827 10.6744 3.33739 32.456 0.443435 54.1011 14.8581 8.44502 -46.52616 -951.1733 -997.6995
126100 1187.26 10.7532 3.63066 15.9302 2.74147 5.4433 0.0155427 116.021 12.9589 5.35944 2.66186 0.359354 0.725471 0.373565 19.7486 4.46429 0.503496 0.132702 6.91159 11.1789 27.2917 0.496978 51.6272 22.2772 8.19124 -48.05653 -942.309 -990.3656
173200 855.432 14.2834 4.34122 19.256 3.55097 5.19829 0.0130337 120.264 13.9503 11.5848 1.2169 0.65481 0.665163 0.371001 20.6595 4.66277 0.69728 0.180559 6.59173 11.0377 30.9607 0.544191 57.7121 20.7891 8.3033 -51.88392 -936.5856 -988.4695
151600 2772.04 18.0244 2.4177 14.9801 5.00587 5.70435 0.0159911 87.2835 5.13069 10.3794 1.90857 0.381411 0.70855 0.664114 19.2466 4.49122 0.42266 0.236273 13.9389 4.59224 47.5304 0.575931 44.8091 11.3424 8.07793 -48.30661 -951.8886 -1000.195
48100 747.448 7.54329 3.94916 9.73497 2.23678 6.28125 0.0151367 114.359 12.8572 11.2874 1.70409 0.672327 0.621036 0.329631 20.2735 4.80774 0.395632 0.171242 7.66054 10.3086 28.6901 0.370509 47.112 17.0632 8.01485 -50.30442 -939.867 -990.1715
115200 1791.06 15.4853 2.44416 15.7037 4.79991 6.05608 0.0190026 87.4105 5.04651 8.16295 1.642 0.456562 0.634139 0.664458 20.0234 3.99223 0.0765073 0.31708 8.96234 5.10699 45.4079 0.498083 45.5 16.2591 8.01052 -48.18049 -953.3205 -1001.501
156100 634.541 9.78005 4.12937 11.4188 3.8236 5.5029 0.021078 117.217 13.333 7.34554 1.0354 0.544741 0.659528 0.251816 20.6456 4.14833 0.146355 0.533037 6.9588 9.149 29.002 0.49537 44.3376 20.1528 8.03155 -50.31454 -945.8752 -996.1897
110500 2230.89 10.4603 2.35093 17.4933 4.91977 7.5408 0.026479 84.4394 3.71208 7.99164 2.77597 0.293285 0.815086 0.787078 20.8809 3.29541 0.536844 0.34619 12.1832 3.02494 26.4556 0.652667 51.0786 17.3638 8.18213 -49.67683 -949.0506 -998.7274
102000 381.844 19.7162 3.19824 17.0365 3.49918 7.07808 0.0249485 85.6035 5.92438 9.42483 2.23113 0.432579 0.633472 0.761692 20.5942 4.88193 0.777552 0.444328 7.95449 3.12567 33.555 0.449132 39.4292 19.6044 8.29972 -47.5935 -949.3971 -996.9906
75600 531.257 11.8235 4.37347 14.2274 3.16565 5.029 0.010871 122.288 13.6758 7.9612 2.92556 0.569118 0.664213 0.328524 20.9909 5.06183 0.489765 0.105308 4.31162 10.4331 37.3893 0.446244 51.6095 19.8935 8.03522 -49.6427 -938.7239 -988.3666
129100 1085.82 9.4694 3.9975 9.07092 3.98717 5.16854 0.0175941 116.189 13.811 9.54435 2.85365 0.678563 0.667375 0.379092 19.8144 5.12741 0.611645 0.25791 6.53638 11.5208 29.8334 0.536701 46.4474 22.3224 8.39852 -49.93655 -944.9445 -994.881
60800 420.821 20.8594 3.82648 11.3125 2.55348 5.28781 0.0193308 119.47 13.484 4.61103 2.30251 0.586932 0.671047 0.312656 20.4296 5.00814 0.287196 0.193737 6.22746 9.69179 30.0764 0.521429 49.4397 17.4097 8.17885 -49.21909 -942.2949 -991.514
195800 510.351 15.6605 2.94477 11.5866 3.64917 5.9595 0.0242411 83.6835 5.85072 5.95889 2.94606 0.580604 0.620275 0.758183 19.3122 3.88023 0.764224 0.32176 13.1968 5.83668 39.1963 0.387417 46.9015 14.3384 8.03343 -47.12894 -946.8719 -994.0008
198000 1261.17 18.5965 3.87826 12.7853 3.13318 5.91697 0.01391 118.737 13.8697 10.3104 1.15399 0.578413 0.657353 0.337119 20.4149 4.18461 0.378358 0.196816 6.66693 10.0569 38.8405 0.495419 55.3203 23.6074 8.61869 -50.1685 -944.156 -994.3245
43800 867.276 11.2499 3.87702 9.70901 2.88156 5.99313 0.0169675 118.513 13.9457 5.271 1.5689 0.303025 0.809664 0.299083 20.3257 4.45564 0.251023 0.188158 6.90617 10.059 38.2471 0.480437 56.5962 18.8506 8.08164 -50.61681 -942.6641 -993.2809
50700 1267.19 18.9693 4.06015 17.241 2.72043 7.26202 0.0130646 117.259 13.5132 8.70713 2.39257 0.464731 0.656097 0.299608 21.3493 4.47573 0.320019 0.144795 5.99047 9.78043 37.5376 0.403418 42.9977 16.6044 8.02628 -49.94558 -944.2475 -994.193
198500 758.155 8.27467 3.95408 8.5809 3.9125 5.66523 0.01618 112.517 13.8036 8.25309 1.05012 0.576632 0.735638 0.361931 20.9513 4.87549 0.407997 0.160413 5.67246 10.0154 38.7289 0.423471 46.4595 19.0567 8.31273 -48.92642 -942.8696 -991.796
191800 216.287 8.14931 4.33164 13.4488 2.19188 5.99117 0.0221757 113.972 13.7791 4.85548 1.73108 0.527342 0.699283 0.329581 18.7424 4.38204 0.312034 0.214134 4.9535 9.93752 35.4342 0.511203 53.5969 18.4246 8.0368 -48.91965 -946.1518 -995.0714
42400 414.461 13.0761 4.21096 10.6419 3.29715 5.62241 0.0228682 113.71 13.0665 8.5315 1.41334 0.554263 0.686651 0.268868 21.0796 3.97536 0.217343 0.483617 3.85288 8.96137 27.4597 0.592289 44.7717 22.1941 8.19448 -49.34138 -949.2352 -998.5766
149500 1759.9 13.8419 3.46876 8.97538 2.6729 5.92215 0.0131946 115.036 12.7461 8.39365 1.89869 0.33559 0.917093 0.439769 21.2188 4.76312 0.801559 0.0786222 7.04042 10.2001 25.8322 0.577969 52.283 19.1063 8.36535 -51.3252 -943.0192 -994.3444
184100 2038.38 9.6867 2.54002 12.3969 4.57191 6.42189 0.0198207 87.2575 6.39572 9.64347 2.47122 0.27554 0.766214 0.722821 19.0147 3.5556 0.750002 0.317351 7.62608 3.38936 41.111 0.627086 52.5081 14.7199 8.51739 -46.39413 -955.6169 -1002.011
72600 928.414 8.6733 4.36977 9.67889 4.25541 6.09753 0.0196605 110.994 11.6395 8.72958 2.46159 0.623882 0.708243 0.312917 21.2523 4.11188 0.466355 0.255217 4.25593 10.3373 27.5921 0.508406 44.3893 13.6075 8.25936 -47.30609 -950.4245 -997.7306
194300 484.601 15.4055 4.34311 16.1396 3.13056 5.48287 0.0152571 114.021 13.3755 7.84031 2.25881 0.298927 0.777227 0.287365 20.6905 4.00357 0.312729 0.322489 4.78589 7.93318 26.0668 0.385204 50.7217 12.9239 8.61208 -49.32597 -950.0345 -999.3605
141300 755.288 15.9908 3.24276 11.5039 2.32677 5.09808 0.0143886 104.832 12.9608 10.5886 2.05881 0.68348 0.708687 0.507324 19.5462 3.6046 0.757184 0.0782822 8.62648 11.3873 34.1648 0.433059 42.0011 15.2702 8.3341 -49.48439 -946.1767 -995.6611
189800 1460.55 16.4501 2.44037 12.0282 5.19499 5.18903 0.0225785 84.9762 4.31568 9.38626 2.35822 0.543332 0.776761 0.630208 20.6463 4.49905 0.131139 0.223186 13.011 5.44084 44.6721 0.377206 52.6379 17.0687 8.02557 -50.66586 -947.2421 -997.9079
59900 604.413 7.52175 4.41627 16.8947 2.3106 5.52593 0.01042 119.661 13.445 10.2724 1.87685 0.423148 0.613338 0.41109 20.7985 3.51231 0.901864 0.181079 5.6325 10.5846 33.7197 0.54483 45.0033 14.4151 9.00173 -50.27825 -943.6764 -993.9547
199200 1181.26 19.299 3.98408 19.7911 2.64872 5.98021 0.0150073 122.185 13.8356 9.00811 2.61099 0.551393 0.7444 0.306565 20.8183 3.67206 0.414986 0.183436 5.69566 11.1301 28.3307 0.509573 54.9272 18.7619 8.18219 -50.84828 -939.8814 -990.7296
145600 571.622 13.8207 2.93471 13.5577 4.39414 7.43767 0.0297251 84.811 3.79396 9.96671 2.13972 0.636567 0.631071 0.794462 19.8105 3.40173 0.202474 0.473398 1.91359 1.55863 30.0613 0.40031 42.9029 19.1967 8.17954 -49.49103 -953.0114 -1002.502
56900 1634.3 9.05138 4.2449 9.67242 3.81485 5.90727 0.0148324 115.22 13.7522 6.71692 1.28284 0.38942 0.631708 0.379397 18.3237 4.40281 0.645849 0.199527 7.33376 10.9853 39.632 0.593537 53.4595 13.5237 8.41317 -48.77945 -948.0436 -996.823
