Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2392.02	8.27762	3.8878	15.3479	5.28181	5.93173	0.0184652	92.1209	11.2018	7.35071	1.08801	0.536355	0.698518	0.296149	19.8131	5.05354	0.301325	0.0796546	2.88427	8.59884	31.0424	0.633747	47.7995	0.120808	0.189329	0.168585	0.0509684	0.642014	0.277095	0.0427045	19.8131	31.0424	0.633747	47.7995	0.926221	0.0112871	0.0027349	0.000236354	0.00207877	4.72175e-05	0.000646903	0.0475737	0.00879687	0.000892045	0.296149	0.693031	0.0795909	0.0509276	0.641501	0.276873	0.0124186	11.3914	0.0295955	1.4136	1.3093	140.812	1e-15	0.00171634	0
1	2253.86	12.588	3.99761	18.0167	4.2826	5.04581	0.0168645	100.384	11.7852	5.33781	2.72752	0.256841	0.712024	0.256637	19.1762	6.4826	0.316871	0.200437	6.71355	9.19858	25.1262	0.565848	43.8567	0.0794407	0.233503	0.198184	0.0342607	0.261052	0.105582	0.0439738	19.1762	25.1262	0.565848	43.8567	0.883838	0.0280284	0.00119658	0.000298641	0.00116639	0.000186897	0.000402546	0.0763228	0.0080285	0.00101575	0.256637	0.649876	0.199978	0.0341822	0.260454	0.10534	0.0137423	12.2021	0.0285775	1.20057	1.06111	402.565	23.7486	0.00918587	0.000966741
2	4636.66	18.667	2.47695	14.7949	2.28598	5.85038	0.0182166	90.854	6.18431	10.1205	1.57286	0.478317	0.662705	0.406765	17.8482	4.65754	0.0144126	0.268283	2.91228	5.32481	29.2005	0.618272	35.2441	0.0535705	0.437449	0.170929	0.0313209	0.421338	0.214447	0.0286168	17.8482	29.2005	0.618272	35.2441	0.887323	0.0481493	0.00049325	0.000180849	0.0010396	0.000123448	0.000450243	0.0533369	0.00910179	0.000798837	0.406765	0.987119	0.268282	0.0313208	0.421337	0.214447	0.0114102	11.4445	0.0282482	1.16962	1.03783	390.802	23.1733	0.0102568	0.000771892
3	2088.44	8.60161	3.40278	18.1158	3.61308	5.13238	0.0130804	88.3447	4.34384	7.54613	1.45833	0.300739	0.794087	0.447139	18.746	4.48842	0.578843	0.152267	2.11151	3.51858	32.0601	0.736695	53.5252	0.116257	0.276772	0.194841	0.0316471	0.544518	0.141198	0.036598	18.746	32.0601	0.736695	53.5252	0.895777	0.0252651	0.00152628	0.000274145	0.00169231	0.000107078	0.000489047	0.0641219	0.0104812	0.000714835	0.447139	0.627568	0.152267	0.0316471	0.544518	0.141198	0.0112628	15.4787	0.0229678	1.33065	1.19197	508.09	23.6722	0.0115747	0.000696201
4	1952.68	8.15204	4.21076	14.6146	4.02282	5.66684	0.0152911	92.4482	5.57243	8.35095	2.45152	0.441295	0.788867	0.288318	19.3468	4.78563	0.478258	0.102041	1.31801	4.56419	21.5148	0.546364	42.1651	0.122669	0.248582	0.176465	0.0416866	0.321787	0.0861233	0.0508432	19.3468	21.5148	0.546364	42.1651	0.910353	0.00915173	0.00116879	0.000132818	0.00130363	8.00326e-05	0.000415554	0.0677083	0.00926366	0.000842294	0.288318	0.55167	0.102041	0.0416866	0.321787	0.0861232	0.0113952	9.89636	0.0280486	1.14258	1.04015	370.786	21.5201	0.0104497	0.00082093
5	4608.19	17.9922	3.72885	15.2955	4.8158	5.42653	0.0138591	103.501	11.9624	5.43115	1.46236	0.254903	0.624147	0.200402	20.0645	6.90976	0.121629	0.252858	3.63468	8.86171	26.9277	0.587689	46.9747	0.0555796	0.20765	0.18428	0.0292934	0.426808	0.257018	0.0449251	20.0645	26.9277	0.587689	46.9747	0.847431	0.0447538	0.00158784	0.000533644	0.00145543	0.000159528	0.000528359	0.0948667	0.00869402	0.000981312	0.200402	0.822415	0.252036	0.0291982	0.425421	0.256183	0.0103925	10.2528	0.0369471	1.32724	1.12475	503.709	22.3594	0.0100531	0.000935639
6	2583.93	18.2425	3.51861	10.9842	4.06858	6.48877	0.0184126	86.1191	4.17098	10.5296	1.79271	0.723344	0.683621	0.412946	18.4685	4.50339	0.495127	0.0887627	2.4851	4.58831	25.2867	0.577345	52.1785	0.054817	0.245786	0.154112	0.0469622	0.381334	0.176481	0.0493674	18.4685	25.2867	0.577345	52.1785	0.930823	0.0149944	0.00125456	0.000122206	0.00144734	5.273e-05	0.000497677	0.0414264	0.00917923	0.000758055	0.412946	0.645384	0.0887627	0.0469622	0.381334	0.176481	0.0111239	8.25879	0.0318609	1.19247	1.10998	400.139	24.4037	0.0102685	0.000733327
7	805.465	13.8566	3.58921	11.5103	2.73549	5.45841	0.0241912	92.7598	6.83918	6.99002	2.16918	0.62678	0.822454	0.299636	18.0564	5.90784	0.0966391	0.140603	3.37761	6.24521	27.0819	0.530881	52.5857	0.0721678	0.365565	0.183204	0.0737477	0.379154	0.0818494	0.0571276	18.0564	27.0819	0.530881	52.5857	0.938364	0.0122108	0.001034	0.000169167	0.00130085	0.000125074	0.000623175	0.0363995	0.00906836	0.000878333	0.299636	0.890058	0.140602	0.073747	0.379151	0.0818486	0.0131082	7.72854	0.0508469	1.31434	1.23333	618.234	30.7863	0.0102637	0.000832336
8	3685.86	11.1037	3.88805	14.4837	2.12853	7.5058	0.0171716	104.394	10.7056	8.04074	2.3829	0.358434	0.782471	0.268694	17.5718	5.08401	0.307822	0.177815	3.89791	8.0667	37.8177	0.741603	36.7149	0.0900601	0.469808	0.13323	0.0348804	0.328369	0.0912875	0.0357648	17.5718	37.8177	0.741603	36.7149	0.876565	0.0320447	0.000845399	0.000182341	0.002063	0.000193401	0.000812484	0.0788228	0.00826499	0.000998422	0.268694	0.667288	0.177494	0.0348174	0.327776	0.0911227	0.00783149	11.7468	0.0238654	1.37212	1.20275	597.757	24.0295	0.0098091	0.000952031
9	5258.72	16.3247	2.74937	16.6165	2.60422	5.73136	0.0111104	90.471	5.40298	9.23975	2.75848	0.303665	0.626776	0.437124	19.7864	4.46051	0.434111	0.111182	2.78664	4.55726	24.028	0.752587	52.4356	0.0612569	0.383992	0.174479	0.020599	0.227218	0.135301	0.0288693	19.7864	24.028	0.752587	52.4356	0.853115	0.044588	0.00136108	0.000170257	0.00248194	0.000173105	0.0004454	0.0899214	0.00810884	0.000766063	0.437124	0.698204	0.111182	0.020599	0.227218	0.135301	0.0127175	14.3024	0.0201567	1.31351	1.12058	410.315	24.472	0.00918095	0.000741174
