Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	821.973	10.7963	4.18114	7.88024	2.9486	5.55717	0.00687097	103.246	9.60507	6.6753	1.76145	0.440695	0.372535	0.904508	0.30953	21.023	3.27024	0.346496	0.129329	1.95275	6.28594	27.4132	0.575309	57.4072	0.0926243	0.339144	0.179948	0.0504788	0.513502	0.0542122	0.0954776	21.023	27.4132	0.575309	57.4072	0.859824	0.0472826	0.00749762	0.00111364	0.00534058	0.000350909	0.00202135	0.0613036	0.00911951	0.000227997	0.30953	0.666086	0.129325	0.0504774	0.513488	0.0542106	0.00410992	5.56947	0.0635963	1.5038	1.29301	5224.69	1e-15	0.00442013	0
1	7204.53	11.3687	4.05903	17.4337	5.41499	6.72989	0.00402921	104.656	10.888	5.28334	1.50578	0.108119	0.074738	0.718972	0.226761	21.582	3.94844	0.0962746	0.152814	2.8571	7.66246	40.8987	0.634341	52.2614	0.0879608	0.184673	0.148591	0.0101706	0.477475	0.186633	0.0345959	21.582	40.8987	0.634341	52.2614	0.683831	0.179735	0.0173069	0.00312111	0.0148693	0.000742844	0.00268175	0.0858196	0.00962763	0.000270574	0.226761	0.866877	0.152797	0.0101695	0.477423	0.186613	0.00373966	12.5045	0.0299904	2.01602	1.37862	14252.2	212.44	0.0121688	0.000204282
2	5785.88	12.5305	3.8325	13.5677	2.10182	7.57214	0.00567241	105.974	8.6067	8.71555	1.22338	0.385416	0.127525	0.821881	0.188934	20.5414	4.07083	0.0989269	0.272052	2.14299	7.24564	22.6192	0.688309	70.2407	0.0798053	0.475778	0.132063	0.0120257	0.671812	0.145596	0.0373042	20.5414	22.6192	0.688309	70.2407	0.723042	0.177695	0.00328975	0.00122944	0.00573755	0.00043015	0.00222601	0.0723627	0.00867138	0.000204855	0.188934	0.848023	0.272049	0.0120255	0.671804	0.145594	0.00268815	10.1378	0.0316348	1.6771	1.21262	10276.4	139.699	0.0109582	0.000165696
3	2714.17	7.72239	3.87105	14.1881	4.34058	5.73339	0.00423811	102.771	9.29159	11.763	1.05244	0.0798857	0.249036	0.904676	0.25998	21.6893	5.84643	0.163966	0.121696	1.50675	8.13027	35.7004	0.51913	42.4761	0.129494	0.230384	0.174417	0.019153	0.859599	0.0905743	0.0475875	21.6893	35.7004	0.51913	42.4761	0.842495	0.0588949	0.0104707	0.00145074	0.00971837	0.000312935	0.00211959	0.063718	0.0096301	0.000235467	0.25998	0.801807	0.121694	0.0191527	0.859583	0.0905726	0.00383483	9.13922	0.038156	1.59615	1.34475	12917.3	171.853	0.0117126	0.000178676
4	6207.88	17.5957	3.6692	9.13545	3.19471	7.66145	0.00535442	105.442	10.3325	4.2241	1.49485	0.369856	0.123877	0.687565	0.261832	21.4246	3.36702	0.0969342	0.171124	5.18075	8.71848	37.1903	0.659875	52.857	0.0568321	0.313017	0.130524	0.0201637	0.459956	0.209008	0.052424	21.4246	37.1903	0.659875	52.857	0.69174	0.170955	0.0103583	0.00213825	0.0114845	0.000611005	0.00309277	0.0902981	0.0101432	0.00026987	0.261832	0.878186	0.171112	0.0201622	0.459923	0.208993	0.00313112	6.84182	0.0460381	1.83165	1.26702	13869	202.3	0.0123945	0.000197352
5	5012.51	7.44622	3.4805	11.948	2.25434	8.48857	0.005423	103.362	10.771	9.38091	1.28914	0.0598905	0.141772	0.779558	0.274222	19.2765	3.08389	0.0095855	0.229681	3.25704	7.51177	41.156	0.544122	49.1178	0.134296	0.443589	0.117805	0.0117813	0.604712	0.170999	0.0343172	19.2765	41.156	0.544122	49.1178	0.833837	0.0905849	0.00375928	0.00112072	0.00956783	0.000579535	0.00295969	0.047258	0.00942266	0.000232407	0.274222	0.987675	0.229661	0.0117803	0.604659	0.170984	0.00262214	7.99481	0.0338942	1.62051	1.35124	13073.1	168.566	0.0122686	0.000181661
6	4940.66	7.51141	4.22553	14.2029	2.36481	8.45172	0.00596707	105.01	11.1827	6.14369	1.86868	0.289637	0.0530647	0.770155	0.275576	18.5516	3.1175	0.221778	0.297629	7.69098	7.09296	42.2477	0.712536	46.416	0.133131	0.422867	0.118319	0.00665204	0.412139	0.122999	0.0352013	18.5516	42.2477	0.712536	46.416	0.74289	0.164498	0.00372691	0.00157887	0.00744669	0.000852829	0.0026977	0.0625373	0.00919253	0.000235334	0.275576	0.751377	0.297586	0.00665108	0.41208	0.122981	0.00270916	11.2452	0.0264495	1.69897	1.26214	11340.7	170.434	0.0117826	0.000188585
7	5335.19	13.7341	3.34869	10.9063	3.14709	5.91739	0.00407965	104.656	12.939	5.03136	1.26457	0.553092	0.0358147	0.754943	0.328866	20.9319	4.35266	0.0677553	0.230126	4.34198	6.39997	47.2966	0.65226	43.5831	0.0728115	0.317754	0.168993	0.00537391	0.596996	0.193787	0.051888	20.9319	47.2966	0.65226	43.5831	0.610655	0.210733	0.00987191	0.00294853	0.00743675	0.000524435	0.00186309	0.134205	0.00943686	0.000222666	0.328866	0.927418	0.23002	0.00537142	0.59672	0.193697	0.00356681	8.36099	0.0481219	1.80796	1.10404	10147.3	167.495	0.0113553	0.000182777
8	1866.25	11.4438	4.14322	15.2819	3.33242	5.91126	0.00627534	105.462	12.6133	5.54217	2.56844	0.310776	0.113411	0.834215	0.188555	21.1246	3.808	0.0574716	0.298087	6.84307	8.80948	22.1343	0.596448	72.2661	0.0873836	0.300082	0.169169	0.0170708	0.324794	0.064547	0.0458649	21.1246	22.1343	0.596448	72.2661	0.763342	0.150038	0.00559402	0.00237385	0.00532975	0.00117573	0.00228386	0.0561475	0.00984573	0.000227237	0.188555	0.90857	0.297966	0.0170639	0.324663	0.0645208	0.00346226	10.2777	0.0416715	1.6651	1.27104	13147	162.635	0.011801	0.00016791
9	3833.32	20.7008	3.80484	10.5176	4.14646	6.21175	0.00389411	105.962	13.4344	8.26354	2.02645	0.425758	0.258964	0.682251	0.301911	22.7422	4.4801	0.200752	0.116077	2.7016	7.75931	41.2981	0.563571	39.8721	0.0483073	0.24117	0.160985	0.0213805	0.336673	0.156801	0.0582379	22.7422	41.2981	0.563571	39.8721	0.705203	0.137628	0.0144281	0.00189268	0.00975998	0.000511743	0.00199076	0.110341	0.00904637	0.000221243	0.301911	0.786293	0.115998	0.021366	0.336445	0.156695	0.00350565	7.31324	0.0457921	1.71521	1.20957	10659.7	159.227	0.0107128	0.000172846
