"","Date","Output_Var","state","Data","Training","Prediction.2.5.","Prediction.25.","Prediction.50.","Prediction.75.","Prediction.97.5.","in.IQR","in.CI"
"39",2020-04-07,"deathIncrease","AL",6.42857142857143,"Training",4.97202825,6.1140125,6.87703,7.550125,9.22323575,TRUE,TRUE
"40",2020-04-07,"positiveIncrease","AL",219.428571428571,"Training",155.3921,171.01,179.725,188.5805,204.8715,FALSE,FALSE
"41",2020-04-08,"deathIncrease","AL",6.85714285714286,"Training",5.36732325,6.56176,7.36241,8.0552525,9.93696325,TRUE,TRUE
"42",2020-04-08,"positiveIncrease","AL",230.142857142857,"Training",160.258375,175.95375,184.6495,193.6175,209.866325,FALSE,FALSE
"43",2020-04-09,"deathIncrease","AL",6.85714285714286,"Training",5.7394955,6.988065,7.80481,8.487955,10.5474925,FALSE,TRUE
"44",2020-04-09,"positiveIncrease","AL",247,"Training",164.58435,180.5865,189.3265,197.9645,215.468025,FALSE,FALSE
"45",2020-04-10,"deathIncrease","AL",7,"Training",6.07063825,7.350475,8.2103,8.9355,11.04781,FALSE,TRUE
"46",2020-04-10,"positiveIncrease","AL",252.285714285714,"Training",169.0342,184.98625,194.0125,202.16275,220.87505,FALSE,FALSE
"47",2020-04-11,"deathIncrease","AL",7.71428571428571,"Training",6.36265925,7.6865075,8.58404,9.4083125,11.66183,TRUE,TRUE
"48",2020-04-11,"positiveIncrease","AL",251,"Training",173.261375,189.44575,198.3175,207.20925,225.362125,FALSE,FALSE
"49",2020-04-12,"deathIncrease","AL",7.85714285714286,"Training",6.64915275,8.01115,8.88892,9.77143,11.998665,FALSE,TRUE
"50",2020-04-12,"positiveIncrease","AL",249.142857142857,"Training",177.4012,193.55525,202.4895,211.33025,229.3795,FALSE,FALSE
"51",2020-04-13,"deathIncrease","AL",8.42857142857143,"Training",6.895146,8.3128725,9.13008,10.0574,12.28257,TRUE,TRUE
"52",2020-04-13,"positiveIncrease","AL",225.142857142857,"Training",181.399325,197.55575,206.9365,215.1285,232.7969,FALSE,TRUE
"53",2020-04-14,"deathIncrease","AL",9.14285714285714,"Training",7.0944765,8.57049,9.330125,10.352575,12.519875,TRUE,TRUE
"54",2020-04-14,"positiveIncrease","AL",223.142857142857,"Training",185.37095,201.75425,210.7695,218.581,236.310325,FALSE,TRUE
"55",2020-04-15,"deathIncrease","AL",7.85714285714286,"Training",7.2596665,8.7991575,9.52784,10.597975,12.7653925,FALSE,TRUE
"56",2020-04-15,"positiveIncrease","AL",209.142857142857,"Training",189.08565,205.65875,214.7045,222.49425,241.3867,TRUE,TRUE
"57",2020-04-16,"deathIncrease","AL",8.71428571428571,"Training",7.43465825,8.945085,9.73066,10.76515,13.061775,FALSE,TRUE
"58",2020-04-16,"positiveIncrease","AL",187.428571428571,"Training",192.415075,209.09825,218.772,226.40475,245.968225,FALSE,FALSE
"59",2020-04-17,"deathIncrease","AL",9.71428571428571,"Training",7.59485225,9.0855425,9.905695,10.9118,13.277055,TRUE,TRUE
"60",2020-04-17,"positiveIncrease","AL",184.428571428571,"Training",196.2593,212.90175,222.6225,230.065,249.914975,FALSE,FALSE
"61",2020-04-18,"deathIncrease","AL",9.57142857142857,"Training",7.7315895,9.220095,10.02205,11.024225,13.4123875,TRUE,TRUE
"62",2020-04-18,"positiveIncrease","AL",193.571428571429,"Training",199.74745,216.0215,226.131,234.0255,253.55695,FALSE,FALSE
"63",2020-04-19,"deathIncrease","AL",10.4285714285714,"Training",7.8684805,9.3476,10.1567,11.094675,13.52844,TRUE,TRUE
"64",2020-04-19,"positiveIncrease","AL",193.142857142857,"Training",203.455025,219.644,229.3235,237.7485,256.464875,FALSE,FALSE
"65",2020-04-20,"deathIncrease","AL",9.14285714285714,"Training",8.00598375,9.4391175,10.2626,11.161975,13.59998,FALSE,TRUE
"66",2020-04-20,"positiveIncrease","AL",204.714285714286,"Training",207.132475,222.9065,232.4795,240.95575,260.3815,FALSE,FALSE
"67",2020-04-21,"deathIncrease","AL",7.57142857142857,"Training",8.10161175,9.5198575,10.34685,11.2101,13.607955,FALSE,FALSE
"68",2020-04-21,"positiveIncrease","AL",186,"Training",210.862475,226.05875,236.1405,244.53675,263.85105,FALSE,FALSE
"69",2020-04-22,"deathIncrease","AL",9.42857142857143,"Training",8.186597,9.5939025,10.39945,11.30035,13.597285,FALSE,TRUE
"70",2020-04-22,"positiveIncrease","AL",211.714285714286,"Training",214.58455,228.616,239.753,247.78825,267.6821,FALSE,FALSE
"71",2020-04-23,"deathIncrease","AL",8.85714285714286,"Training",8.25704425,9.6232875,10.46315,11.354125,13.594435,FALSE,TRUE
"72",2020-04-23,"positiveIncrease","AL",204.714285714286,"Training",217.480275,231.84425,242.703,251.3145,271.5055,FALSE,FALSE
"73",2020-04-24,"deathIncrease","AL",7.85714285714286,"Training",8.29889125,9.6853375,10.4928,11.3769,13.626525,FALSE,FALSE
"74",2020-04-24,"positiveIncrease","AL",210.571428571429,"Training",220.3286,235.108,245.723,254.729,275.458825,FALSE,FALSE
"75",2020-04-25,"deathIncrease","AL",9.28571428571429,"Training",8.34360875,9.7235775,10.50565,11.40795,13.56674,FALSE,TRUE
"76",2020-04-25,"positiveIncrease","AL",208,"Training",222.85245,237.4165,248.9805,258.08475,279.66675,FALSE,FALSE
"77",2020-04-26,"deathIncrease","AL",7.28571428571429,"Training",8.382042,9.73536,10.517,11.444,13.4984375,FALSE,FALSE
"78",2020-04-26,"positiveIncrease","AL",196.714285714286,"Training",225.233425,240.08725,251.5775,261.05125,283.39705,FALSE,FALSE
"79",2020-04-27,"deathIncrease","AL",10.2857142857143,"Training",8.42459975,9.735535,10.52905,11.41625,13.495135,TRUE,TRUE
"80",2020-04-27,"positiveIncrease","AL",177.285714285714,"Training",227.1897,242.5725,254.4365,263.9365,287.461025,FALSE,FALSE
"81",2020-04-28,"deathIncrease","AL",11.7142857142857,"Training",8.4443535,9.72768,10.5279,11.427725,13.4322525,FALSE,TRUE
"82",2020-04-28,"positiveIncrease","AL",189.428571428571,"Training",229.503275,245.251,257.2825,267.2545,291.181575,FALSE,FALSE
"83",2020-04-29,"deathIncrease","AL",10.8571428571429,"Training",8.451958,9.7390125,10.5277,11.402225,13.3368875,TRUE,TRUE
"84",2020-04-29,"positiveIncrease","AL",185.285714285714,"Training",231.3074,247.867,259.762,269.98925,295.2845,FALSE,FALSE
"85",2020-04-30,"deathIncrease","AL",10.5714285714286,"Training",8.4722635,9.727895,10.52745,11.397725,13.2862725,TRUE,TRUE
"86",2020-04-30,"positiveIncrease","AL",207.857142857143,"Training",233.061825,250.21525,261.976,273.03425,298.114375,FALSE,FALSE
"87",2020-05-01,"deathIncrease","AL",10.5714285714286,"Training",8.483567,9.70387,10.51245,11.355775,13.227655,TRUE,TRUE
"88",2020-05-01,"positiveIncrease","AL",218,"Training",235.155625,252.32,264.2185,275.8095,300.9224,FALSE,FALSE
"89",2020-05-02,"deathIncrease","AL",10.1428571428571,"Training",8.4874595,9.68683,10.4973,11.34715,13.1619525,TRUE,TRUE
"90",2020-05-02,"positiveIncrease","AL",228.285714285714,"Training",237.293425,254.3255,266.7075,278.4275,304.108125,FALSE,FALSE
"91",2020-05-03,"deathIncrease","AL",13.5714285714286,"Training",8.46990925,9.6618725,10.46285,11.315025,13.080925,FALSE,FALSE
"92",2020-05-03,"positiveIncrease","AL",248.428571428571,"Training",238.85345,256.482,268.8005,280.708,306.5096,FALSE,TRUE
"93",2020-05-04,"deathIncrease","AL",11.4285714285714,"Training",8.47281425,9.63969,10.42255,11.261675,12.9933125,FALSE,TRUE
"94",2020-05-04,"positiveIncrease","AL",268.428571428571,"Training",241.161825,259.13325,271.141,283.157,309.452825,TRUE,TRUE
"95",2020-05-05,"deathIncrease","AL",13.7142857142857,"Training",8.44054575,9.6349025,10.387,11.202225,12.9269725,FALSE,FALSE
"96",2020-05-05,"positiveIncrease","AL",294.714285714286,"Training",243.732475,261.936,273.597,285.23925,311.54015,FALSE,TRUE
"97",2020-05-06,"deathIncrease","AL",14.2857142857143,"Training",8.4242055,9.613065,10.3498,11.143525,12.87311,FALSE,FALSE
"98",2020-05-06,"positiveIncrease","AL",304.714285714286,"Training",246.28365,264.469,275.787,288.128,313.5368,FALSE,TRUE
"99",2020-05-07,"deathIncrease","AL",14.7142857142857,"Training",8.391862,9.5816625,10.28935,11.090325,12.798835,FALSE,FALSE
"100",2020-05-07,"positiveIncrease","AL",293.142857142857,"Training",248.4332,267.1285,278.699,290.8055,315.8684,FALSE,TRUE
"101",2020-05-08,"deathIncrease","AL",15,"Training",8.370334,9.5529575,10.26155,11.01285,12.68231,FALSE,FALSE
"102",2020-05-08,"positiveIncrease","AL",283.428571428571,"Training",250.72585,270.253,281.196,293.61025,319.74415,TRUE,TRUE
"103",2020-05-09,"deathIncrease","AL",16.5714285714286,"Training",8.3305705,9.5172275,10.20395,10.93755,12.586075,FALSE,FALSE
"104",2020-05-09,"positiveIncrease","AL",289.285714285714,"Training",254.360875,272.6235,284.3695,296.58875,321.68455,TRUE,TRUE
"105",2020-05-10,"deathIncrease","AL",15.5714285714286,"Training",8.2778,9.4526175,10.151,10.8653,12.4938575,FALSE,FALSE
"106",2020-05-10,"positiveIncrease","AL",290.857142857143,"Training",255.684275,275.5695,287.557,299.13475,323.3543,TRUE,TRUE
"107",2020-05-11,"deathIncrease","AL",16.8571428571429,"Training",8.21301525,9.412565,10.09745,10.808125,12.4223925,FALSE,FALSE
"108",2020-05-11,"positiveIncrease","AL",295.714285714286,"Training",258.75925,278.87175,290.917,302.868,326.34565,TRUE,TRUE
"109",2020-05-12,"deathIncrease","AL",14.4285714285714,"Training",8.15272475,9.3593725,10.04155,10.73245,12.36425,FALSE,FALSE
"110",2020-05-12,"positiveIncrease","AL",285,"Training",262.0989,282.44875,294.4595,306.1275,329.196275,TRUE,TRUE
"111",2020-05-13,"deathIncrease","AL",13.8571428571429,"Training",8.096329,9.2867775,9.99688,10.6683,12.287555,FALSE,FALSE
"112",2020-05-13,"positiveIncrease","AL",279.428571428571,"Training",265.736975,286.32825,298.2485,310.17525,332.747425,FALSE,TRUE
"113",2020-05-14,"deathIncrease","AL",13.5714285714286,"Training",8.005886,9.246175,9.934745,10.59195,12.191125,FALSE,FALSE
"114",2020-05-14,"positiveIncrease","AL",284.857142857143,"Training",268.8385,290.57825,302.197,314.47475,335.809375,FALSE,TRUE
"115",2020-05-15,"deathIncrease","AL",12.5714285714286,"Training",7.930274,9.16886,9.885065,10.522775,12.102425,FALSE,FALSE
"116",2020-05-15,"positiveIncrease","AL",296.714285714286,"Training",272.676075,294.73775,306.758,319.03475,339.54825,TRUE,TRUE
"117",2020-05-16,"deathIncrease","AL",10.7142857142857,"Training",7.89740875,9.1221325,9.799305,10.4517,12.0216275,FALSE,TRUE
"118",2020-05-16,"positiveIncrease","AL",295.142857142857,"Training",276.16175,299.25825,311.4055,323.3765,344.435725,FALSE,TRUE
"119",2020-05-17,"deathIncrease","AL",9.71428571428571,"Training",7.884675,9.0812275,9.71389,10.392625,11.942815,TRUE,TRUE
"120",2020-05-17,"positiveIncrease","AL",303.857142857143,"Training",280.0631,304.09775,316.359,328.3835,349.375025,FALSE,TRUE
"121",2020-05-18,"deathIncrease","AL",8.85714285714286,"Training",7.8745525,9.0372425,9.65208,10.3402,11.851625,FALSE,TRUE
"122",2020-05-18,"positiveIncrease","AL",307.285714285714,"Training",284.460525,309.43475,321.4535,333.90475,353.52865,FALSE,TRUE
"123",2020-05-19,"deathIncrease","AL",8.71428571428571,"Training",7.88885575,9.0047875,9.612695,10.280825,11.772605,FALSE,TRUE
"124",2020-05-19,"positiveIncrease","AL",335.285714285714,"Training",289.288875,314.95975,327.058,339.3665,360.24165,TRUE,TRUE
"125",2020-05-20,"deathIncrease","AL",8.71428571428571,"Training",7.8647885,8.9954525,9.564045,10.21885,11.686345,FALSE,TRUE
"126",2020-05-20,"positiveIncrease","AL",345,"Training",294.55535,320.55125,333.03,345.26475,365.666925,TRUE,TRUE
"127",2020-05-21,"deathIncrease","AL",9,"Training",7.844752,8.955295,9.54007,10.173025,11.639935,TRUE,TRUE
"128",2020-05-21,"positiveIncrease","AL",365.142857142857,"Training",300.7212,326.13675,339.0175,351.668,372.1646,FALSE,TRUE
"129",2020-05-22,"deathIncrease","AL",10.4285714285714,"Training",7.81218025,8.92067,9.490325,10.142825,11.5976875,FALSE,TRUE
"130",2020-05-22,"positiveIncrease","AL",377.714285714286,"Training",307.02435,332.512,345.3575,358.127,380.219425,FALSE,TRUE
"131",2020-05-23,"deathIncrease","AL",10.1428571428571,"Training",7.808174,8.887615,9.45289,10.086825,11.5336675,FALSE,TRUE
"132",2020-05-23,"positiveIncrease","AL",431.428571428571,"Training",314.113825,339.07475,352.748,365.51275,388.470125,FALSE,FALSE
"133",2020-05-24,"deathIncrease","AL",9.14285714285714,"Training",7.80658375,8.8721125,9.43557,10.05465,11.5098525,TRUE,TRUE
"134",2020-05-24,"positiveIncrease","AL",442.714285714286,"Training",321.370675,346.45975,360.6755,372.6365,397.694325,FALSE,FALSE
"135",2020-05-25,"deathIncrease","AL",8.71428571428571,"Training",7.7980295,8.862365,9.43072,10.0123,11.5275725,FALSE,TRUE
"136",2020-05-25,"positiveIncrease","AL",455.857142857143,"Training",329.4995,353.4755,368.451,380.58325,407.1175,FALSE,FALSE
"137",2020-05-26,"deathIncrease","AL",9.71428571428571,"Training",7.7976045,8.860465,9.419425,10.01305,11.5031375,TRUE,TRUE
"138",2020-05-26,"positiveIncrease","AL",465.714285714286,"Training",336.870125,361.0425,376.875,389.4305,416.164425,FALSE,FALSE
"139",2020-05-27,"deathIncrease","AL",10.2857142857143,"Training",7.833868,8.87946,9.40697,10.018575,11.433555,FALSE,TRUE
"140",2020-05-27,"positiveIncrease","AL",488.714285714286,"Training",345.08875,369.6335,385.5075,398.5385,426.27965,FALSE,FALSE
"141",2020-05-28,"deathIncrease","AL",11.4285714285714,"Training",7.85424925,8.8918275,9.404115,10.021825,11.36943,FALSE,FALSE
"142",2020-05-28,"positiveIncrease","AL",510.857142857143,"Training",352.874425,377.96975,394.368,408.14275,436.13535,FALSE,FALSE
"143",2020-05-29,"deathIncrease","AL",12,"Training",7.89552225,8.894165,9.411555,10.038375,11.361405,FALSE,FALSE
"144",2020-05-29,"positiveIncrease","AL",519,"Training",361.076375,387.39025,403.5725,418.752,445.926225,FALSE,FALSE
"145",2020-05-30,"deathIncrease","AL",10.8571428571429,"Training",7.93548525,8.9051975,9.44501,10.055425,11.395595,FALSE,TRUE
"146",2020-05-30,"positiveIncrease","AL",463.714285714286,"Training",369.815275,397.4635,413.581,429.42425,456.383425,FALSE,FALSE
"147",2020-05-31,"deathIncrease","AL",10.2857142857143,"Training",7.981903,8.9321575,9.464075,10.078125,11.4419,FALSE,TRUE
"148",2020-05-31,"positiveIncrease","AL",429.714285714286,"Training",379.7494,407.5735,423.927,440.6845,468.26225,TRUE,TRUE
"149",2020-06-01,"deathIncrease","AL",9,"Training",8.0367815,8.9545725,9.51597,10.089125,11.48152,TRUE,TRUE
"150",2020-06-01,"positiveIncrease","AL",394.571428571429,"Training",389.19915,418.6425,435.393,452.0775,480.74945,FALSE,TRUE
"151",2020-06-02,"deathIncrease","AL",10.1428571428571,"Training",8.1062335,9.012505,9.554805,10.136925,11.463065,FALSE,TRUE
"152",2020-06-02,"positiveIncrease","AL",366.285714285714,"Training",399.73255,429.60175,447.711,464.53175,493.289675,FALSE,FALSE
"153",2020-06-03,"deathIncrease","AL",10.1428571428571,"Training",8.19762075,9.0819175,9.62892,10.1793,11.5293725,TRUE,TRUE
"154",2020-06-03,"positiveIncrease","AL",383.428571428571,"Training",411.395475,441.867,459.8345,477.3465,506.914675,FALSE,FALSE
"155",2020-06-04,"deathIncrease","AL",8.71428571428571,"Training",8.2661755,9.1429625,9.705385,10.24805,11.6295,FALSE,TRUE
"156",2020-06-04,"positiveIncrease","AL",371,"Training",423.556275,454.38375,472.613,491.523,522.37305,FALSE,FALSE
"157",2020-06-05,"deathIncrease","AL",10.2857142857143,"Training",8.31209325,9.2039775,9.771935,10.3315,11.6864525,TRUE,TRUE
"158",2020-06-05,"positiveIncrease","AL",366,"Training",437.82525,467.614,486.702,505.92625,537.7552,FALSE,FALSE
"159",2020-06-06,"deathIncrease","AL",11.1428571428571,"Training",8.36465725,9.295205,9.867325,10.432675,11.7709425,FALSE,TRUE
"160",2020-06-06,"positiveIncrease","AL",397.142857142857,"Training",449.847475,481.68175,500.77,520.5255,553.398475,FALSE,FALSE
"161",2020-06-07,"deathIncrease","AL",13,"Training",8.4176805,9.379375,9.95567,10.52955,11.8902275,FALSE,FALSE
"162",2020-06-07,"positiveIncrease","AL",448.285714285714,"Training",462.94735,495.87725,515.31,535.76175,569.654425,FALSE,FALSE
"163",2020-06-08,"deathIncrease","AL",14.5714285714286,"Training",8.4430275,9.4831525,10.04445,10.6516,12.05385,FALSE,FALSE
"164",2020-06-08,"positiveIncrease","AL",539,"Training",476.2572,510.72125,531.2265,552.82825,588.4189,TRUE,TRUE
"165",2020-06-09,"deathIncrease","AL",13.2857142857143,"Training",8.51221825,9.5877525,10.1647,10.768575,12.2354775,FALSE,FALSE
"166",2020-06-09,"positiveIncrease","AL",617.571428571429,"Training",490.449525,526.535,547.093,570.12225,606.744025,FALSE,FALSE
"167",2020-06-10,"deathIncrease","AL",12,"Training",8.60745925,9.68391,10.28385,10.907825,12.4220625,FALSE,TRUE
"168",2020-06-10,"positiveIncrease","AL",651.142857142857,"Training",507.220425,543.41825,564.021,587.7085,626.67005,FALSE,FALSE
"169",2020-06-11,"deathIncrease","AL",11.5714285714286,"Training",8.71277825,9.8082775,10.4039,11.0831,12.6262,FALSE,TRUE
"170",2020-06-11,"positiveIncrease","AL",730.714285714286,"Training",524.126975,560.13225,581.796,605.83775,647.34485,FALSE,FALSE
"171",2020-06-12,"deathIncrease","AL",8,"Training",8.812731,9.945885,10.56275,11.253375,12.869645,FALSE,FALSE
"172",2020-06-12,"positiveIncrease","AL",763.857142857143,"Training",539.587425,578.19325,600.66,624.6195,668.758875,FALSE,FALSE
"173",2020-06-13,"deathIncrease","AL",8,"Training",8.9466625,10.08925,10.7212,11.415925,13.0831325,FALSE,FALSE
"174",2020-06-13,"positiveIncrease","AL",784.285714285714,"Training",556.542275,597.3665,620.4335,645.0835,690.78345,FALSE,FALSE
"175",2020-06-14,"deathIncrease","AL",6.57142857142857,"Training",9.12655475,10.232725,10.8821,11.613975,13.3183025,FALSE,FALSE
"176",2020-06-14,"positiveIncrease","AL",760.428571428571,"Training",573.957275,616.3395,640.828,666.0285,715.400875,FALSE,FALSE
"177",2020-06-15,"deathIncrease","AL",7.85714285714286,"Training",9.236957,10.403725,11.06745,11.8287,13.60162,FALSE,FALSE
"178",2020-06-15,"positiveIncrease","AL",765.857142857143,"Training",592.18555,635.5475,662.2045,687.83625,739.85355,FALSE,FALSE
"179",2020-06-16,"deathIncrease","AL",7.57142857142857,"Training",9.3999065,10.575925,11.26,12.0376,13.866785,FALSE,FALSE
"180",2020-06-16,"positiveIncrease","AL",756,"Training",610.39145,656.648,683.7595,710.79825,765.972375,FALSE,TRUE
"181",2020-06-17,"deathIncrease","AL",9.28571428571429,"Training",9.5467985,10.766225,11.4683,12.2854,14.13184,FALSE,FALSE
"182",2020-06-17,"positiveIncrease","AL",706.857142857143,"Training",628.819375,678.7435,706.681,735.21275,793.708375,TRUE,TRUE
"183",2020-06-18,"deathIncrease","AL",9.42857142857143,"Training",9.6643725,10.9689,11.68815,12.534425,14.44346,FALSE,FALSE
"184",2020-06-18,"positiveIncrease","AL",629.428571428571,"Training",648.104825,701.08075,731.137,760.39525,823.565275,FALSE,FALSE
"185",2020-06-19,"deathIncrease","AL",9.57142857142857,"Training",9.7911915,11.1811,11.9159,12.8164,14.7743075,FALSE,FALSE
"186",2020-06-19,"positiveIncrease","AL",597.428571428571,"Training",668.2018,724.1255,755.611,787.767,855.590375,FALSE,FALSE
"187",2020-06-20,"deathIncrease","AL",11.2857142857143,"Training",9.95721875,11.383525,12.14215,13.07255,15.0910525,FALSE,TRUE
"188",2020-06-20,"positiveIncrease","AL",597.857142857143,"Training",692.563325,748.3955,782.8155,814.859,886.790725,FALSE,FALSE
"189",2020-06-21,"deathIncrease","AL",14.4285714285714,"Training",10.1559375,11.647225,12.3782,13.351975,15.4264475,FALSE,TRUE
"190",2020-06-21,"positiveIncrease","AL",678.857142857143,"Training",719.55475,773.7225,809.815,843.41975,917.503175,FALSE,FALSE
"191",2020-06-22,"deathIncrease","AL",12.2857142857143,"Training",10.33674,11.89765,12.6589,13.67105,15.786705,TRUE,TRUE
"192",2020-06-22,"positiveIncrease","AL",714.285714285714,"Training",744.840225,800.2355,836.91,871.3245,946.567475,FALSE,FALSE
"193",2020-06-23,"deathIncrease","AL",12.1428571428571,"Training",10.507135,12.1524,12.93,13.9939,16.1865025,FALSE,TRUE
"194",2020-06-23,"positiveIncrease","AL",740.142857142857,"Training",769.66005,828.757,865.077,901.68925,975.965475,FALSE,FALSE
"195",2020-06-24,"deathIncrease","AL",11.5714285714286,"Training",10.7029575,12.415425,13.2297,14.3082,16.660155,FALSE,TRUE
"196",2020-06-24,"positiveIncrease","AL",790.571428571429,"Training",793.67635,857.7915,893.989,931.37825,1010.613,FALSE,FALSE
"197",2020-06-25,"deathIncrease","AL",11.4285714285714,"Training",10.9116525,12.69515,13.5351,14.64505,17.16309,FALSE,TRUE
"198",2020-06-25,"positiveIncrease","AL",774.285714285714,"Training",820.427225,887.102,924.1885,962.65825,1046.5765,FALSE,FALSE
"199",2020-06-26,"deathIncrease","AL",12.5714285714286,"Training",11.1477425,12.9877,13.8737,14.99975,17.691205,FALSE,TRUE
"200",2020-06-26,"positiveIncrease","AL",960.142857142857,"Training",847.947375,916.16725,956.0255,994.364,1078.69775,TRUE,TRUE
"201",2020-06-27,"deathIncrease","AL",12.2857142857143,"Training",11.3831275,13.286675,14.2322,15.404975,18.19059,FALSE,TRUE
"202",2020-06-27,"positiveIncrease","AL",992.571428571429,"Training",877.46875,947.38,987.678,1026.8775,1114.2645,TRUE,TRUE
"203",2020-06-28,"deathIncrease","AL",11.5714285714286,"Training",11.6347475,13.6049,14.6046,15.802775,18.6808,FALSE,FALSE
"204",2020-06-28,"positiveIncrease","AL",985.428571428571,"Training",908.6782,978.77175,1020.875,1060.0025,1152.418,TRUE,TRUE
