Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	7745.41	9.28069	4.38419	18.5544	3.52222	5.22018	0.0111563	77.3759	4.89617	6.49104	2.31369	0.222517	0.642192	0.425096	19.293	4.26879	0.675724	0.156181	13.5282	7.80815	59.9581	0.355789	46.829	0.107751	0.283912	0.191564	0.0220148	0.277562	0.154648	0.0452644	19.293	59.9581	0.355789	46.829	0.859457	0.00855388	0.000401794	7.43673e-05	0.000569534	5.01056e-05	0.00014171	0.111577	0.018326	0.00124685	0.425096	0.560996	0.156181	0.0220148	0.277562	0.154648	0.0121347	10.5415	0.0253932	1.05757	0.908937	270.549	1e-15	0.00936909	0
1	5188.02	10.8248	4.15005	13.1524	2.92531	5.76271	0.0158446	75.0386	4.33818	8.70857	1.48902	0.510439	0.747873	0.337832	19.5533	4.09784	0.238607	0.128014	13.7041	8.76539	48.594	0.150122	43.2631	0.0923805	0.341844	0.173529	0.0438354	0.502259	0.169324	0.0547547	19.5533	48.594	0.150122	43.2631	0.91296	0.00361355	0.000238297	3.49838e-05	0.000404334	1.81774e-05	0.000162716	0.0629903	0.0186392	0.0012048	0.337832	0.771871	0.128014	0.0438354	0.502259	0.169324	0.010751	5.75227	0.0422636	0.975272	0.890384	634.038	41.3954	0.0197292	0.00118792
2	8302.75	8.03251	3.94561	11.8414	2.75407	5.28105	0.0105667	72.9402	5.39687	10.1743	2.80576	0.388707	0.660742	0.269162	18.9797	4.18251	0.068887	0.0980338	13.9076	9.82444	51.5009	0.199718	46.019	0.124494	0.363099	0.189356	0.0252435	0.235495	0.120915	0.0630944	18.9797	51.5009	0.199718	46.019	0.865317	0.00234482	0.000434841	4.72624e-05	0.000744419	4.82058e-05	0.000155033	0.111633	0.0184262	0.00127576	0.269162	0.913556	0.0980338	0.0252435	0.235495	0.120915	0.0124815	4.74665	0.0576403	1.14994	0.99506	641.055	42.753	0.0195813	0.00125567
3	9748.6	14.9732	4.3162	7.31691	4.28131	5.46157	0.0147321	77.2674	2.69708	8.83746	1.81539	0.363751	0.772898	0.30948	18.8215	3.59439	0.273812	0.139047	13.3737	7.19126	58.1292	0.246302	42.4294	0.066786	0.233573	0.183098	0.0318126	0.425748	0.125098	0.108008	18.8215	58.1292	0.246302	42.4294	0.897439	0.00382444	0.000413347	6.6757e-05	0.000472473	2.8698e-05	0.000150991	0.0790812	0.0177895	0.00123438	0.30948	0.725319	0.139047	0.0318126	0.425748	0.125098	0.0122508	3.29242	0.0783403	1.03329	0.927316	606.098	41.1478	0.0189521	0.0012202
4	7984.74	19.9919	3.32581	11.2443	3.06404	5.01078	0.0213452	73.3792	3.81949	4.94834	2.91072	0.596518	0.718413	0.477275	19.5035	3.83802	0.350207	0.0924201	13.8164	10.9485	53.0128	0.315531	39.2924	0.0500203	0.326366	0.19957	0.0866041	0.246816	0.0967414	0.0590282	19.5035	53.0128	0.315531	39.2924	0.9331	0.00503976	0.000209277	2.1311e-05	0.000243363	2.05366e-05	0.00012924	0.0425125	0.0178943	0.00124018	0.477275	0.771796	0.0924201	0.0866041	0.246816	0.0967414	0.0133242	7.22408	0.0455577	1.04376	0.97393	586.525	40.12	0.0189507	0.00121973
5	8966.1	17.7883	3.74566	10.3991	2.49176	6.48433	0.0189508	76.4787	3.20125	6.15952	1.60277	0.479509	0.637049	0.477549	18.4423	3.76238	0.519968	0.168209	13.6559	8.27351	48.8399	0.206232	38.8622	0.0562167	0.401323	0.154218	0.0495933	0.397468	0.226452	0.0555479	18.4423	48.8399	0.206232	38.8622	0.916258	0.00989511	0.000150525	3.04398e-05	0.000327781	2.01975e-05	0.000170328	0.0540799	0.0182847	0.00124367	0.477549	0.680926	0.168209	0.0495933	0.397468	0.226452	0.0100568	6.08654	0.037824	0.939559	0.860878	581.977	40.5649	0.0194421	0.00122805
6	5296.02	9.01939	3.96294	12.3446	2.89043	5.37416	0.0209511	77.2583	5.62243	4.3415	1.58906	0.307263	0.867291	0.393253	17.8224	3.42408	0.313573	0.139997	13.0045	9.38101	60.5893	0.430688	45.2868	0.110872	0.345969	0.186076	0.0613812	0.545789	0.0835142	0.0597351	17.8224	60.5893	0.430688	45.2868	0.930208	0.00257437	0.00022813	3.71364e-05	0.000313973	2.01753e-05	0.000154682	0.0482245	0.0172583	0.00125296	0.393253	0.746277	0.139997	0.0613812	0.545789	0.0835141	0.0124239	7.24712	0.044579	1.12278	1.04442	618.71	41.1303	0.018411	0.00123426
7	5797.64	13.9052	4.05924	15.3353	3.28673	5.65065	0.0185129	75.1116	3.78309	7.46869	2.69004	0.6314	0.626429	0.358089	19.45	4.13485	0.167452	0.194482	13.7485	8.32652	50.3356	0.282649	53.8066	0.0719155	0.304254	0.176971	0.0529581	0.23287	0.138872	0.046844	19.45	50.3356	0.282649	53.8066	0.918777	0.00853459	0.00027621	6.66874e-05	0.000373741	5.50971e-05	0.000182641	0.0524705	0.0183443	0.00121735	0.358089	0.842005	0.194482	0.0529581	0.23287	0.138872	0.0113425	7.67433	0.0394429	1.06045	0.974319	699.488	45.1654	0.0194541	0.00119917
8	6725.49	20.0409	3.96555	19.6751	3.74456	6.15517	0.0248774	78.5256	2.44462	7.65191	2.07005	0.45726	0.869927	0.549351	18.729	3.65824	0.713057	0.260823	13.5306	5.20083	70.3774	0.275701	16.1193	0.049898	0.267054	0.162465	0.0519848	0.420244	0.0628357	0.0327451	18.729	70.3774	0.275701	16.1193	0.9154	0.0283954	0.000181871	6.41742e-05	0.000241526	3.64121e-05	0.00017821	0.0374421	0.017245	0.00116143	0.549351	0.652376	0.260823	0.0519848	0.420244	0.0628357	0.0106025	13.2531	0.0213621	0.975851	0.893293	609.462	40.543	0.0183952	0.00115112
9	8858.23	8.91969	4.04008	11.4044	3.25209	5.56073	0.0137923	76.8064	3.26913	11.6119	1.948	0.426495	0.8549	0.420188	18.8099	3.16527	0.603171	0.116413	13.5219	6.90836	56.398	0.234835	53.7771	0.112112	0.307495	0.179833	0.0313997	0.43886	0.0744867	0.0637068	18.8099	56.398	0.234835	53.7771	0.899452	0.00287876	0.000260397	3.43075e-05	0.000425819	2.144e-05	0.000137792	0.0784552	0.0176209	0.00116918	0.420188	0.592751	0.116413	0.0313997	0.43886	0.0744867	0.011426	5.85437	0.0377622	0.924756	0.831773	558.273	37.1738	0.0187113	0.00115719
10	2110.31	14.9879	4.3656	17.1202	2.63077	5.27668	0.0190883	79.3123	5.52517	7.02341	2.81379	0.3382	0.718986	0.484925	19.2931	4.57677	0.594196	0.305761	12.0877	7.39756	60.4064	0.328939	27.5238	0.0667205	0.380117	0.189513	0.0346215	0.255522	0.0998703	0.0483253	19.2931	60.4064	0.328939	27.5238	0.902665	0.0192387	0.000190404	8.38588e-05	0.000326357	9.00542e-05	0.000175133	0.0574885	0.0186037	0.00124684	0.484925	0.650473	0.305761	0.0346215	0.255522	0.0998703	0.0117456	11.2027	0.0314343	1.09075	0.98458	687.464	42.9275	0.019885	0.00123117
11	6704.53	8.78714	4.12514	8.92819	2.75622	5.77729	0.0125256	76.7038	4.81568	10.2512	1.19391	0.374586	0.792636	0.361338	19.2621	4.01315	0.389895	0.125036	13.3183	8.59844	41.0188	0.117644	49.1882	0.113803	0.362816	0.173092	0.0289635	0.663899	0.173685	0.0799744	19.2621	41.0188	0.117644	49.1882	0.889413	0.00227081	0.000229925	3.28572e-05	0.000475071	1.46802e-05	0.000151363	0.0876448	0.0189182	0.00119374	0.361338	0.672408	0.125036	0.0289635	0.663899	0.173685	0.0102266	3.89691	0.0537754	0.907455	0.807102	582.246	38.8762	0.0200412	0.00117862
12	2379.16	10.9578	4.34064	12.7583	2.71674	5.13654	0.0181987	76.7758	4.06125	6.1783	1.34769	0.465359	0.73546	0.462488	18.6746	4.46373	0.66906	0.154092	13.1372	8.35904	50.392	0.141975	43.0767	0.0912592	0.368088	0.194684	0.055396	0.545719	0.196291	0.0662354	18.6746	50.392	0.141975	43.0767	0.923041	0.00384078	0.000158677	2.89049e-05	0.000258682	1.47948e-05	0.000123899	0.0537036	0.0177491	0.00120255	0.462488	0.596942	0.154092	0.055396	0.545719	0.196291	0.0125411	6.87212	0.0395387	0.91909	0.848358	556.451	38.3456	0.0188505	0.00118791
13	4486.72	11.8287	3.92015	10.0749	2.05682	5.31408	0.0124361	77.7802	3.22279	9.29302	1.2685	0.468598	0.627576	0.483253	18.2004	4.26895	0.74503	0.122189	12.754	7.19769	51.3816	0.159622	47.046	0.0845401	0.486187	0.188179	0.0316453	0.494739	0.293594	0.0732207	18.2004	51.3816	0.159622	47.046	0.880978	0.00468704	0.000177523	2.47107e-05	0.000444138	1.5714e-05	0.000126216	0.0944176	0.0181128	0.00124687	0.483253	0.581702	0.122189	0.0316453	0.494739	0.293594	0.0122773	5.618	0.0425926	0.955522	0.841793	543.826	37.1884	0.0192712	0.00123448
14	3738.74	15.103	4.48928	15.1456	2.60324	5.8015	0.0138228	76.0702	3.11413	7.79062	2.2184	0.403588	0.616503	0.446098	19.3511	3.14018	0.688269	0.157954	13.7155	6.9702	64.1036	0.430808	46.4059	0.066212	0.384137	0.172369	0.0319375	0.277904	0.172871	0.0510916	19.3511	64.1036	0.430808	46.4059	0.893063	0.0132788	0.000265617	4.98254e-05	0.000515093	4.27242e-05	0.000165247	0.0740884	0.0175623	0.00116094	0.446098	0.573738	0.157954	0.0319375	0.277904	0.172871	0.0110724	8.97955	0.0293132	1.08485	0.968843	621.596	39.9153	0.0186435	0.00114749
15	7699.97	13.5022	4.14307	12.1847	3.63643	5.3385	0.0166094	77.2347	2.7606	7.8256	1.65565	0.414376	0.723844	0.337807	18.3921	3.28993	0.24182	0.163006	13.8727	6.84464	46.8252	0.152858	58.0112	0.074062	0.274995	0.187319	0.0383285	0.437196	0.166796	0.0636925	18.3921	46.8252	0.152858	58.0112	0.904162	0.00560042	0.000275153	5.35864e-05	0.000371162	2.52425e-05	0.000143411	0.0702477	0.0182253	0.00129147	0.337807	0.769171	0.163006	0.0383285	0.437196	0.166796	0.0127744	5.11071	0.0489904	0.928719	0.839713	607.42	42.4973	0.0194256	0.00127777
