"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
171900 1674.14 12.5906 3.78237 7.62501 2.83506 5.12508 0.00624498 120.568 13.9789 8.43893 1.15228 0.204715 0.621612 0.328279 19.1917 4.02761 0.146616 0.235664 10.8375 9.73372 68.3925 0.56059 53.0799 10.4812 14.1445 -54.12439 -1238.914 -1293.038
173700 886.235 9.72892 4.4808 8.41863 2.96703 5.11047 0.00770287 128.698 13.986 4.21381 2.53106 0.349097 0.625838 0.316203 19.051 3.38 0.327406 0.120228 6.39264 10.6601 66.2163 0.595178 51.5883 13.9437 13.4074 -53.23434 -1238.465 -1291.7
52800 1528.69 7.20045 4.09991 10.1478 2.74859 5.64714 0.00841823 125.296 13.8396 10.0788 1.05833 0.237262 0.887932 0.311716 19.0772 4.00576 0.22719 0.216157 9.42195 8.58074 71.9386 0.568804 47.9525 16.5609 16.8435 -56.33831 -1238.651 -1294.989
115300 1332.9 18.1779 3.96603 16.8348 2.61867 5.27748 0.00790179 127.52 13.7362 7.10918 1.35834 0.290061 0.805927 0.307081 19.1394 4.96097 0.166649 0.139423 7.47304 10.4236 70.0245 0.539802 46.2323 15.3139 17.6951 -55.16226 -1242.061 -1297.224
86400 2119.05 11.28 4.13634 17.1039 3.09484 5.45836 0.00676241 128.369 13.8935 9.04649 1.31779 0.435224 0.705937 0.272963 19.1231 3.91701 0.111979 0.156777 6.8257 10.6249 71.9387 0.615655 47.563 13.3858 11.9381 -53.85679 -1238.683 -1292.54
136100 1333.64 8.92488 3.99589 12.9702 3.12235 5.02906 0.00827466 123.059 13.9565 10.2732 1.13072 0.257963 0.772738 0.371673 19.1869 3.97278 0.381072 0.247099 8.40595 9.76545 70.9476 0.670822 43.3541 11.891 13.5157 -54.00634 -1234.075 -1288.082
102200 1926.52 8.93933 4.37354 11.6238 4.0301 5.35286 0.0093134 127.587 13.9604 9.41892 1.11294 0.324316 0.843957 0.221431 19.2171 4.35559 0.0203652 0.256023 6.71585 10.2552 70.4858 0.535198 54.4329 15.1994 16.1447 -57.04258 -1233.195 -1290.237
78100 1988.21 18.2606 4.02282 7.01001 3.25574 5.1213 0.00837926 119.74 13.5018 8.69997 1.11764 0.303181 0.855673 0.304533 18.1296 3.05052 0.192978 0.148374 10.2341 11.0585 68.6041 0.673398 65.8309 11.3183 16.8077 -56.11401 -1242.787 -1298.901
46100 934.368 11.1797 4.3571 15.2691 2.71768 5.30824 0.00639273 123.67 13.9393 10.9482 1.22847 0.206027 0.751629 0.249435 19.2531 3.70294 0.0386823 0.223233 6.87008 9.03936 71.8017 0.558275 64.6282 16.262 17.5642 -56.59836 -1234.043 -1290.642
124900 1061.36 12.3576 3.92168 13.3544 2.23936 5.32502 0.00813186 126.462 13.8205 9.66243 1.22086 0.543041 0.679743 0.350085 18.7377 4.3929 0.307686 0.152767 8.50657 10.0702 60.5769 0.688813 67.2533 15.9918 11.2176 -51.85007 -1246.453 -1298.303
114800 1150.51 15.9921 4.42996 17.9351 3.94767 5.02971 0.0108074 124.817 13.8885 6.17565 1.06317 0.526142 0.654925 0.294041 18.3769 3.68144 0.21381 0.199705 7.79849 10.0962 68.2339 0.699356 56.4923 12.29 15.0178 -53.57238 -1240.108 -1293.68
117500 483.998 12.0847 4.4436 8.13472 2.19795 5.50922 0.00902242 123.954 13.6907 7.77547 1.14346 0.342283 0.824622 0.393966 18.9654 4.77771 0.597792 0.138287 8.60048 10.5771 68.7404 0.699415 47.5129 9.96379 14.8847 -54.73392 -1242.806 -1297.54
