"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 513.943 12.4564 3.77657 19.5922 2.78317 11.8184 0.00746924 111.567 12.2283 5.66158 1.26841 0.608923 0.775697 0.294846 17.7403 4.52444 0.108855 0.121634 2.00658 5.01341 44.7601 0.775275 4.31737 4.14324 8.11557 -49.13318 -1198.705 -1247.838
66300 1723.68 15.5397 3.45114 12.1109 4.47916 8.03808 0.00628543 127.297 13.9938 7.25316 1.38306 0.577163 0.779486 0.293878 17.0891 4.36791 0.257071 0.168337 1.9101 11.2029 40.6161 0.792221 26.2956 4.01865 8.48088 -48.67689 -1190.975 -1239.652
200000 1751.34 8.63346 3.28581 10.3893 3.64975 8.50366 0.0059558 117.859 13.2557 8.13999 1.98291 0.63219 0.736452 0.24215 16.2541 4.12064 0.0740263 0.128232 1.97911 11.0986 43.6749 0.594212 7.09928 4.0135 8.12637 -49.26509 -1188.454 -1237.719
161800 2241.98 12.8444 3.44408 14.8065 3.29742 8.43779 0.00621464 118.086 11.7002 8.48878 2.22202 0.532262 0.750401 0.229544 15.91 4.33598 0.173527 0.182843 1.37501 10.8236 41.3266 0.766508 15.6717 4.06272 8.22343 -48.67893 -1190.27 -1238.948
170600 417.531 12.8451 3.04919 18.3769 2.68344 7.31756 0.00411587 96.0019 12.5447 8.16319 2.01382 0.330347 0.629255 0.543172 16.7063 4.03687 0.529494 0.228878 3.78203 5.51082 39.7173 0.882321 25.5701 4.01404 8.13998 -45.08425 -1196.689 -1241.774
168200 1011.59 12.2915 3.11615 18.5552 4.09902 5.07735 0.0037989 115.213 11.9446 5.69501 1.83255 0.366685 0.779892 0.38917 18.011 4.15209 0.484567 0.104401 1.81415 11.2167 46.2158 0.867787 2.9661 4.00172 8.39816 -49.25094 -1189.442 -1238.693
67100 2228.57 14.1013 3.29157 18.6862 4.42565 8.09676 0.00519226 125.321 13.9467 6.50228 1.82542 0.432494 0.724762 0.24488 18.8648 4.86567 0.205375 0.0975794 2.19858 12.4285 33.3834 0.666752 22.4251 4.00807 8.49947 -49.39133 -1192.299 -1241.69
106100 1773.05 13.3936 3.43986 14.5357 4.53769 6.15771 0.00482397 123.667 13.0158 10.3516 1.80374 0.624825 0.812682 0.211391 17.5142 3.10992 0.088508 0.25129 2.13257 10.4674 39.951 0.622107 20.4479 4.0038 8.16796 -50.41978 -1187.377 -1237.796
168900 974.688 15.5975 4.10204 13.3015 3.6447 5.05509 0.00395104 121.691 11.9969 9.412 2.55775 0.464389 0.699181 0.252618 16.5012 3.48858 0.327146 0.218983 2.87877 10.4049 38.3171 0.643258 27.0519 4.01732 8.14564 -47.64789 -1189.641 -1237.289
47000 900.636 8.69852 3.83199 16.2234 3.94916 5.3071 0.00636883 117.857 10.6948 6.83279 1.85898 0.48747 0.732088 0.183744 16.9743 4.40908 0.102825 0.459948 3.36484 10.7818 43.437 0.859975 14.0557 4.00499 8.13878 -48.68764 -1188.441 -1237.128
64700 862.859 13.9341 3.81774 13.4747 3.52644 9.94533 0.00907886 121.276 13.8341 7.49438 2.21228 0.6484 0.888793 0.260794 15.6801 4.58533 0.145859 0.229167 1.9281 7.40402 48.3911 0.863272 8.02272 4.03428 8.31294 -51.86434 -1196.56 -1248.424
108800 1901.48 8.62634 3.94973 14.5657 5.26771 8.86249 0.00650339 118.141 10.5479 4.05119 1.11897 0.311409 0.82796 0.152688 18.648 5.06517 0.194221 0.0873019 1.82487 10.7649 31.1553 0.811049 25.3574 4.05251 9.04583 -50.58401 -1197.93 -1248.514
85300 3283.37 7.60935 4.29552 15.4839 2.48019 13.1416 0.00563666 123.67 11.7558 11.2774 2.57035 0.740361 0.65157 0.196299 16.5804 3.28041 0.290475 0.0965781 3.66032 9.29685 43.2778 0.816874 22.1281 4.01902 8.55722 -52.39811 -1197.304 -1249.702
78100 5383.65 16.5709 2.99266 11.2161 2.80908 9.33378 0.00515141 125.381 11.337 10.0411 1.76802 0.43554 0.73629 0.151907 18.9484 5.28202 0.01281 0.211731 2.2989 9.75261 33.7222 0.638045 26.592 4.00891 8.20864 -51.90575 -1197.246 -1249.152
177000 3178.47 10.7503 3.28302 13.3168 4.12807 5.97598 0.00283354 121.811 13.3447 9.6341 2.9047 0.29682 0.650551 0.333209 19.0046 4.42071 0.515006 0.154833 2.76989 12.4828 38.9824 0.872202 12.861 4.02419 8.60392 -50.61116 -1189.126 -1239.737
50600 1091.48 13.8505 3.87671 13.3409 2.81065 5.06754 0.00579431 121.753 8.89467 4.57702 1.6951 0.627175 0.704237 0.255051 15.8114 5.39439 0.352678 0.0865235 3.14305 13.9032 44.4265 0.73378 5.79032 4.01815 8.67797 -49.37242 -1195.032 -1244.404
121500 746.046 14.3375 4.28446 11.392 3.68628 6.71227 0.00587101 122.579 12.3323 7.13221 1.94308 0.616771 0.797216 0.261266 16.51 3.38041 0.40278 0.156406 2.40102 8.77768 39.7169 0.764451 16.7053 4.00674 8.37764 -47.72867 -1190.827 -1238.556
122100 622.123 17.0459 3.70402 9.44367 3.08506 8.38596 0.00511444 111.513 11.9791 6.80191 1.83129 0.352657 0.716411 0.33439 17.4779 4.65975 0.318503 0.263884 1.85137 6.27379 38.3526 0.801025 23.3408 4.05858 8.58799 -45.88107 -1195.731 -1241.612
128700 7656.04 13.5998 2.06389 10.4179 2.27819 7.92176 0.00295565 117.804 12.3911 7.62134 1.76042 0.221956 0.683863 0.431044 17.2869 4.06189 0.149435 0.103469 2.64521 10.019 46.2955 0.860105 11.1619 4.05527 8.26859 -52.69269 -1193.389 -1246.082
46800 1339.56 19.0682 2.80046 12.8058 3.81698 6.62583 0.00445854 106.506 11.1176 8.49549 2.55375 0.485228 0.649962 0.332924 18.4921 4.93444 0.172431 0.128968 3.77569 10.1707 27.3853 0.742179 34.3037 4.00744 8.86674 -45.30973 -1199.474 -1244.784
196700 86.2081 7.08054 4.35981 10.1435 3.43097 5.15644 0.00709797 119.618 13.8814 2.29169 1.2466 0.406165 0.73093 0.2886 16.288 5.32753 0.186888 0.412224 1.74584 7.66709 49.0896 0.847405 7.07079 4.01448 8.26364 -52.19769 -1185.741 -1237.938
198800 155.476 18.2644 4.12915 10.4662 2.82433 6.09366 0.00578034 117.116 13.6284 6.69495 2.60709 0.70897 0.768584 0.311174 17.3182 2.95657 0.302205 0.207044 1.31575 4.98745 39.7792 0.657952 21.0493 4.0082 8.00402 -48.75343 -1188.924 -1237.677
133600 666.649 9.80245 3.72933 7.93714 4.39916 5.90173 0.00481202 105.518 10.9497 8.03028 2.0678 0.409252 0.692336 0.315691 17.119 4.89904 0.344543 0.218311 3.50603 9.95439 43.2687 0.72925 7.64245 4.07068 8.07154 -45.71613 -1196.502 -1242.218
88200 704.683 14.7858 4.03231 11.3722 3.15527 7.31169 0.00568868 114.603 12.1733 7.90104 2.42602 0.580969 0.6363 0.187771 17.0832 2.70343 0.0777302 0.260047 2.08487 8.57985 43.911 0.560262 7.34003 4.0229 8.19085 -49.80965 -1189.356 -1239.166
108100 6477.2 9.99892 3.53233 14.8896 5.61077 7.48085 0.00556212 119.421 11.4064 7.08559 2.97668 0.324834 0.77845 0.199647 15.6633 2.82382 0.27816 0.206847 3.60964 13.4789 43.3823 0.881972 7.31018 4.01782 8.05536 -52.8537 -1190.404 -1243.258
139400 3373.59 7.12004 3.93557 16.8859 3.62842 11.554 0.00746321 127.064 12.2816 9.40653 1.64264 0.764251 0.793504 0.165959 16.6343 2.54217 0.186615 0.0985007 2.93203 10.2803 42.856 0.792145 13.2253 4.00258 8.86108 -52.50679 -1190.21 -1242.716
113900 662.817 11.2506 3.97098 18.6981 3.94663 5.46021 0.00438433 118.352 13.3598 5.5623 2.02504 0.307968 0.664471 0.292904 16.2715 4.03212 0.308317 0.333027 2.17057 10.8917 50.1327 0.750275 5.86967 4.04349 8.18274 -50.65168 -1188.656 -1239.308
133400 1166.1 11.7178 4.21085 10.978 2.98695 5.78502 0.00335576 117.015 11.047 9.64668 2.86627 0.365758 0.663263 0.353215 15.4871 5.40007 0.742541 0.182565 3.28842 9.82388 48.0277 0.862212 3.33847 4.0143 8.22328 -50.72227 -1188.17 -1238.892
54200 883.907 10.8977 3.74991 12.6104 2.21071 10.6303 0.00634382 116.574 12.1603 6.25228 2.41279 0.391014 0.738214 0.20741 17.6772 5.6979 0.0460095 0.369895 1.75694 8.23341 44.4015 0.783546 14.324 4.01682 8.58134 -51.41811 -1192.27 -1243.688
178100 739.988 20.959 4.16858 17.5843 3.40264 8.80132 0.00492122 115.141 13.3161 7.81778 1.61853 0.398081 0.686034 0.285909 17.4523 4.67415 0.348109 0.266583 3.18199 6.70914 43.5754 0.857617 17.0395 4.00797 8.79126 -48.29367 -1191.175 -1239.468
108200 309.861 8.1085 4.354 8.28941 4.48059 5.37831 0.0034339 117.216 13.9934 8.15955 1.46606 0.472805 0.602109 0.283928 19.3414 4.52392 0.369299 0.174065 1.4694 10.4784 41.963 0.487514 3.00179 4.01518 8.09336 -51.18377 -1190.071 -1241.254
156400 1446.59 19.9096 3.53183 10.3914 4.96438 5.86777 0.00542396 112.67 11.1272 6.27642 2.93168 0.512637 0.701604 0.258067 15.16 4.29743 0.16109 0.143161 2.15015 12.7424 31.7408 0.593677 35.5046 4.05318 9.86613 -48.13129 -1200.432 -1248.563
46600 3677.54 16.6132 2.76321 14.887 3.30071 7.96831 0.0045566 108.251 9.56118 8.38385 1.27134 0.286746 0.763629 0.294706 16.2303 4.31242 0.162383 0.126957 4.39054 11.1027 37.5641 0.762954 19.6624 4.00438 8.94424 -47.26624 -1197.801 -1245.067
187700 1623.25 9.84809 4.08498 9.99325 4.27942 9.77855 0.00618704 111.169 11.7714 8.40346 2.16467 0.442531 0.722812 0.275586 15.7695 4.04023 0.390993 0.113141 3.2207 11.8036 42.042 0.77226 7.16046 4.02395 8.05828 -47.75581 -1193.004 -1240.759
