"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",11.85,7.00051,1.5008,7.00063,2.00129,5.00029,0.00100306,60.0625,2.2244,2.00183,1.00045,0.0200116,0.0389056,0.600014,0.00074522,12.1921,1.04223,0.00329987,0.0502916,1.02778,1.04197,21.0039,0.454643,14.0249,1.42298,0.12369,-58.1929,-479.2255,-528.1007
"1st Qu.",106.67775,9.5610275,2.7735475,10.350925,3.3462225,6.5834625,0.0025869375,101.68625,19.749525,5.0945425,1.5365425,0.14784675,0.388578,0.68034125,0.086338975,18.388725,3.4237425,0.120706,0.14196925,4.8201125,4.3295225,26.16135,1.1448625,25.677175,2.4883125,1.2440275,-50.137005,-467.814325,-516.72115
"Median",197.2865,12.25785,3.16143,12.93855,3.935475,7.763505,0.00340637,117.08,25.7896,6.80455,1.957595,0.2595525,0.54293,0.734331,0.141659,19.62455,4.32826,0.1993015,0.2034365,6.937615,6.237845,29.74005,1.352405,32.18835,2.792635,3.61526,-48.342585,-466.00135,-514.4346
"Mean",321.050851981898,12.8080406351436,3.16264560081149,13.0613514279026,3.96193718945069,8.07184147940075,0.00370473860174782,116.94897960362,25.8146297487516,6.8395073798377,1.9715621551186,0.266381185658552,0.542099466245318,0.740705888420724,0.147458840415106,19.638287593633,4.38238258114856,0.217108766725968,0.223906136735331,7.08583710986267,6.54657349875156,30.1544506398252,1.36229413810861,32.5407255305868,2.83793675873908,8.20493916541823,-48.4199307038077,-466.252893445693,-514.672823314607
"3rd Qu.",366.6375,15.758175,3.567645,15.6858,4.548485,9.1982875,0.0045242675,131.79525,32.05125,8.5776625,2.404355,0.376295,0.69987575,0.796034,0.19742175,20.878575,5.2735975,0.29555,0.28695625,9.157905,8.4649875,33.690875,1.5771025,38.454025,3.14362,11.948325,-46.579945,-464.41255,-512.3683
"Max.",5304.69,20.9985,4.49538,19.9988,6.81438,22.4443,0.0139509,179.517,41.9982,11.9977,2.99861,0.569705,0.991146,0.949791,0.554043,27.0576,9.69572,0.752714,0.731845,13.992,13.9774,52.7717,1.99969,80.1334,5.62637,39.9712,-40.06296,-459.4782,-505.3718
"rhat.vec",1.08026771646489,0.999978285188818,1.03879628831275,0.999781107262808,1.00306791903248,1.00575782790918,1.00318465949495,1.00510171899919,1.00063996603337,1.00723980958909,0.999981565321206,1.00010868444525,1.00004622366921,1.00024285697964,1.04548374723067,0.999793393148501,1.00007889392212,1.01833921482158,1.00443921340899,1.00046599483536,1.00091991125638,1.00086271645259,1.02947254486823,1.00102882943737,1.00038300422409,1.0003825965863,1.00920041171777,1.0006281903736,1.00664368824817
