Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	580.359	14.3494	2.40635	7.11344	3.68704	8.67701	0.00307918	118.207	22.6106	6.7236	1.80875	0.395042	0.59422	0.619682	0.0423854	21.9802	3.9126	0.0353078	0.172557	6.43086	3.64096	23.5587	1.05437	31.0315	0.0696893	0.27122	0.115247	0.0547664	0.342602	0.210266	0.038986	21.9802	23.5587	1.05437	31.0315	0.932915	0.0377501	0.0023651	0.00047805	0.00189913	0.000136154	0.000951742	0.0193783	0.00288051	3.32335e-05	0.0423854	0.894396	0.16876	0.0535614	0.335064	0.205639	0.000971589	7.4838	0.034869	1.52089	1.41886	33.3733	1e-15	0.00109231	0
1	47.9645	10.0745	3.37701	12.3486	3.19835	6.86687	0.00832161	105.806	26.5591	2.55065	2.8338	0.245657	0.492769	0.924524	0.264835	18.6852	5.42629	0.321726	0.335439	10.8651	12.6008	28.333	1.83406	37.4723	0.0992605	0.312661	0.145627	0.178612	0.326249	0.0266342	0.039825	18.6852	28.333	1.83406	37.4723	0.966554	0.0247929	0.00053614	0.000259759	0.000356209	0.000160965	0.000609943	0.00399796	0.00242658	3.57969e-05	0.264835	0.652163	0.327324	0.174291	0.318356	0.0259898	0.00183399	18.9348	0.0259724	1.33807	1.29332	68.0239	0.491273	0.00251745	2.46851e-05
2	242.018	19.7885	2.54858	15.5406	4.99547	6.40061	0.00407031	113.269	16.6423	7.52323	1.71213	0.469539	0.923841	0.779834	0.10957	22.3673	6.39586	0.0853894	0.344405	4.99443	4.13234	29.4767	1.57107	34.3698	0.0505344	0.200181	0.156235	0.0957624	0.455476	0.128592	0.0256218	22.3673	29.4767	1.57107	34.3698	0.958688	0.0306637	0.000440485	0.000229361	0.000168725	4.00994e-05	0.000185943	0.0083279	0.00122508	1.60877e-05	0.10957	0.827942	0.342934	0.0953535	0.453531	0.128043	0.00124109	18.7702	0.0212133	1.33791	1.28264	23.6455	0.150917	0.00135191	1.51877e-05
3	132.743	20.9405	2.73342	9.83787	3.12674	7.27197	0.0104022	128.174	36.4683	3.75455	1.0119	0.450456	0.717679	0.692058	0.20414	20.519	2.51537	0.211629	0.227591	11.8325	12.9677	27.1419	1.22983	26.0385	0.0477544	0.319822	0.137514	0.132286	0.683919	0.304321	0.0382079	20.519	27.1419	1.22983	26.0385	0.925773	0.054437	0.00146226	0.000366533	0.000908489	7.09923e-05	0.000857499	0.0117104	0.00296075	7.38023e-05	0.20414	0.714432	0.202298	0.117585	0.607914	0.270501	0.00287649	11.6373	0.0272969	1.37595	1.27382	85.922	1.09987	0.00284577	4.81408e-05
4	522.112	16.6171	2.38513	10.8613	3.54851	13.1181	0.0044604	99.0675	39.4741	7.16118	2.41642	0.492525	0.679168	0.646391	0.153553	20.9947	3.7201	0.109202	0.233484	6.48019	10.8844	36.3668	1.68485	20.0797	0.060179	0.281808	0.0762306	0.0613039	0.267499	0.146336	0.0167401	20.9947	36.3668	1.68485	20.0797	0.953112	0.0368135	0.000528592	0.000146431	0.000477455	5.07874e-05	0.000378966	0.00686336	0.00141566	1.68188e-05	0.153553	0.814963	0.218195	0.0572896	0.249983	0.136754	0.000720335	13.3274	0.0136426	1.45868	1.39028	26.2697	0.144268	0.00164882	1.42669e-05
5	414.764	16.3131	2.2736	13.2023	4.28133	5.48564	0.00406662	136.91	31.5164	5.69663	1.47806	0.447407	0.509213	0.822193	0.230378	19.1713	4.21384	0.180533	0.423056	8.22995	7.96684	29.2323	1.58127	40.564	0.0613004	0.233572	0.182294	0.0734946	0.556265	0.120298	0.0313933	19.1713	29.2323	1.58127	40.564	0.928921	0.0531734	0.000741306	0.000439925	0.00036668	9.15552e-05	0.000339312	0.0137482	0.00209591	2.97534e-05	0.230378	0.767184	0.37807	0.0656795	0.497114	0.107506	0.00157224	17.2088	0.0240844	1.20706	1.12126	48.8677	0.322462	0.0022807	2.58334e-05
6	272.483	9.31972	2.8804	16.6125	4.12692	6.49156	0.00263725	157.387	34.3049	2.25145	2.68077	0.476904	0.488883	0.621094	0.275081	17.9042	7.51653	0.488147	0.162896	8.78049	6.10106	33.6939	1.44574	24.548	0.107299	0.242311	0.154046	0.134865	0.231685	0.141342	0.0267097	17.9042	33.6939	1.44574	24.548	0.908781	0.0582863	0.00299981	0.000434648	0.00133105	0.000169354	0.000917159	0.0218552	0.00339813	2.94812e-05	0.275081	0.532567	0.129594	0.107294	0.18432	0.112447	0.000933498	21.9804	0.0142247	1.38725	1.2607	105.426	0.500062	0.00325397	2.47485e-05
7	238.133	10.2912	3.17529	18.9675	4.88888	10.4534	0.00502807	95.8229	10.8615	5.76971	1.77004	0.320489	0.708832	0.738507	0.0642386	15.9291	1.8575	0.2079	0.173808	11.0336	4.00703	26.8221	1.782	26.3154	0.0971704	0.204546	0.0956627	0.0907285	0.417226	0.147733	0.0160146	15.9291	26.8221	1.782	26.3154	0.903404	0.0813054	0.00198592	0.000417744	0.0012193	9.61533e-05	0.00108673	0.00713705	0.00249333	2.62597e-05	0.0642386	0.56512	0.1738	0.0907243	0.417206	0.147726	0.000915352	32.8473	0.00905017	1.71824	1.55227	80.2639	0.613189	0.00262655	2.25987e-05
8	243.911	15.2876	2.96412	15.7358	3.29796	8.64433	0.00330471	142.837	25.0673	4.18962	1.10203	0.269178	0.770196	0.687219	0.15562	20.7142	2.89029	0.22733	0.0994119	5.72089	8.23244	39.9181	1.39822	21.4307	0.0654125	0.303218	0.115683	0.126334	0.623594	0.283823	0.0217909	20.7142	39.9181	1.39822	21.4307	0.939803	0.0395307	0.00186371	0.000185454	0.0015232	4.69642e-05	0.00125415	0.0119877	0.00305231	2.91691e-05	0.15562	0.655137	0.0914414	0.116205	0.573596	0.261067	0.000742559	21.0269	0.014276	1.49416	1.40421	122.411	0.456886	0.00344044	2.27962e-05
9	92.1186	8.32324	2.90302	8.55479	3.24763	6.71191	0.00530841	150.528	28.737	2.73719	1.80669	0.382939	0.855473	0.761943	0.158424	24.1729	5.37473	0.189573	0.123038	6.02034	10.0657	28.2291	1.11471	28.8205	0.120146	0.307917	0.148989	0.238135	0.421734	0.131764	0.0505585	24.1729	28.2291	1.11471	28.8205	0.975197	0.00776102	0.00111815	0.000131019	0.00055645	4.88509e-05	0.000717211	0.0108434	0.00289655	3.90807e-05	0.158424	0.705192	0.106475	0.206078	0.364962	0.114026	0.00133054	9.38065	0.0356535	1.28745	1.25552	84.137	0.481751	0.00302788	3.0947e-05
