Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
1503	523.017	8.65498	3.17454	12.4036	3.41993	8.96061	0.0222231	90.6033	10.2406	6.08786	1.60072	0.333279	0.844945	0.699294	0.823119	22.6138	3.28172	0.367662	0.304948	6.45332	5.38791	39.3094	0.601424	53.5563	0.333322	0.425705	523.017
1504	895.129	19.1419	1.48036	9.01612	3.72516	10.8664	0.0194252	90.7893	7.14065	5.62526	1.6763	0.436693	0.764173	0.806091	0.528603	21.7045	3.78557	0.631693	0.122071	3.51214	3.12365	23.6637	0.780205	45.1927	3.15192	1.67563	895.129
1505	633.298	7.82331	2.33825	12.8602	3.45199	5.47664	0.00570676	95.3087	7.48408	5.72443	2.82366	0.275712	0.546341	0.672715	0.259919	15.7963	6.22796	0.439579	0.380044	5.17189	5.82753	28.5486	0.514041	43.2225	8.59294	15.4265	633.298
1506	153.487	8.05241	1.80591	17.843	3.90927	13.2554	0.00977992	66.0856	10.2242	3.46306	1.90615	0.427435	0.38453	0.640339	0.492688	18.5953	5.07701	0.375423	0.378695	5.85326	5.50378	22.4437	0.805994	67.0315	0.100554	1.97807	153.487
1507	5187.73	11.6682	2.7285	13.5173	4.99263	19.3167	0.00562095	78.4285	10.0674	3.08232	2.79334	0.272445	0.578893	0.611312	0.587112	14.3656	3.98442	0.271161	0.114501	7.56627	6.74326	28.0522	0.422398	58.8191	2.21969	16.2757	5187.73
1508	2230.6	12.9675	2.41935	15.2854	3.88163	17.3752	0.0231636	63.5057	5.93742	10.3818	2.44871	0.312842	0.587954	0.646028	0.810923	18.5678	4.78345	0.428534	0.260672	6.82152	6.9611	27.4971	0.749078	52.5632	3.69087	0.472119	2230.6
1509	74.8009	16.3487	3.45937	10.3709	5.17236	13.4444	0.00609456	95.8153	8.77599	8.35488	2.39769	0.307743	0.509499	0.697788	0.430225	19.6856	4.90826	0.0291391	0.0613123	4.56172	6.74369	29.6727	0.550458	55.1071	4.25094	3.04989	74.8009
1510	975.547	10.792	1.93825	12.8716	4.05924	10.6113	0.0327181	85.9197	8.59612	2.55986	1.38297	0.456735	0.330739	0.612111	0.414025	19.3518	4.14768	0.107605	0.137931	2.28066	6.0879	28.0223	0.432829	56.8863	0.108734	20.5459	975.547
1511	221.441	15.6648	2.41994	8.48115	3.73797	11.3512	0.0056779	61.7996	3.74336	8.23745	1.32935	0.148633	0.524636	0.675512	0.291779	20.3107	2.616	0.369567	0.146487	8.57699	3.35316	28.5797	0.767839	46.6507	9.83023	0.322004	221.441
1512	2088.31	10.0841	3.71663	13.4594	5.39265	17.7628	0.00634215	68.7963	6.18067	8.06226	2.9984	0.479993	0.205968	0.732621	0.528719	17.7406	4.81341	0.0793688	0.0941038	8.99237	3.09325	30.9061	0.797399	63.0928	3.13545	10.0282	2088.31
1513	99.9469	8.04737	2.89554	13.5097	4.68136	5.70979	0.0457802	77.8115	4.44586	4.53234	2.38717	0.358027	0.663343	0.707031	0.155588	15.9464	4.84644	0.424185	0.251973	6.73283	5.96879	35.582	0.974078	44.1112	21.2637	1.8521	99.9469
1514	61.0399	16.045	2.27816	12.4635	3.89687	9.04789	0.0746357	70.4017	6.7628	9.18396	1.69801	0.22731	0.29209	0.686039	0.37375	14.0866	5.42208	0.0442604	0.118437	4.96605	3.94654	34.8556	0.853045	44.6518	0.490539	0.232655	61.0399
1515	519.386	14.0536	2.60674	9.95435	2.83962	8.3442	0.0035005	61.32	5.8371	9.3548	2.39596	0.283689	0.451505	0.774847	0.876021	19.0919	2.79644	0.362594	0.431563	3.54883	2.1597	32.663	0.644393	47.6934	0.489351	0.758911	519.386
1516	3525.42	10.2632	2.61719	8.37031	3.97973	6.22935	0.0120525	97.5106	8.19018	6.43368	1.56214	0.423248	0.227003	0.765422	0.500568	23.2089	4.56941	0.353424	0.626444	3.31783	7.6935	42.9517	0.460805	55.9767	28.7384	1.91717	3525.42
1517	7884.27	17.8811	3.37254	9.85108	3.52657	13.1421	0.00885266	88.0233	4.16637	7.74305	1.10821	0.232609	0.384697	0.744618	0.788843	19.0477	4.03153	0.598336	0.167999	6.73028	6.92175	30.5252	0.422805	52.4593	21.4832	0.568061	7884.27
1518	1423.71	15.487	2.53855	13.0854	4.37647	8.19144	0.00730981	66.3303	8.77659	9.88104	1.84179	0.367047	0.493818	0.697054	0.436357	19.6987	4.25652	0.341879	0.119618	4.32887	12.062	35.1329	1.01	57.7517	11.3652	0.324662	1423.71
1519	69.054	10.7903	3.48769	11.4507	4.90398	7.50868	0.00959554	62.2837	2.82945	6.48441	2.48588	0.296904	0.36565	0.641443	0.861867	15.5095	3.07857	0.13199	0.127654	5.43162	10.517	31.6219	0.619246	46.1563	1.19361	3.01155	69.054
1520	507.108	17.4145	2.98644	7.8788	3.47942	5.32002	0.0258566	83.8366	8.79588	5.13517	1.87029	0.318367	0.826529	0.908389	0.879943	18.6782	3.93018	0.394939	0.176721	4.31539	7.17407	33.3646	0.688514	40.0193	7.39703	1.51175	507.108
1521	19.8611	11.8839	2.05859	16.9431	3.41891	8.9048	0.0239847	76.185	10.3527	6.24202	2.77053	0.503156	0.691344	0.777288	0.553559	20.8943	3.94415	0.136908	0.281883	9.89318	4.51909	28.3556	0.623187	56.3885	11.0522	17.8451	19.8611
1522	529.39	8.80078	3.0851	10.7278	4.01873	13.9153	0.0078017	77.4292	8.11615	4.51742	1.89303	0.569134	0.886233	0.653699	0.813256	19.6706	2.86745	0.0245718	0.139975	3.62094	11.9636	33.3128	0.305136	52.0228	21.1851	0.177709	529.39
1523	145.432	10.748	3.35045	10.9028	3.41169	14.0731	0.0168718	102.156	3.31316	5.41669	2.18123	0.133228	0.443325	0.854134	0.636855	19.6917	4.07673	0.343758	0.306457	12.7547	5.31536	26.8091	1.08261	52.1768	11.9399	3.14976	145.432
1524	1508.65	7.35326	4.03171	16.4886	4.98465	7.00698	0.00810269	102.941	4.96892	6.41437	1.89173	0.136196	0.671808	0.700708	0.495384	20.2749	2.55974	0.30729	0.545316	4.53532	4.02425	32.6702	1.06388	59.432	3.83863	0.931199	1508.65
1525	588.275	12.4792	1.99368	13.0704	4.04219	8.36457	0.00606903	63.89	2.78672	4.90042	1.80572	0.0261557	0.239331	0.646323	0.599474	19.0351	4.7639	0.0365494	0.139572	9.5992	4.7089	53.1191	0.469005	55.0433	1.11551	9.40608	588.275
1526	757.854	8.90404	2.10941	17.4531	3.88422	13.6608	0.0137833	93.8696	11.6805	5.30313	1.0732	0.346767	0.70094	0.815147	0.496607	18.3789	3.37661	0.0970321	0.142856	12.4343	3.63026	43.4268	0.599417	63.1412	7.08855	31.646	757.854
1527	3096.9	15.23	2.96703	15.895	4.84085	17.8705	0.020184	91.0396	6.01276	4.67017	1.47655	0.448606	0.425182	0.693573	0.536982	19.1879	2.88424	0.34974	0.306701	6.7278	8.44218	26.1114	0.811567	50.2707	6.54736	0.290978	3096.9
1528	433.144	8.04658	2.83734	13.0683	3.42695	11.0416	0.0155071	94.8612	2.19792	9.24657	2.47855	0.0423857	0.148851	0.800917	0.276956	24.2896	2.47694	0.512339	0.276332	5.1513	4.0074	29.0287	0.697887	68.8875	0.173492	2.42018	433.144
1529	3059.12	11.1839	2.96546	15.106	2.79862	9.98808	0.00280829	80.0558	5.49726	8.47756	2.96209	0.47263	0.675948	0.677357	0.13443	19.8849	4.78011	0.138941	0.27774	4.66713	7.87474	23.6782	0.595812	40.0384	6.40926	0.958909	3059.12
1530	1704.53	11.0097	2.36617	15.2382	2.18592	9.63838	0.0107215	61.7776	7.91862	6.86725	2.86543	0.263265	0.507665	0.749154	0.277069	19.7309	4.19937	0.123278	0.149503	8.03183	11.0175	25.1071	0.501484	31.5279	0.17578	0.577103	1704.53
1531	91.8995	14.9495	2.43198	9.47643	4.98291	15.2962	0.0149999	104.866	2.41432	10.3524	1.30401	0.553612	0.627865	0.80844	0.243151	18.4018	4.71903	0.224332	0.275645	7.8301	2.42529	34.2875	0.809994	54.9067	0.429214	2.1688	91.8995
1532	544.019	11.4474	4.01315	15.5738	4.03369	6.18499	0.00427935	95.8194	3.68628	8.63896	1.85218	0.404426	0.520516	0.726208	0.349571	19.7184	5.4589	0.182158	0.182134	11.3924	3.18628	35.3763	0.652922	42.5266	6.56157	0.47353	544.019
1533	565.731	8.20994	3.21057	11.5313	2.60887	9.21203	0.00556598	91.9534	7.40239	5.16149	1.73177	0.534768	0.345177	0.839386	0.198734	16.2764	2.36347	0.271052	0.112508	6.54576	12.0078	43.1824	0.447013	49.5128	0.150452	14.1844	565.731
1534	36.1304	19.5294	3.42825	7.2239	3.48579	7.19614	0.0053758	79.3915	5.24141	8.77334	2.05263	0.219256	0.610041	0.701057	0.960485	19.9285	4.46093	0.358281	0.12887	9.72847	7.59961	38.0001	0.845703	52.6133	38.367	0.160372	36.1304
1535	1629.67	16.1201	4.286	15.4175	3.02669	6.68592	0.00509194	98.2083	6.02107	8.80604	1.81885	0.300466	0.572136	0.682262	0.538214	18.7807	3.08082	0.0550509	0.174277	2.7583	7.85238	28.6105	0.568103	51.1975	0.160852	0.714487	1629.67
1536	845.585	10.8248	2.43533	10.9651	5.14231	17.6258	0.00246022	82.4991	3.00833	4.3963	2.23215	0.26017	0.754677	0.742145	0.51626	18.6665	3.94105	0.173526	0.0838699	10.7703	2.72928	30.4795	0.797352	50.1441	0.172837	25.826	845.585
1537	76.1596	15.9654	3.10875	13.0471	3.43506	29.9921	0.0062214	66.4106	7.13462	5.28939	2.32727	0.207164	0.484563	0.75539	0.541338	14.9893	5.47849	0.29474	0.19641	7.22143	6.34592	27.2353	0.990811	58.1276	1.15463	1.30264	76.1596
1538	2993.28	18.5798	3.92809	14.676	4.67503	11.3583	0.00878536	101.26	5.02314	7.82018	1.87684	0.233892	0.62762	0.832951	0.0919534	15.5054	2.6703	0.31779	0.182909	9.66488	7.86227	29.695	0.989976	59.2435	18.6724	27.7399	2993.28
1539	86.5287	18.7647	2.42269	16.0443	4.06422	14.5333	0.0163938	79.8181	8.73601	4.87254	1.65793	0.249197	0.831315	0.694365	0.915301	15.9251	2.4178	0.212766	0.227263	12.9209	6.04775	40.0912	0.270829	55.2531	15.7676	4.05499	86.5287
1540	43.7492	19.1019	3.37573	11.6171	3.35211	10.9725	0.0123014	80.3266	5.56034	4.60499	1.75566	0.201714	0.121755	0.646404	0.425134	17.2271	2.33602	0.19218	0.257586	4.56337	6.2046	38.8626	0.765498	59.4325	1.9659	0.48893	43.7492
1541	3287.06	19.3268	3.47064	17.25	4.53491	7.47321	0.0168581	101.477	5.87218	10.5432	1.98019	0.215426	0.313055	0.683634	0.685625	20.9887	2.3785	0.138527	0.0560801	8.67132	2.24446	31.257	0.90502	38.9958	3.95622	0.111269	3287.06
1542	12.8795	14.5637	3.09948	14.625	5.42712	10.69	0.0391017	101.776	5.32642	5.88838	1.73006	0.152745	0.223216	0.719836	0.268582	16.3423	4.65407	0.179366	0.100654	7.0558	7.47283	27.8514	0.397322	44.8004	11.1555	30.8596	12.8795
1543	139.334	8.92496	2.04243	13.5607	4.72004	15.0538	0.0137256	67.2106	7.82381	5.524	1.22927	0.241696	0.521754	0.698796	0.92144	22.2806	4.24491	0.514641	0.281341	7.48119	8.14605	37.8119	0.507453	49.4395	0.348223	24.0171	139.334
1544	299.714	20.5266	3.16888	16.1357	4.46312	6.94675	0.0122334	74.3477	4.88002	4.55684	1.19218	0.142899	0.515385	0.697618	0.504959	21.0962	6.22732	0.580909	0.0690379	3.87782	5.81733	22.3971	0.946372	53.3464	0.21639	0.753494	299.714
1545	1985.99	14.5799	2.66305	9.56854	3.84322	12.0217	0.0114843	73.4735	8.75942	11.7529	2.57866	0.222589	0.700066	0.748934	0.24155	16.3001	2.51886	0.341677	0.141898	7.69218	3.4373	27.119	0.867917	43.5706	1.33332	0.162242	1985.99
1546	119.528	8.69784	2.83227	13.6463	2.96749	12.4697	0.0210978	68.9153	9.4038	5.12588	1.71879	0.426808	0.448773	0.726538	0.380317	17.4312	4.06319	0.131026	0.130779	2.66357	4.52521	22.1097	0.714234	64.226	0.374813	0.733827	119.528
1547	17.8783	20.2474	2.45341	9.42114	2.82286	7.79747	0.0056964	97.8537	9.73629	4.76508	1.45148	0.0844213	0.474074	0.750455	0.204465	14.4492	4.11406	0.0362538	0.0630063	4.26869	2.25231	38.8843	0.743579	51.3131	0.157155	0.180008	17.8783
1548	1999.27	8.44727	3.06825	17.6377	5.63321	23.1024	0.0122276	64.2259	8.52852	9.02824	2.00484	0.467402	0.685375	0.701766	0.383834	23.5204	4.89249	0.491786	0.284083	3.6576	5.36907	29.0149	0.935104	46.6196	26.0576	11.9252	1999.27
1549	2234.95	11.0878	2.31327	10.5873	4.31545	7.43093	0.009386	72.9677	6.02896	11.2805	2.713	0.160529	0.647162	0.68771	0.83446	15.8001	3.81374	0.357812	0.485508	6.88164	4.30818	26.4785	0.488129	68.7481	11.3435	15.5205	2234.95
1550	1411.71	9.84832	3.01648	13.5353	2.99593	22.5491	0.023861	81.19	7.678	6.46152	2.29828	0.372318	0.640262	0.865603	0.0172952	21.4242	4.67504	0.289456	0.261006	3.86573	11.1096	24.3448	0.431973	59.5621	7.28009	9.03138	1411.71
1551	171.481	11.4532	2.81372	9.37131	5.02578	11.1172	0.0124166	71.1571	10.2015	7.66581	2.44595	0.266171	0.618233	0.724221	0.667433	18.4707	3.58863	0.0670145	0.0742951	9.28913	4.5402	34.445	0.538018	41.9478	0.16284	11.8874	171.481
1552	437.237	16.5216	1.78488	17.1494	2.54806	9.22082	0.0130832	105.091	2.54789	3.86604	1.81445	0.388216	0.272017	0.735706	0.29546	16.3525	3.49609	0.207242	0.0728867	4.29572	3.63044	23.1346	0.815884	28.6362	15.1748	0.200318	437.237
1553	36.3905	17.5727	3.01095	15.4059	3.06918	10.1625	0.0177029	62.4495	9.12597	6.73454	2.99406	0.227532	0.65716	0.616564	0.577608	18.6002	4.12411	0.548248	0.111298	1.92069	5.60494	51.8402	0.949072	45.613	14.0198	0.139959	36.3905
1554	145.411	7.19745	3.7265	13.4536	4.43933	20.0517	0.00695695	89.7604	4.93604	10.3395	2.21922	0.201591	0.799067	0.706707	0.479601	18.6742	3.86045	0.435868	0.44748	2.75104	7.01293	35.4741	0.820412	51.9017	0.475856	21.08	145.411
1555	24.5294	8.56175	2.05543	14.2598	3.81968	9.73811	0.00307058	81.8482	4.13705	7.47322	2.32175	0.0360075	0.5022	0.784652	0.0547537	21.1474	3.9088	0.25266	0.246888	5.72154	3.07484	31.2705	1.03175	57.1631	0.125017	0.722617	24.5294
1556	4957.33	9.89002	3.56474	7.13515	3.01127	9.10753	0.0138052	64.7922	3.96947	9.4314	2.42686	0.411262	0.568525	0.752721	0.398041	21.4025	3.22549	0.422715	0.216672	7.51209	2.73567	34.6695	0.64566	39.87	4.41433	0.896866	4957.33
1557	467.982	16.3778	2.7045	16.1086	4.25641	10.5926	0.0078475	69.0032	6.54175	4.31297	1.41229	0.503131	0.402707	0.704914	0.286119	18.8962	4.02297	0.414921	0.235367	4.27142	5.03644	36.0091	0.875396	59.975	32.4122	29.925	467.982
1558	1346.42	14.0931	2.68382	9.69965	3.44248	7.25167	0.0109473	102.67	4.87485	2.52749	1.72834	0.567516	0.745012	0.807988	0.559493	16.1552	4.38299	0.304854	0.148846	7.48481	3.86747	30.9137	0.549272	57.8903	0.619423	2.47406	1346.42
1559	444.497	8.68933	1.53542	10.7316	4.56077	10.9759	0.00367405	81.5378	3.81843	10.8929	1.53488	0.071523	0.291398	0.7916	0.232997	20.1342	3.62171	0.274564	0.34319	10.737	3.95632	25.9793	0.685346	51.2038	3.85704	11.7367	444.497
1560	15.0744	9.10852	2.35991	12.5077	4.90599	8.96868	0.0121638	84.249	5.43955	2.58934	2.13186	0.312036	0.538721	0.720895	0.729118	16.1352	3.94181	0.227856	0.763731	4.51196	4.87669	29.9854	0.63204	41.5915	0.476396	0.157225	15.0744
1561	4636.98	10.3006	2.75734	14.608	4.66849	9.58224	0.0141315	76.7368	5.12231	8.29168	2.46311	0.405044	0.948199	0.678791	0.339551	19.6727	4.92196	0.328808	0.0916816	3.00922	6.67506	33.3965	0.61441	48.6312	1.79828	0.498869	4636.98
1562	36.0138	12.1938	2.37838	14.0542	3.88453	14.601	0.0117348	90.5024	8.06223	10.8393	2.10575	0.568013	0.19453	0.839582	0.484158	17.5069	4.5352	0.0608167	0.949687	11.4932	3.87391	31.0038	0.924042	69.9171	0.786136	0.207373	36.0138
1563	16.2851	12.2174	2.94205	15.2968	4.33282	19.1828	0.0143326	64.4572	4.83085	3.48294	1.49651	0.284018	0.382754	0.820047	0.445978	18.6361	4.36483	0.411771	0.282615	11.1275	9.49457	29.8738	0.548149	50.0884	2.95354	0.198817	16.2851
1564	6196.44	17.4866	3.8264	8.43021	5.36362	11.4319	0.00410382	102.619	8.38394	7.61842	2.0339	0.364902	0.510241	0.630776	0.169647	19.0924	3.35683	0.184436	0.0988413	7.28525	6.06672	31.435	0.721659	50.5972	1.67434	28.1891	6196.44
1565	360.294	10.2689	2.92287	13.0205	4.17851	7.82483	0.0163468	81.2176	11.0862	6.96727	2.04576	0.409406	0.567173	0.633312	0.361957	15.8961	3.64361	0.391917	0.460849	5.51081	5.80834	39.0859	0.991364	72.1214	0.606981	3.98016	360.294
1566	6999.18	14.8065	4.097	18.2287	3.34804	13.1022	0.00425698	61.9934	6.20181	10.0115	2.86518	0.458676	0.421568	0.696021	0.441342	19.4558	4.03109	0.480298	0.349865	12.5243	12.0914	33.2144	0.624206	45.3565	8.69885	0.336371	6999.18
1567	329.846	12.4496	3.97118	7.01012	4.05411	10.2991	0.0343122	98.8005	7.64011	5.29475	2.52606	0.263698	0.4801	0.690143	0.639193	17.6228	3.4289	0.308616	0.167984	13.653	4.7459	28.9837	0.839389	48.7275	0.467968	0.101567	329.846
1568	39.9363	15.4255	3.35532	11.8007	2.97416	9.35295	0.0283695	94.3339	8.04434	10.4958	1.90828	0.119144	0.247034	0.702062	0.47616	18.1006	5.1188	0.154236	0.35775	10.7191	3.47581	44.623	0.416098	47.8992	0.913891	2.34439	39.9363
1569	135.588	20.7289	2.37514	19.727	4.59164	10.8467	0.00987575	99.3451	10.807	6.42193	2.96793	0.382173	0.349807	0.689313	0.726396	20.4238	5.36353	0.415213	0.231081	1.8153	2.8007	31.4696	0.863592	50.6998	33.5627	11.5808	135.588
1570	2486.32	10.6131	2.14553	12.1995	3.02935	12.6655	0.00699165	88.0401	5.04746	8.42238	1.67758	0.185292	0.804177	0.852044	0.334234	18.1577	4.74556	0.153994	0.11031	13.8731	3.01655	31.1273	0.703918	47.9221	1.2906	7.60172	2486.32
1571	252.578	7.17754	2.74079	15.8874	4.53888	12.3044	0.00903549	84.1021	2.99026	4.24301	2.98089	0.505086	0.800778	0.673821	0.733957	19.6545	4.71474	0.535786	0.131286	1.22293	4.11988	42.7969	1.00476	49.5653	0.61312	15.7073	252.578
1572	70.2363	18.33	2.22415	12.0518	4.83109	5.34053	0.030896	102.395	4.64226	8.41792	2.18519	0.253615	0.213448	0.786961	0.433256	18.4392	4.49991	0.234585	0.329499	8.43498	13.8005	26.7482	0.728954	44.3851	18.8538	0.139107	70.2363
1573	668.603	18.8093	2.98839	11.6775	2.92722	6.9309	0.00774467	80.7072	2.28022	5.14947	1.12049	0.203914	0.76649	0.707539	0.339937	17.6356	3.64699	0.356239	0.314549	3.3463	11.6958	26.4872	0.412075	67.123	3.42564	0.152235	668.603
1574	2012.71	17.2142	3.23016	10.38	4.00444	11.5686	0.0230564	85.7602	3.2177	10.2526	2.28984	0.325748	0.502677	0.774208	0.253732	19.2336	4.01109	0.369301	0.0764011	1.84158	5.55406	49.3669	0.936704	46.3416	34.0321	9.45256	2012.71
1575	856.594	11.0044	3.20774	17.6053	4.83287	14.4515	0.0133771	99.9987	12.9078	11.3798	1.51337	0.106804	0.459597	0.71909	0.410896	17.3947	4.04416	0.325271	0.370152	6.15156	10.8605	41.4079	0.620806	65.6289	20.5662	25.1978	856.594
1576	66.0355	16.1096	3.76908	17.9117	3.78507	12.6941	0.00436583	75.6485	6.47592	7.61786	1.24218	0.173728	0.316694	0.636756	0.585341	16.0057	4.06641	0.167911	0.816937	7.32905	3.46564	25.2969	1.07228	56.829	0.173417	0.669133	66.0355
1577	18.9501	7.4302	2.335	8.04705	2.26421	7.89243	0.00289953	100.098	1.33277	8.89701	1.5398	0.302531	0.87512	0.805416	0.739691	24.1161	3.1584	0.137027	0.324181	6.15383	4.22255	30.6978	0.733283	41.6039	22.4907	17.0474	18.9501
1578	275.127	12.4861	2.85478	11.6197	2.85426	7.39583	0.0145865	73.3604	6.66473	6.75625	1.50222	0.545097	0.38016	0.720983	0.352295	16.0973	3.51772	0.292758	0.0966986	9.25813	9.89729	22.0883	0.744931	42.873	5.68869	13.6586	275.127
1579	6.58327	17.5038	3.20225	11.3599	4.2842	9.08502	0.00974981	92.1176	7.46836	4.41343	1.63322	0.469445	0.638064	0.68407	0.456451	16.3291	2.98963	0.403769	0.102298	1.51742	10.2046	25.1819	0.939166	49.5147	0.597309	2.85863	6.58327
1580	816.063	8.82905	3.31887	10.6148	4.80664	11.9943	0.00380086	90.4274	3.27118	8.51222	1.05026	0.483444	0.684517	0.753251	0.298394	21.1077	4.60214	0.225517	0.272357	3.72859	2.41021	36.8535	0.878207	59.1219	22.76	0.438752	816.063
1581	532.469	12.7997	2.69821	14.0619	3.81252	10.0937	0.00525496	88.044	4.30189	2.64768	1.67345	0.318847	0.577337	0.809984	0.180162	16.2402	3.51997	0.109024	0.352182	3.12152	9.00897	27.5212	0.774864	66.6517	3.22058	24.033	532.469
1582	628.866	18.9203	1.99758	14.2736	5.93754	8.70996	0.0054937	89.6145	8.41749	3.02566	1.13425	0.340706	0.241734	0.832792	0.78119	19.5163	3.59645	0.480861	0.32609	10.0116	2.69525	44.1307	0.824588	48.583	1.72079	6.66352	628.866
1583	288.99	12.2644	3.82876	8.27389	4.96607	15.8447	0.0132756	61.0657	10.4754	9.47796	2.00262	0.267016	0.67471	0.70476	0.614256	16.7638	5.86365	0.104514	0.082378	10.5029	7.49894	22.2259	0.431969	57.5626	0.510977	4.71552	288.99
1584	48.924	12.3222	2.09036	15.4733	5.69509	18.9379	0.0108122	92.4509	5.38433	3.20719	2.48589	0.389378	0.623819	0.732077	0.379171	17.5372	5.1083	0.367567	0.4996	1.96762	11.64	27.5098	0.455359	58.1026	1.23143	0.158286	48.924
1585	405.009	11.8831	2.67962	13.4284	3.26915	29.0992	0.00500689	91.4616	10.5096	2.40128	1.89054	0.29478	0.3436	0.747512	0.442856	19.7101	4.33171	0.120401	0.290584	1.41704	4.6121	33.0089	0.966954	53.8469	7.44869	34.4001	405.009
1586	1551.77	16.9817	3.4485	16.0561	3.44204	11.9276	0.0124139	99.4263	6.11075	3.47028	2.76179	0.0570628	0.424993	0.741132	0.489822	16.0834	5.48566	0.425699	0.380226	8.86548	1.53623	24.7191	0.995957	56.75	3.3697	20.4985	1551.77
1587	78.4028	11.1245	3.43329	13.542	3.16715	7.15484	0.0251307	104.787	8.41746	10.8298	2.88352	0.548272	0.431065	0.674975	0.592882	20.7647	4.16157	0.487421	0.311903	11.4104	8.96376	27.1303	0.623509	64.7932	29.136	0.122852	78.4028
1588	525.907	9.95504	3.31343	12.2814	3.75938	10.6957	0.00875706	67.4955	6.05731	8.76558	2.56297	0.0825364	0.195305	0.914726	0.35306	12.8643	4.93075	0.442513	0.135206	1.59001	9.63152	27.0771	0.634852	39.6017	0.828633	12.4288	525.907
1589	415.457	8.25084	2.58299	16.3304	4.50407	11.9378	0.0187997	92.5879	7.06852	9.06757	2.28077	0.0798291	0.596314	0.605859	0.508887	18.6517	4.09159	0.221449	0.23422	5.28568	12.7991	40.7108	0.572351	49.0398	0.130601	22.4586	415.457
1590	2328.68	14.1686	3.69592	8.16628	5.09303	12.8448	0.0226734	67.0533	8.74828	5.9039	1.61116	0.370412	0.336958	0.806613	0.13582	17.9401	5.31816	0.152593	0.212996	7.46027	13.4169	30.0535	0.908699	56.0709	0.498295	0.234106	2328.68
1591	32.9689	7.5853	3.15993	17.0224	3.48979	8.33151	0.0136786	78.8671	7.91298	3.22195	2.41455	0.0347275	0.408965	0.75777	0.660931	19.4476	3.88966	0.173569	0.135292	10.7304	4.0304	44.4828	0.932189	53.9716	29.1898	0.336386	32.9689
1592	350.514	18.9051	1.95199	15.3332	3.82484	8.40409	0.0222301	97.937	12.5764	8.78398	1.39508	0.421942	0.743036	0.923505	0.561697	22.9712	3.62735	0.580484	0.369338	3.82427	4.0352	43.0911	0.749033	60.1159	6.50747	0.122613	350.514
1593	407.273	12.5251	3.36085	13.5787	5.02907	15.066	0.0244905	72.755	10.8645	9.89404	2.69507	0.124576	0.256787	0.638898	0.86234	17.7342	5.90394	0.385347	0.352765	3.11161	6.48417	26.8468	0.914741	53.2674	2.93613	2.28926	407.273
1594	296.224	11.2248	2.85381	18.2942	3.24045	7.00671	0.00827786	64.3888	1.90047	3.72325	1.01637	0.270839	0.679033	0.761192	0.860712	17.716	5.27918	0.303996	0.185998	5.70134	2.5168	49.8836	0.762084	73.1065	1.91271	0.69392	296.224
1595	511.646	14.4173	2.2441	10.3112	3.99233	7.59599	0.00637384	84.1226	10.0108	5.25344	1.52526	0.316271	0.658889	0.678136	0.142928	20.7401	6.51109	0.226417	0.501472	5.90349	7.58356	26.2579	0.441181	59.3121	0.106525	0.643218	511.646
1596	161.53	15.1543	1.76725	9.55738	5.70552	8.37853	0.00595956	104.433	7.48347	7.07301	2.58458	0.283189	0.654687	0.718047	0.318803	18.0451	5.65747	0.153477	0.135395	3.5777	8.03649	32.5052	0.591236	37.3208	0.395498	0.113062	161.53
1597	2852.57	10.7285	2.46184	15.3314	3.92954	10.4754	0.00999991	78.1927	9.28605	8.61654	1.74367	0.236998	0.805827	0.672274	0.247996	20.0062	4.93966	0.321758	0.114448	1.55874	4.34623	25.7771	0.312375	54.2912	1.13827	1.08	2852.57
1598	68.3488	20.9613	3.55806	10.8938	3.74559	9.52644	0.00817021	95.5865	10.7945	9.76669	1.66045	0.15104	0.675638	0.753351	0.24696	19.4622	5.57435	0.0487588	0.481111	13.1481	10.7196	40.1097	0.615189	73.6483	32.3712	1.12446	68.3488
1599	70.4633	8.4327	2.66307	17.8069	3.69116	11.8436	0.00933405	67.6973	2.53632	8.06072	1.42168	0.140568	0.841188	0.746825	0.251696	18.3008	3.94186	0.256043	0.624742	7.54693	9.32302	29.9313	1.01033	61.5525	5.34687	37.4717	70.4633
1600	443.997	17.5753	3.09272	18.8161	5.31974	12.0173	0.0122372	65.392	7.90506	6.7252	1.16768	0.485825	0.814149	0.713575	0.406593	18.2988	4.0928	0.32266	0.331495	9.84687	7.296	29.386	1.07057	50.7884	0.190544	2.30246	443.997
1601	33.5487	16.3707	3.51596	19.5783	5.35634	10.3518	0.0100309	71.4562	10.1005	4.22304	1.99588	0.161478	0.505773	0.744701	0.845615	17.8511	5.15346	0.707592	0.406514	7.94863	4.58716	31.4895	0.47471	39.2362	11.1654	1.51894	33.5487
1602	265.865	15.1418	4.47893	18.6734	3.49003	12.8823	0.00318282	99.8578	6.75887	8.14672	2.97862	0.317438	0.821223	0.709965	0.908136	17.0616	4.73191	0.313339	0.573608	11.1895	10.9376	25.2244	0.47534	60.1249	0.717325	0.272332	265.865
