Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	729.845	19.1588	4.41428	11.1711	4.77914	5.79907	0.0352194	92.4918	8.2825	5.69461	1.13939	0.421655	0.682407	0.469627	17.2937	4.01514	0.343383	0.528076	9.8782	10.3596	42.7027	0.487112	40.7985	0.0521953	0.209243	0.172441	0.0505285	0.598923	0.27874	0.0681405	17.2937	42.7027	0.487112	40.7985	0.965179	0.0140199	0.000127439	0.000142547	0.000127733	3.45387e-05	0.000157953	0.0137349	0.0059562	0.000576386	0.469627	0.771411	0.52804	0.0505251	0.598883	0.278721	0.0140564	8.13232	0.0525643	0.904838	0.873331	264.804	1e-15	0.0044713	0
1	805.649	12.9768	4.42424	11.6341	3.47359	7.97783	0.0387896	89.9382	6.43923	7.92914	1.28385	0.372229	0.703282	0.563113	17.5762	4.3757	0.712953	0.47932	9.00996	8.39785	43.0323	0.426948	42.1575	0.0770606	0.287887	0.125347	0.0330152	0.547791	0.231116	0.0476674	17.5762	43.0323	0.426948	42.1575	0.965137	0.0148799	0.000119975	0.000110444	0.000237798	4.15068e-05	0.000248075	0.0129721	0.00571264	0.000603816	0.563113	0.664028	0.479319	0.0330151	0.54779	0.231115	0.0119506	8.7214	0.0316525	0.90764	0.875996	404.568	43.0163	0.00648938	0.000577336
2	435.801	10.5026	4.26201	13.7096	4.18886	6.33629	0.0442378	88.8112	7.57956	5.9661	2.67211	0.56816	0.741985	0.623426	18.5144	4.67466	0.66996	0.488207	6.95919	9.51439	53.406	0.638486	25.8628	0.0952145	0.238728	0.157821	0.0706603	0.277678	0.0965585	0.0490631	18.5144	53.406	0.638486	25.8628	0.974748	0.00847187	0.000121011	0.000115425	0.000131629	7.54327e-05	0.000185954	0.00953814	0.00603146	0.000614914	0.623426	0.728642	0.488199	0.0706591	0.277673	0.0965569	0.0146588	11.8432	0.0357494	0.9484	0.924451	394.957	38.7838	0.00676553	0.00058763
3	1201.81	7.5591	3.50135	19.9053	3.84851	7.00022	0.0387916	90.8332	6.93308	7.61716	2.06092	0.791155	0.752797	0.643437	16.8608	3.33928	0.627237	0.352822	6.21101	8.83139	36.7365	0.466317	43.9322	0.132291	0.259841	0.142853	0.0781891	0.365272	0.119948	0.0251278	16.8608	36.7365	0.466317	43.9322	0.974778	0.00835868	0.00014227	7.75591e-05	0.00017963	4.28771e-05	0.000213406	0.010105	0.00565782	0.000538248	0.643437	0.758382	0.352819	0.0781885	0.365269	0.119947	0.0121594	16.1175	0.0190565	0.899276	0.876595	398.206	38.3883	0.00631796	0.000513615
4	1091.67	14.3741	3.56229	10.1564	4.21257	6.30049	0.0411613	90.5543	7.29172	10.6216	1.92111	0.570137	0.833348	0.591913	17.098	4.53609	0.486206	0.467853	3.78386	8.78158	40.8349	0.400981	36.9834	0.0695696	0.237385	0.158718	0.0447317	0.433785	0.0867478	0.0556692	17.098	40.8349	0.400981	36.9834	0.971893	0.0102873	0.000122695	0.000107863	0.000157174	5.09595e-05	0.000188693	0.0109759	0.00572965	0.000572412	0.591913	0.774944	0.467846	0.0447311	0.433779	0.0867465	0.0140278	7.67365	0.0431405	0.865903	0.841564	379.403	39.9007	0.0064632	0.00054717
5	2721.38	7.84367	3.18114	10.7904	4.48586	7.14477	0.0354495	87.1587	5.99025	7.91782	2.82308	0.623753	0.61666	0.627678	17.0736	3.65921	0.512014	0.359684	12.6414	9.43278	63.035	0.330388	19.2389	0.127491	0.222923	0.139963	0.0485795	0.218435	0.135788	0.0412626	17.0736	63.035	0.330388	19.2389	0.974982	0.00553841	0.000179738	0.000100964	0.000228969	6.60387e-05	0.000183138	0.0133031	0.00507062	0.000559794	0.627678	0.787841	0.359684	0.0485794	0.218435	0.135788	0.0141221	8.10023	0.0325084	0.894292	0.871919	354.605	38.4447	0.00566001	0.000533546
6	4075.97	14.365	2.72017	16.244	6.28453	8.37097	0.0449448	89.2949	5.98187	8.47121	1.3373	0.556477	0.747243	0.726448	18.6367	3.02019	0.0530808	0.514291	4.56256	7.46709	43.6425	0.63618	47.7642	0.0696136	0.159121	0.11946	0.0490867	0.55877	0.189005	0.0200045	18.6367	43.6425	0.63618	47.7642	0.960718	0.0229796	0.000156462	0.000165651	0.000165692	3.60618e-05	0.000255178	0.0096045	0.00566438	0.000573292	0.726448	0.983179	0.51429	0.0490866	0.558769	0.189005	0.0111668	14.6274	0.019668	0.829052	0.796485	371.488	42.6555	0.00645409	0.00055029
7	2001.9	9.57083	2.8956	11.9023	4.44358	6.36107	0.0389418	86.7106	5.97	9.89835	2.81189	0.584126	0.727989	0.734803	15.5081	4.52447	0.389112	0.498297	10.222	8.64727	61.8033	0.367666	52.2772	0.104484	0.225044	0.157206	0.0429604	0.258897	0.096736	0.0382452	15.5081	61.8033	0.367666	52.2772	0.974797	0.00714143	9.99405e-05	9.92613e-05	0.000127907	6.72944e-05	0.000157031	0.0112138	0.00588308	0.000569626	0.734803	0.887004	0.498297	0.0429604	0.258897	0.0967359	0.0141878	9.51591	0.0339237	0.809112	0.78872	314.386	35.8614	0.00654566	0.000548001
8	948.617	13.9881	3.20665	7.51659	4.72561	5.20106	0.0425382	88.3718	6.43787	10.2155	2.10319	0.427336	0.867918	0.732327	17.2958	6.29319	0.940208	0.533133	2.94139	8.07796	40.4877	0.66314	32.0039	0.0714893	0.211613	0.192268	0.0363068	0.412667	0.0628008	0.0820236	17.2958	40.4877	0.66314	32.0039	0.975548	0.00763393	0.000118173	0.000134942	0.000119379	6.25668e-05	0.000158977	0.00982046	0.00591977	0.000557474	0.732327	0.746096	0.533132	0.0363068	0.412666	0.0628006	0.016545	6.83883	0.0611975	0.854831	0.833929	389.24	39.3272	0.00662309	0.000534484
9	747.785	13.5028	3.46904	8.824	3.7703	6.03247	0.0349801	87.238	6.1374	10.1383	2.39188	0.579061	0.7189	0.597674	16.9377	5.91027	0.206507	0.480628	6.27454	7.8372	75.7889	0.396199	43.1358	0.0740587	0.265231	0.16577	0.0410608	0.300559	0.117523	0.0651701	16.9377	75.7889	0.396199	43.1358	0.973226	0.00735595	0.000103383	9.56703e-05	0.000146873	6.34807e-05	0.000159754	0.0121501	0.00619544	0.00056144	0.597674	0.899163	0.480628	0.0410608	0.300558	0.117523	0.0140182	5.90234	0.0585986	0.868511	0.845258	332.934	34.8558	0.00687612	0.000542108
