"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",120.148,7.00278,2.22591,7.01094,2.00003,5.00104,0.0169275,83.1043,3.83083,2.0029,1.00319,0.200031,0.600058,0.371196,14.8013,2.87514,0.00178192,0.0519302,1.01243,4.55547,28.0269,0.272011,14.0963,4.00021,8.00001,-57.34007,-1222.341,-1273.562
"1st Qu.",859.6165,9.965335,3.0198,10.6016,3.248175,5.927425,0.033057225,88.14445,5.758805,5.5564925,1.69406,0.37037425,0.65448875,0.57521225,16.53515,4.00157,0.30253725,0.30685375,4.4738475,7.4979775,42.150625,0.355362,39.052675,5.1208275,8.0167475,-50.7429725,-1212.119,-1262.23225
"Median",1428.61,12.91735,3.33098,13.20825,3.82944,6.75799,0.0371363,89.3129,6.26986,7.358215,2.131165,0.4807145,0.703371,0.638766,17.39745,4.73095,0.46578,0.3912825,6.665575,8.349785,51.89165,0.4322825,46.448,5.700795,8.03941,-49.668255,-1210.4625,-1260.287
"Mean",1734.7058289638,13.2503619257179,3.35813365636704,13.2895537687266,3.88320163545568,6.96627509051186,0.0374311951310861,89.3780467696629,6.33818907147316,7.27447148252185,2.09883373283396,0.48720094241573,0.712973965980025,0.630541930243446,17.2932076154807,4.72712312578027,0.469672354104245,0.386121702652934,6.97061947565543,8.44417093476904,51.7292332397004,0.442780428838951,45.1468745474407,5.77313700218477,8.0568889747191,-49.7884023954432,-1210.79042322097,-1260.57882553059
"3rd Qu.",2276.035,16.349025,3.67164,15.952825,4.4656975,7.7530325,0.041474325,90.562925,6.8529275,9.0878675,2.5219325,0.60058125,0.76259925,0.69341775,18.146075,5.4575375,0.63652775,0.4719525,9.2003775,9.2749575,61.01175,0.5190285,52.8416,6.32918,8.0785525,-48.6375675,-1209.08325,-1258.569
"Max.",7820.82,20.9966,4.49856,19.9999,6.84271,14.5045,0.071178,96.7281,11.1804,11.9993,2.99994,0.799867,0.949446,0.781893,19,6.64965,0.985895,0.712559,13.9982,13.8819,78.4337,0.703978,59.6942,10.2766,8.52178,-45.22213,-1205.587,-1253.246
"rhat.vec",1.01939034706236,1.00009869880525,1.01774941536164,0.999923134999553,1.00251830110735,1.00699002945723,1.01033768628654,1.01011276431655,1.00299801459813,1.01255773201036,1.00032766965868,1.00038416776778,1.00011859037534,1.01407597020463,0.999947486668418,1.00080852086323,1.0126402132879,1.01145599764381,1.00159067259042,1.00369954630033,1.00011102999097,1.00093300308681,1.00056194931577,1.00007298820519,1.00022863386276,1.00182384723934,1.00342249416973,1.00153446898177
