"","Date","Output_Var","state","Data","Training","Prediction.2.5.","Prediction.25.","Prediction.50.","Prediction.75.","Prediction.97.5.","in.IQR","in.CI"
"51",2020-04-16,"positive","AL",4345,"Training",2739.76604362913,3335.298435735,3648.6928597875,3916.953465915,4433.050951371,FALSE,TRUE
"52",2020-04-17,"death","AL",144,"Training",115.802283339488,142.723257355875,167.673236808,211.668535176,405.146192712187,TRUE,TRUE
"53",2020-04-17,"positive","AL",4530,"Training",2903.49001007888,3532.5413103225,3838.54663458,4131.36361698375,4660.45123303987,FALSE,TRUE
"54",2020-04-18,"death","AL",146,"Training",123.986483614087,152.535511177875,179.2923143025,224.43839019,426.819729109725,FALSE,TRUE
"55",2020-04-18,"positive","AL",4655,"Training",3080.52342705187,3719.10627377625,4041.4821069525,4345.80441295875,4882.591623,FALSE,TRUE
"56",2020-04-19,"death","AL",154,"Training",132.503561118338,162.608614441875,191.22151824825,238.046322100125,447.241359797137,FALSE,TRUE
"57",2020-04-19,"positive","AL",4837,"Training",3265.59684162863,3905.077951845,4239.4089758475,4553.78035951125,5111.388944655,FALSE,TRUE
"58",2020-04-20,"death","AL",167,"Training",141.161899382437,172.786155546375,203.565531645,252.867179399625,465.8524894233,FALSE,TRUE
"59",2020-04-20,"positive","AL",5025,"Training",3457.5421925625,4100.01020050125,4434.9921223125,4761.80043472875,5342.26153936125,FALSE,TRUE
"60",2020-04-21,"death","AL",177,"Training",149.250328196025,183.25335230475,215.3277821415,264.81146063925,482.96220251265,FALSE,TRUE
"61",2020-04-21,"positive","AL",5231,"Training",3623.90689187363,4292.85736973625,4628.307545715,4977.247609425,5578.6477656,FALSE,TRUE
"62",2020-04-22,"death","AL",194,"Training",158.20994266245,193.928811846,226.68331344225,278.7377318355,499.652080386375,TRUE,TRUE
"63",2020-04-22,"positive","AL",5465,"Training",3786.87478719637,4473.925862805,4824.229011945,5185.6697458125,5789.8254919575,FALSE,TRUE
"64",2020-04-23,"death","AL",197,"Training",166.852014610312,203.554622058375,238.640955861,291.76181699175,518.100926847,FALSE,TRUE
"65",2020-04-23,"positive","AL",5778,"Training",3958.70935711387,4652.029154745,5020.591764825,5384.457123675,6015.90277173375,FALSE,TRUE
"66",2020-04-24,"death","AL",197,"Training",175.565182740675,214.410518807625,250.626301275,304.47920792625,536.017164837,FALSE,TRUE
"67",2020-04-24,"positive","AL",5832,"Training",4126.84876423575,4843.34040127875,5210.001801375,5601.2391904875,6239.043043695,FALSE,TRUE
"68",2020-04-25,"death","AL",212,"Training",184.336392323475,225.202674151875,263.23900920975,319.461992910375,552.538937013,FALSE,TRUE
"69",2020-04-25,"positive","AL",6137,"Training",4301.41833074625,5020.3588635375,5414.4891318,5799.805925025,6464.95606677375,FALSE,TRUE
"70",2020-04-26,"death","AL",216,"Training",193.151975730525,235.962468475125,273.68573517075,333.86693754225,568.469997976125,FALSE,TRUE
"71",2020-04-26,"positive","AL",6270,"Training",4471.83538988025,5201.7767085375,5604.9288372,5998.7403984375,6662.24061843375,FALSE,TRUE
"72",2020-04-27,"death","AL",222,"Training",201.6226936206,246.621257187375,285.35825738175,347.189626665,584.82322316775,FALSE,TRUE
"73",2020-04-27,"positive","AL",6499,"Training",4634.94241307738,5393.233824825,5794.63306485,6195.4561806375,6859.98361789125,FALSE,TRUE
"74",2020-04-28,"death","AL",242,"Training",209.641325595713,256.65550271025,297.4188666855,359.7922830705,602.12607271425,FALSE,TRUE
"75",2020-04-28,"positive","AL",6687,"Training",4789.93834248825,5579.6651764875,5981.566992975,6378.3572391,7069.64626008375,FALSE,TRUE
"76",2020-04-29,"death","AL",245,"Training",216.877936337213,266.659348486125,309.033040995,372.507835310625,618.966674494875,FALSE,TRUE
"77",2020-04-29,"positive","AL",6842,"Training",4936.8821389125,5751.68116425,6168.64801665,6561.221523675,7266.1009476825,FALSE,TRUE
"78",2020-04-30,"death","AL",269,"Training",225.556438949625,275.868020234625,320.2343671275,385.405908612375,633.75651914925,FALSE,TRUE
"79",2020-04-30,"positive","AL",7019,"Training",5071.0774091775,5924.37133995,6342.490440825,6746.1574039125,7445.04636164625,FALSE,TRUE
"80",2020-05-01,"death","AL",279,"Validation",235.19671355775,285.890130374625,330.968910048,399.66866087925,649.520013765,FALSE,TRUE
"81",2020-05-01,"positive","AL",7158,"Validation",5193.938967315,6076.8236195625,6518.612846025,6931.6203765375,7656.7965348525,FALSE,TRUE
"82",2020-05-02,"death","AL",288,"Validation",243.725436126375,295.137414705,342.335473515,413.37502422825,663.203822463,FALSE,TRUE
"83",2020-05-02,"positive","AL",7434,"Validation",5319.10134501375,6239.7564571125,6704.688716775,7120.576868475,7883.33471401875,FALSE,TRUE
"84",2020-05-03,"death","AL",290,"Validation",252.4867657914,304.9119140025,353.31689180025,425.720386000875,676.14847602225,FALSE,TRUE
"85",2020-05-03,"positive","AL",7725,"Validation",5444.90236255875,6402.7628424375,6873.554408175,7299.1876400625,8084.817617835,FALSE,TRUE
"86",2020-05-04,"death","AL",296,"Validation",260.558891514862,314.941746658875,362.6724139395,437.050911058125,688.122911849625,FALSE,TRUE
"87",2020-05-04,"positive","AL",8025,"Validation",5579.44575895875,6569.655001875,7043.67041175,7488.2421957,8264.1785767275,FALSE,TRUE
"88",2020-05-05,"death","AL",313,"Validation",268.560129441187,324.654220666125,373.253977488,448.548389564625,699.532623344625,FALSE,TRUE
"89",2020-05-05,"positive","AL",8285,"Validation",5710.24802520375,6718.5524723625,7205.156809725,7676.7083691375,8460.79874682,FALSE,TRUE
"90",2020-05-06,"death","AL",340,"Validation",276.956269887412,333.95911742025,384.70855312575,460.336136623125,710.415610191,TRUE,TRUE
"91",2020-05-06,"positive","AL",8581,"Validation",5855.44236522,6876.76599435,7383.730807425,7851.4578825375,8699.69172639,FALSE,TRUE
"92",2020-05-07,"death","AL",349,"Validation",285.141058544213,343.807287072375,395.809609125,471.311793666,722.116448295375,TRUE,TRUE
"93",2020-05-07,"positive","AL",8898,"Validation",5973.7733804175,7035.9601533375,7536.857274975,8034.11378175,8933.58468305625,FALSE,TRUE
"94",2020-05-08,"death","AL",375,"Validation",293.018221374112,353.419245787125,405.713062188,482.676273279375,734.96365105275,TRUE,TRUE
"95",2020-05-08,"positive","AL",9221,"Validation",6087.21224278125,7177.2454291125,7692.827589825,8238.6378860625,9176.168535135,FALSE,FALSE
"96",2020-05-09,"death","AL",388,"Validation",300.433712562375,362.996146729125,415.38189784875,492.53596541625,747.562997808375,TRUE,TRUE
"97",2020-05-09,"positive","AL",9567,"Validation",6191.07886222875,7311.7643095875,7866.91517325,8414.8093231125,9453.1175850825,FALSE,FALSE
"98",2020-05-10,"death","AL",393,"Validation",307.905100059638,371.92840142325,425.58395487825,506.76745987875,757.847428345875,TRUE,TRUE
"99",2020-05-10,"positive","AL",9777,"Validation",6296.3195992725,7453.061843325,8012.14751295,8618.9166567,9726.590276865,FALSE,FALSE
"100",2020-05-11,"death","AL",401,"Validation",315.299642389988,381.68426861775,437.3234055645,517.24311463125,767.695597998,TRUE,TRUE
"101",2020-05-11,"positive","AL",10009,"Validation",6398.23475109,7588.683940425,8163.6068976,8788.8978226875,10060.7999470387,FALSE,TRUE
"102",2020-05-12,"death","AL",429,"Validation",322.683042232425,390.569697895125,446.5551222825,528.40521528375,777.176273934375,TRUE,TRUE
"103",2020-05-12,"positive","AL",10310,"Validation",6479.102981295,7722.9208877625,8317.71400215,8984.767805475,10351.72184844,FALSE,TRUE
"104",2020-05-13,"death","AL",449,"Validation",330.17660438385,399.169884385125,456.797385429,538.76074200375,786.647511239625,TRUE,TRUE
"105",2020-05-13,"positive","AL",10617,"Validation",6552.33082347375,7834.2109293,8460.6418449,9175.2197688375,10651.3873544925,FALSE,TRUE
"106",2020-05-14,"death","AL",467,"Validation",336.886184027662,407.376835438125,466.1374625355,549.00962445,796.238386258875,TRUE,TRUE
"107",2020-05-14,"positive","AL",10968,"Validation",6618.1842754125,7951.421566725,8597.514254175,9355.007304825,10930.3994195288,FALSE,FALSE
"108",2020-05-15,"death","AL",476,"Validation",343.451818417838,416.31938682075,473.53465258575,559.02070242375,805.4721868305,TRUE,TRUE
"109",2020-05-15,"positive","AL",11216,"Validation",6674.64322489125,8059.978082625,8750.591689875,9544.613468775,11236.0688756137,FALSE,TRUE
"110",2020-05-16,"death","AL",485,"Validation",350.96002883445,425.094004117125,482.0590848675,569.3553906075,814.36435798725,TRUE,TRUE
"111",2020-05-16,"positive","AL",11523,"Validation",6727.24459357125,8164.4281810875,8887.56216285,9703.133439825,11548.064666145,FALSE,TRUE
"112",2020-05-17,"death","AL",488,"Validation",357.04772526675,433.88602772025,491.0417197875,582.50450698125,822.93218345625,TRUE,TRUE
"113",2020-05-17,"positive","AL",11771,"Validation",6781.54614165,8236.786933725,9041.71829925,9884.2693516875,11874.0100180012,FALSE,TRUE
"114",2020-05-18,"death","AL",489,"Validation",363.695058976988,442.127055909,500.0733865575,594.57860004375,831.779858209125,TRUE,TRUE
"115",2020-05-18,"positive","AL",12086,"Validation",6846.92643623625,8340.317685,9185.013880875,10069.744582275,12292.9209832537,FALSE,TRUE
"116",2020-05-19,"death","AL",504,"Validation",369.441420185513,450.453644676,510.014594145,605.93682809625,845.51380197375,TRUE,TRUE
"117",2020-05-19,"positive","AL",12376,"Validation",6920.762273355,8443.9710159,9341.278386825,10246.8108505875,12648.0905435063,FALSE,TRUE
"118",2020-05-20,"death","AL",517,"Validation",375.957458859412,457.961401548,520.10044569,614.51249866125,863.741759950125,TRUE,TRUE
"119",2020-05-20,"positive","AL",12744,"Validation",6992.1600017325,8542.9785790125,9497.248701675,10430.275775325,12997.0453167712,FALSE,TRUE
"120",2020-05-21,"death","AL",529,"Validation",381.65004438645,466.523956093125,529.3012723425,626.02027385625,882.316495685625,TRUE,TRUE
"121",2020-05-21,"positive","AL",13119,"Validation",7055.52263569125,8636.7765080625,9612.15484215,10648.0629950625,13378.10491962,FALSE,TRUE
"122",2020-05-22,"death","AL",537,"Validation",386.656282077188,474.313891261875,538.3280359275,636.06199673625,899.079504563625,TRUE,TRUE
"123",2020-05-22,"positive","AL",13563,"Validation",7105.14654528,8727.693815925,9737.259607425,10838.5027004625,13890.1518839475,FALSE,TRUE
"124",2020-05-23,"death","AL",546,"Validation",390.91775048235,481.42289661375,547.46021799,647.74873818375,910.72861406625,TRUE,TRUE
"125",2020-05-23,"positive","AL",13938,"Validation",7151.43138588375,8803.938342675,9863.9333919,11047.61128275,14528.779472235,FALSE,TRUE
"126",2020-05-24,"death","AL",551,"Validation",395.763482412113,488.3410454895,556.07021085,655.13416059,920.0380462665,TRUE,TRUE
"127",2020-05-24,"positive","AL",14327,"Validation",7194.41760877875,8889.8544018375,9992.813609625,11213.9640918375,15154.58768334,FALSE,TRUE
"128",2020-05-25,"death","AL",562,"Validation",399.595027298512,496.64973763125,564.73904193,664.39014807375,929.539315579875,TRUE,TRUE
"129",2020-05-25,"positive","AL",14730,"Validation",7249.19599159875,8979.6807510375,10110.784240725,11417.8385241375,15872.507127855,FALSE,TRUE
"130",2020-05-26,"death","AL",575,"Validation",405.039499406588,502.83510550875,573.814837365,675.69198949875,936.443245219125,TRUE,TRUE
"131",2020-05-26,"positive","AL",15396,"Validation",7309.1411056125,9063.9297273,10233.118706475,11609.5653156,16431.9838264837,FALSE,TRUE
"132",2020-05-27,"death","AL",581,"Validation",409.5289168824,509.2447941,581.93941491,684.91242889125,941.7846523785,TRUE,TRUE
"133",2020-05-27,"positive","AL",15843,"Validation",7365.961664985,9128.40661005,10366.191147375,11806.7101264875,16997.533119735,FALSE,TRUE
"134",2020-05-28,"death","AL",590,"Validation",413.6389626768,516.95137512375,590.4415377,693.84603196125,975.427733676375,TRUE,TRUE
"135",2020-05-28,"positive","AL",16310,"Validation",7420.54514620125,9201.978900975,10495.144912875,12044.2694397375,17631.5222950125,FALSE,TRUE
"136",2020-05-29,"death","AL",605,"Validation",417.596151678825,523.58538442875,600.4415835075,702.8544086025,989.10896820225,TRUE,TRUE
"137",2020-05-29,"positive","AL",16823,"Validation",7467.320305305,9259.51777695,10610.418792225,12254.0031781125,18321.67255128,FALSE,TRUE
"138",2020-05-30,"death","AL",618,"Validation",421.417301813025,530.08210455375,611.892972075,709.77525423,995.31198754575,TRUE,TRUE
"139",2020-05-30,"positive","AL",17359,"Validation",7516.03222248375,9309.1502671125,10735.76871675,12502.0553072625,19062.9679302825,FALSE,TRUE
"140",2020-05-31,"death","AL",631,"Validation",425.143771444875,537.22236771,623.395844085,720.37961758875,1010.02742636775,TRUE,TRUE
"141",2020-05-31,"positive","AL",17903,"Validation",7526.40245875875,9347.67704325,10857.75995955,12766.692459675,19921.7154285713,FALSE,TRUE
"142",2020-06-01,"death","AL",646,"Validation",429.933888998775,543.522960435,631.1747470875,731.02443222375,1036.88915765137,TRUE,TRUE
"143",2020-06-01,"positive","AL",18363,"Validation",7547.85511893,9417.424849875,10996.71622245,13004.742091425,21512.2363205925,FALSE,TRUE
"144",2020-06-02,"death","AL",651,"Validation",435.691245599663,548.6345307975,639.370420815,741.00854268,1054.26849688388,TRUE,TRUE
"145",2020-06-02,"positive","AL",18642,"Validation",7556.4920793075,9474.57147105,11108.99915895,13227.1137891375,23303.3256724275,FALSE,TRUE
"146",2020-06-03,"death","AL",653,"Validation",440.267437192012,553.1503641825,647.176291335,756.89118469125,1072.96716062025,TRUE,TRUE
"147",2020-06-03,"positive","AL",18851,"Validation",7563.24499084875,9519.6439991625,11201.007425475,13405.3935957375,24835.980400875,FALSE,TRUE
"148",2020-06-04,"death","AL",653,"Validation",443.462070604875,556.604658015,653.6117216475,767.9147703675,1099.40157933113,TRUE,TRUE
"149",2020-06-04,"positive","AL",19072,"Validation",7569.3139080825,9558.9185110125,11284.7783412,13606.7674036875,26425.1443364475,FALSE,TRUE
"150",2020-06-05,"death","AL",676,"Validation",446.36698707405,561.06287897625,659.1229015875,779.7951876225,1123.33206404213,TRUE,TRUE
"151",2020-06-05,"positive","AL",19387,"Validation",7574.69637941625,9613.7116033875,11361.635766075,13813.7798743875,27609.2132563012,FALSE,TRUE
"152",2020-06-06,"death","AL",689,"Validation",449.022000461737,565.63509898875,664.2614394675,787.95286166625,1134.78308487075,TRUE,TRUE
"153",2020-06-06,"positive","AL",20043,"Validation",7579.46717842125,9681.559425825,11516.429316525,14044.364406975,28847.7148844325,FALSE,TRUE
"154",2020-06-07,"death","AL",692,"Validation",451.781660075288,571.480921305,669.515202195,794.3919693675,1154.93431716337,TRUE,TRUE
"155",2020-06-07,"positive","AL",20500,"Validation",7583.70107866875,9739.686684,11641.362470325,14302.1861322375,30149.8647570487,FALSE,TRUE
"156",2020-06-08,"death","AL",718,"Validation",454.8102226122,577.10364870375,674.4845801925,803.509441875,1198.792448931,TRUE,TRUE
"157",2020-06-08,"positive","AL",20925,"Validation",7587.49614385875,9797.1642701625,11758.5240759,14509.382472375,31516.7146073325,FALSE,TRUE
"158",2020-06-09,"death","AL",729,"Validation",456.77733140235,582.7656015825,686.26938534,815.33102091,1244.579371098,TRUE,TRUE
"159",2020-06-09,"positive","AL",21422,"Validation",7590.87566412,9873.421054875,11864.114164875,14652.7638597375,32941.9491330037,FALSE,TRUE
"160",2020-06-10,"death","AL",744,"Validation",457.97292403275,587.2176935625,692.285593335,827.3805980475,1280.74563139688,TRUE,TRUE
"161",2020-06-10,"positive","AL",21989,"Validation",7593.86538117375,9896.318928825,12038.520455325,14825.2579080375,34483.54114191,FALSE,TRUE
"162",2020-06-11,"death","AL",755,"Validation",459.095569528312,590.87914696125,698.757797535,838.8932764275,1330.88511088838,TRUE,TRUE
"163",2020-06-11,"positive","AL",22845,"Validation",7596.58664884875,9912.1194424875,12132.440964,15033.8148820125,37793.5514010075,FALSE,TRUE
"164",2020-06-12,"death","AL",769,"Validation",460.150833004012,594.7146634275,708.2332025475,850.4991153225,1390.9497400365,TRUE,TRUE
"165",2020-06-12,"positive","AL",23710,"Validation",7608.68035465125,9951.8352409875,12309.372394725,15300.5726619375,42282.8695873238,FALSE,TRUE
"166",2020-06-13,"death","AL",773,"Validation",461.141889272137,598.1223770025,715.693398525,862.2373402125,1440.36918681075,TRUE,TRUE
"167",2020-06-13,"positive","AL",24601,"Validation",7631.3784238125,9982.4065994625,12456.615040275,15585.141261375,47343.0423130612,FALSE,TRUE
"168",2020-06-14,"death","AL",773,"Validation",462.532616407575,601.96769983875,721.841992515,871.712745225,1498.71500445712,TRUE,TRUE
"169",2020-06-14,"positive","AL",25615,"Validation",7653.8546238525,10021.86498075,12555.5858295,15869.133736575,53005.9427323125,FALSE,TRUE
"170",2020-06-15,"death","AL",774,"Validation",463.893826369313,606.97630331625,727.2477539775,885.09353709,1588.45236084938,TRUE,TRUE
"171",2020-06-15,"positive","AL",26272,"Validation",7676.15798662125,10064.4614004375,12655.0224213,16118.3994040125,59296.52070195,FALSE,TRUE
"172",2020-06-16,"death","AL",785,"Validation",465.193378779675,609.57744295875,731.9793275025,897.817302165,1684.824584604,TRUE,TRUE
"173",2020-06-16,"positive","AL",26912,"Validation",7705.468000755,10080.776748525,12747.177783375,16439.7909228,66229.7591295375,FALSE,TRUE
"174",2020-06-17,"death","AL",790,"Validation",467.769034118138,612.14426030625,739.169848305,907.18851449625,1777.32819539362,TRUE,TRUE
"175",2020-06-17,"positive","AL",27312,"Validation",7725.65318760375,10138.9898124375,12878.828300625,16726.4678917875,73819.2520954875,FALSE,TRUE
"176",2020-06-18,"death","AL",810,"Validation",469.199023507463,615.34113692625,745.083089415,915.80708793,1846.84972003087,TRUE,TRUE
"177",2020-06-18,"positive","AL",28206,"Validation",7739.4446212125,10175.2488655125,13007.095620225,16970.9897277375,80540.8935744,FALSE,TRUE
"178",2020-06-19,"death","AL",822,"Validation",470.060807303063,617.60885998875,751.2782636625,929.37052343625,1923.67184197387,TRUE,TRUE
"179",2020-06-19,"positive","AL",29002,"Validation",7752.48096433125,10209.55890255,13109.327027475,17233.9230233625,85720.544660625,FALSE,TRUE
"180",2020-06-20,"death","AL",838,"Validation",470.874343758263,621.1134114675,756.262351215,940.42230242625,2071.57372074713,TRUE,TRUE
"181",2020-06-20,"positive","AL",29549,"Validation",7764.78795868125,10258.00237035,13238.624015925,17547.7023474375,90808.0281268125,FALSE,TRUE
"182",2020-03-20,"positive","AK",12,"Training",3.45689102497,16.335783911125,24.64015473075,35.988813490625,64.6900543323375,FALSE,TRUE
"183",2020-03-21,"positive","AK",14,"Training",4.00731718769,20.094827893625,29.35613272775,41.246720023625,73.343622671125,FALSE,TRUE
"184",2020-03-22,"positive","AK",22,"Training",6.44630924960875,24.882314414375,35.566108501,48.65150995675,86.27340621675,FALSE,TRUE
"185",2020-03-23,"positive","AK",22,"Training",7.035441641165,29.815853894375,41.522201582,55.6725496715,95.82716445325,FALSE,TRUE
"186",2020-03-24,"positive","AK",36,"Training",12.3548019776625,37.2853124055,49.44889400675,65.311313437,105.91824249225,FALSE,TRUE
"187",2020-03-25,"death","AK",1,"Training",0.55112767779775,1.3324781268375,1.9876809195,3.000874402225,7.29051181383625,FALSE,TRUE
"188",2020-03-25,"positive","AK",42,"Training",14.4712329883,43.895534736875,56.65965991725,73.92024472875,116.633346704875,FALSE,TRUE
"189",2020-03-26,"death","AK",1,"Training",0.68114261024025,1.5574172411625,2.248019496375,3.3496366521125,7.951927069525,FALSE,TRUE
"190",2020-03-26,"positive","AK",59,"Training",19.6392765335,53.568205613125,65.987846253,83.89595812125,127.8875995825,TRUE,TRUE
"191",2020-03-27,"death","AK",1,"Training",0.79671486921125,1.7610866846125,2.510227170725,3.7488078390875,8.647560525475,FALSE,TRUE
"192",2020-03-27,"positive","AK",69,"Training",25.0784361422875,61.19406844525,74.843637405,93.989633145,140.837720079125,TRUE,TRUE
"193",2020-03-28,"death","AK",2,"Training",0.94624303298375,1.9901114777625,2.793027836825,4.1656824150625,9.4255641195625,TRUE,TRUE
"194",2020-03-28,"positive","AK",85,"Training",41.8456468883,71.274868277,85.2831503275,104.71389995875,153.404821902375,TRUE,TRUE
"195",2020-03-29,"death","AK",2,"Training",1.0778946144775,2.2693403754,3.134520358275,4.5713936143375,10.0988122985125,FALSE,TRUE
"196",2020-03-29,"positive","AK",102,"Training",47.941337043925,80.33808901375,95.381031735,115.96579360375,165.79388396125,TRUE,TRUE
"197",2020-03-30,"death","AK",3,"Training",1.22257391510375,2.53975598465,3.4604858371,5.0078077572625,10.8844696821625,TRUE,TRUE
"198",2020-03-30,"positive","AK",114,"Training",53.893677299075,89.77428796875,105.48001046,127.14197234125,177.72494398425,TRUE,TRUE
"199",2020-03-31,"death","AK",3,"Training",1.3772574593775,2.7873181281,3.807410080175,5.4424844808125,11.6578425964,TRUE,TRUE
