Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	4976.04	13.7926	4.29684	18.0297	3.83232	7.3379	0.0279082	119.419	13.7313	5.9136	1.26323	0.636246	0.782626	0.38652	17.0581	3.403	0.583969	0.363382	7.45134	11.9435	25.7285	0.441301	43.6807	0.0725026	0.260939	0.136279	0.084203	0.619544	0.172078	0.032478	17.0581	25.7285	0.441301	43.6807	0.931415	0.0220056	0.000133865	7.26658e-05	0.0002105	2.61721e-05	0.000335396	0.0371427	0.00811037	0.00093997	0.38652	0.574012	0.355655	0.0824125	0.60637	0.168419	0.00771062	11.85	0.0186428	0.650902	0.60626	201.102	1e-15	0.0032791	0
1	3872.61	10.0697	3.27891	18.0354	3.44237	5.60995	0.0234926	119.501	13.9548	3.6477	1.60422	0.503956	0.797867	0.499201	18.0546	5.31128	0.661955	0.185503	7.39508	12.2446	26.2474	0.293289	25.1038	0.0993078	0.290498	0.178255	0.110231	0.497355	0.126001	0.0324074	18.0546	26.2474	0.293289	25.1038	0.943518	0.00708992	0.000154033	3.37085e-05	0.000195517	1.76819e-05	0.000217909	0.0399228	0.00823035	0.000925825	0.499201	0.631353	0.181291	0.107728	0.486061	0.12314	0.00974882	11.6523	0.0204605	0.682525	0.643975	515.117	48.8486	0.00918167	0.000889638
2	4388.06	12.608	3.44385	8.8154	3.32174	6.09742	0.0185817	121.421	13.6347	5.49721	2.48371	0.628268	0.733273	0.405711	19.0172	4.91391	0.379202	0.23451	4.84013	11.4166	27.7731	0.32611	52.5593	0.0793147	0.301047	0.164004	0.0838047	0.295233	0.107391	0.0640702	19.0172	27.7731	0.32611	52.5593	0.930362	0.00753454	0.000225376	6.61118e-05	0.000336054	5.66884e-05	0.000329582	0.0518623	0.00872068	0.000853404	0.405711	0.710289	0.228905	0.0818015	0.288176	0.104824	0.00750829	5.28496	0.0455084	0.754483	0.701942	637.187	47.4799	0.0097562	0.000817914
3	4109.7	16.5085	4.0866	7.15598	3.55533	6.04744	0.0163485	120.178	13.9151	7.04854	1.18959	0.532409	0.635319	0.433474	18.2997	5.59924	0.770903	0.374873	7.88612	12.2956	27.7995	0.329838	31.503	0.0605749	0.281268	0.165359	0.0479886	0.534066	0.30656	0.0944325	18.2997	27.7995	0.329838	31.503	0.908513	0.0163718	0.000180167	0.000102331	0.000321802	3.74695e-05	0.000276615	0.0654502	0.00821838	0.000852171	0.433474	0.524969	0.366039	0.0468578	0.52148	0.299336	0.00758986	4.43911	0.0495741	0.657406	0.597262	540.763	45.6445	0.00919979	0.000817225
4	6674.68	12.5445	3.75718	17.3981	3.78774	7.46234	0.0178212	119.425	13.8981	4.66108	1.93213	0.464274	0.716546	0.474792	18.9845	4.29297	0.755446	0.083549	6.50162	11.8129	68.446	0.497953	42.9172	0.0797162	0.26401	0.134006	0.0713727	0.370858	0.146705	0.0289391	18.9845	68.446	0.497953	42.9172	0.93037	0.00669513	0.000283639	2.49663e-05	0.000439086	1.37861e-05	0.000339741	0.0529738	0.0085085	0.000878541	0.474792	0.56966	0.08169	0.0697846	0.362606	0.143441	0.00672392	10.8654	0.0164855	0.807141	0.750939	555.014	45.3626	0.00950418	0.00084427
5	6675.51	12.0207	3.86734	15.5266	3.93329	6.98507	0.0234443	119.055	13.8963	10.6645	1.25377	0.402996	0.776995	0.423799	18.7866	5.0213	0.66161	0.624146	7.92246	11.3811	26.1484	0.509051	31.5	0.0831898	0.25424	0.143162	0.0293615	0.619727	0.177868	0.0356587	18.7866	26.1484	0.509051	31.5	0.904456	0.0330823	8.69623e-05	0.000132221	0.000206926	4.67356e-05	0.000355086	0.0522271	0.00906192	0.000871082	0.423799	0.566664	0.610622	0.0287253	0.606299	0.174013	0.00650357	11.1344	0.0202065	0.509662	0.460967	484.615	50.8459	0.010227	0.000835273
6	3406.57	11.33	3.81568	14.7022	3.77031	5.20675	0.0179671	116.652	13.0895	9.92447	1.19007	0.479515	0.726222	0.338331	18.1489	4.19366	0.246393	0.490231	6.183	10.2521	29.2843	0.271971	29.9137	0.0882613	0.26523	0.192058	0.0350885	0.610235	0.230052	0.0498451	18.1489	29.2843	0.271971	29.9137	0.91172	0.0176543	0.000166007	0.000152901	0.000255418	5.2256e-05	0.000265281	0.0598536	0.00932595	0.000823555	0.338331	0.765655	0.483188	0.0345844	0.601468	0.226747	0.00837968	7.61994	0.0381642	0.663129	0.604588	554.649	45.1042	0.0103501	0.000794085
7	7623.18	17.6352	3.32835	15.3988	4.89968	6.49416	0.0237731	114.365	13.0628	5.04571	1.33987	0.545753	0.676119	0.33408	18.6954	4.35055	0.100412	0.408497	6.68973	11.5186	26.0077	0.266268	20.8479	0.0567048	0.204095	0.153985	0.0731302	0.504615	0.241726	0.0332827	18.6954	26.0077	0.266268	20.8479	0.926512	0.0258083	0.000185691	0.000123404	0.000217806	3.6635e-05	0.000294943	0.0378897	0.00870099	0.000832239	0.33408	0.895754	0.403602	0.0722539	0.498568	0.238829	0.00832766	7.87484	0.0298132	0.618899	0.573418	514.216	51.9349	0.00970252	0.000794896
8	1887.2	17.7026	3.82509	11.3194	2.1085	5.40812	0.0141144	121.416	12.8766	5.6413	1.73197	0.549076	0.677176	0.384041	17.2487	5.68023	0.399144	0.20614	3.49233	11.0033	26.8021	0.261351	59.2165	0.0564889	0.474271	0.184907	0.0659105	0.390986	0.186391	0.0624844	17.2487	26.8021	0.261351	59.2165	0.897053	0.01501	0.000183497	4.62529e-05	0.000420697	4.18108e-05	0.000281426	0.0771301	0.00906277	0.000919182	0.384041	0.682507	0.202162	0.0646387	0.383441	0.182795	0.00792196	6.16933	0.042646	0.841164	0.754569	602.946	43.0551	0.0101613	0.000888349
9	9252.75	16.7472	3.2994	16.8618	3.37392	6.15858	0.0186538	113.831	13.784	10.7904	1.30127	0.232945	0.718345	0.403981	16.7271	4.27662	0.305032	0.498846	11.2374	10.786	28.7329	0.334855	25.6929	0.0597115	0.296391	0.162375	0.0155078	0.552034	0.216446	0.0317724	16.7271	28.7329	0.334855	25.6929	0.873476	0.0548999	0.000161707	0.000154605	0.000369605	6.4389e-05	0.000318441	0.0617454	0.00870742	0.000832463	0.403981	0.758451	0.49162	0.0152831	0.544037	0.213311	0.00800807	10.1771	0.0240978	0.701788	0.612995	566.812	50.0566	0.00977482	0.000797536
