"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
42400 2412.51 14.0779 4.29758 12.8219 3.05425 6.34601 0.018805 112.708 12.6319 11.4337 1.96717 0.443019 0.653366 0.358174 18.904 4.48522 0.483882 0.518566 4.31558 9.80824 25.4334 0.455009 29.4421 19.8804 8.1632 -52.78273 -1118.453 -1171.236
149500 5498.05 14.0661 3.67959 16.4298 4.20464 5.94936 0.0204215 123.316 13.943 6.86908 1.45459 0.506239 0.846924 0.350707 18.7822 5.48334 0.292627 0.525698 1.84436 11.2813 28.0986 0.404694 47.7569 14.4423 8.06657 -53.70722 -1121.045 -1174.752
184100 4650.12 17.8308 3.22914 15.4048 4.08125 5.36878 0.0195247 125.056 13.704 2.61131 2.9378 0.528606 0.728075 0.489257 18.2927 5.39919 0.552698 0.110543 4.97128 11.7673 36.0926 0.388261 61.3012 16.1466 8.0149 -51.30732 -1124.928 -1176.236
72600 3759.79 15.2505 3.78593 12.5976 3.06736 6.66034 0.0281178 112.806 12.1495 10.8859 1.72942 0.49856 0.859704 0.334376 17.574 5.38301 0.288585 0.580194 6.29221 10.5712 28.4463 0.524303 23.2967 16.3584 8.0028 -54.95318 -1118.141 -1173.094
194300 5534.73 12.6084 3.55275 8.27442 4.35477 6.31038 0.018341 114.568 13.168 4.3084 1.20766 0.445698 0.717487 0.525665 17.5692 5.93489 0.84811 0.194381 6.89392 11.5959 33.4374 0.296868 49.0493 16.6629 8.00747 -50.61849 -1125.02 -1175.638
141300 6357.88 8.87522 3.36313 11.1561 2.86237 6.3009 0.0137863 116.82 13.299 8.59396 1.7176 0.425285 0.727315 0.55677 17.9095 5.06927 0.989175 0.269804 3.94765 10.4111 40.0535 0.403944 61.1816 13.0006 8.31675 -51.82863 -1128.98 -1180.809
189800 2831.57 16.2695 4.16349 12.6187 2.47266 6.78017 0.0219688 119.881 13.1891 4.06823 1.0027 0.333084 0.77209 0.409259 16.5057 4.39315 0.578333 0.392024 3.64305 11.0454 31.281 0.443648 39.063 15.1275 8.11188 -52.85734 -1122.272 -1175.129
59900 7096.8 8.26628 3.89474 8.12319 5.91595 5.19342 0.0146343 117.738 13.1833 9.07928 1.44448 0.732544 0.721117 0.430063 18.4014 4.2165 0.605306 0.200032 5.0865 11.1221 68.3667 0.396227 59.6582 14.8965 8.60902 -54.92024 -1123.553 -1178.473
199200 4709.54 12.473 4.4292 14.5305 4.84477 5.90794 0.0161548 115.15 12.8806 9.89139 1.14952 0.522476 0.614769 0.46282 17.2468 4.24682 0.865758 0.482863 5.11006 9.46642 25.3736 0.349014 49.5847 17.1481 8.69717 -52.8095 -1127.026 -1179.836
145600 3308.53 17.5157 4.39932 7.75238 5.05852 6.40636 0.0179922 119.616 13.7387 4.98123 1.83827 0.585816 0.788223 0.429943 18.3506 6.10307 0.699822 0.073682 3.89254 11.8696 59.9454 0.399108 55.5984 16.7015 8.21011 -54.06042 -1125.934 -1179.994
56900 6135.42 17.8075 4.09891 15.0537 3.48627 7.34282 0.0161752 117.247 13.5637 8.27205 1.2886 0.578785 0.719994 0.401181 17.4027 4.51136 0.526899 0.125502 5.18868 12.4945 62.6789 0.395385 61.3372 15.133 8.17405 -51.78571 -1123.223 -1175.009
64400 3232.27 9.41182 3.9331 16.2579 3.28968 5.87495 0.018774 122.004 13.9028 4.87236 1.02767 0.516119 0.672817 0.382197 17.2249 3.92978 0.386685 0.460622 4.54117 12.1521 30.371 0.357181 39.3579 13.2599 8.14237 -51.62454 -1121.969 -1173.594
