"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",208.564,7.00058,2.76533,7.00012,2.00073,5.00059,0.00669752,85.6375,5.22344,2.00288,1.00076,0.020049,0.0169247,0.600054,0.196534,13.7505,1.80632,0.00277539,0.0500412,1.25576,3.48069,27.1354,0.115678,14.0493,3.90107,3.1475,-66.86257,-1439.086,-1493.002
"1st Qu.",1486.2025,9.837425,3.81831,10.612875,2.61477,5.426605,0.019638475,99.49525,11.65855,5.4478075,1.7178625,0.156708,0.35832725,0.6557125,0.30629025,18.500225,3.5536225,0.15073975,0.10095925,7.8196625,10.025525,67.2447,0.461746,48.12165,6.020415,5.1936475,-56.4421175,-1425.8855,-1481.1315
"Median",2436.09,12.6101,4.08617,13.25305,3.100335,5.890615,0.02373705,104.497,13.93985,7.095335,2.13986,0.2725295,0.506462,0.7071515,0.345805,19.4177,3.962895,0.2360195,0.1424505,9.36338,11.5944,72.47875,0.5536935,57.23215,6.594065,5.72314,-55.008635,-1423.529,-1478.7865
"Mean",3033.02813483146,13.1165678885768,4.02907620474407,13.2990785221598,3.1829018164794,6.08047674937578,0.0240477731445069,104.795212141074,13.8189284815855,7.12590900749064,2.11471345037453,0.277826828589263,0.510947117961923,0.715736448970037,0.349681145287141,19.3948667134831,3.95857607209738,0.264180184179151,0.157227196239076,9.22241722222222,11.2783809862672,71.7363998907615,0.560621053058677,57.8786838951311,6.64511452403246,5.7977772721598,-55.2107354104245,-1423.88935408864,-1479.10009222846
"3rd Qu.",4119.4,16.23195,4.2975675,15.952925,3.652225,6.5813425,0.02807565,109.60025,15.9313,8.77504,2.53227,0.3926165,0.660302,0.76455625,0.387364,20.289225,4.351025,0.35974725,0.19636475,10.796425,12.833725,77.355425,0.6529215,67.1694,7.2040175,6.3480525,-53.6990275,-1421.6275,-1476.8005
"Max.",9981.28,20.9928,4.49974,19.994,6.28908,10.1156,0.0503152,135.002,27.9604,11.998,2.99965,0.569861,0.988819,0.949963,0.653967,23.7147,6.23216,0.859602,0.571518,13.9858,13.9986,89.9646,1.23576,104.442,11.0722,9.46348,-49.71059,-1416.265,-1470.791
"rhat.vec",1.00405442823502,0.999988040361425,1.0116210374422,0.999999735179947,1.00695368436962,1.009649710528,1.00281239104043,1.01265108581248,1.00940250495759,1.0025698028686,1.00085775791026,1.00087865731647,1.00205385994288,0.999831770785298,1.07676332853546,1.00448167751664,1.00008421850041,1.07249771682225,1.00722452973288,1.00245966201197,1.01162996055619,1.00504526943389,1.00320605637401,1.0020267409796,1.00085281454702,0.999904211770843,1.00314619512666,1.00577439665929,1.00956517790056
