"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",12.8954,7.00014,1.52743,7.00425,2.00008,5.00126,0.00131177,60.1496,2.92835,2.00119,1.00014,0.0200901,0.00557431,0.600025,0.338799,7.0831,1.04714,0.00880789,0.0500999,1.02338,1.002,21.0102,0.000113075,14.0044,1.32833,0.486429,-61.23695,-269.0577,-323.0918
"1st Qu.",135.2285,9.6650075,2.9258125,10.610675,3.3675725,7.7726725,0.00636591,112.686,19.196325,5.39547,1.5656375,0.1730445,0.31057575,0.66544125,0.6317055,18.787575,4.7153,0.16936075,0.149306,4.1055225,4.71904,36.316675,0.547198,33.941,3.1522675,2.2327225,-52.780885,-259.29695,-311.6405
"Median",286.857,12.6954,3.29708,13.15925,4.00659,9.49795,0.009022395,129.9575,24.39045,7.164675,2.01671,0.297068,0.4794995,0.716434,0.7167165,22.5001,6.064345,0.2803025,0.2313335,6.092655,7.07181,50.4412,0.99061,49.3196,3.72585,3.48169,-51.071965,-258.11205,-309.4328
"Mean",565.141916214107,13.0924857662297,3.30916406523096,13.2569857724719,4.02354413701623,9.94556449126092,0.0101271674266542,129.435745287141,24.869530647628,7.15399717696629,2.00906312421973,0.295559978167915,0.484275877020911,0.725338237203496,0.714660473938826,22.3573988358302,6.05398811953808,0.303924979360175,0.278592911438826,6.56418208801498,7.30721258583021,51.5880821473159,0.994105193906367,51.1861190387016,3.81298971441948,5.58729312874532,-51.3027177278402,-258.378533146067,-309.681251014357
"3rd Qu.",638.35175,16.3151,3.6890475,15.839225,4.6439625,11.6143,0.0125042,147.24275,30.190825,8.91409,2.45069,0.41674525,0.6567105,0.77724375,0.79986325,26.07335,7.370555,0.41822125,0.3598595,8.7590625,9.7642575,65.7709,1.4324925,66.4812,4.379155,6.2074375,-49.6083775,-257.154325,-307.4358
"Max.",9830.8,20.9929,4.49721,19.9963,6.99701,28.3258,0.0493237,179.911,41.9925,11.9943,2.99927,0.569869,0.991233,0.948757,0.99348,34.9716,10.9906,0.91863,0.995466,13.9822,13.9773,89.9879,1.99969,104.964,9.37133,39.8826,-45.36405,-254.7367,-301.4202
"rhat.vec",1.02144634942226,1.00031616342819,1.00303562011378,1.00104272648764,1.00085812187931,1.00898276927618,1.00293093362404,1.0081441849715,1.00062969968897,1.00004065431233,0.999868253734641,0.999838349257317,1.00032276001943,1.00014782969981,1.00048874015801,1.00024492609112,1.00013672130275,1.00014610709621,1.00106822698151,0.999915948460203,1.00002353928299,0.999819406413805,0.999917589008671,1.00014842454079,0.999903410802838,1.00077704086518,1.00363093879476,1.00098849324228,1.00413487863301
