Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1065.16	14.6663	3.6845	16.234	4.30623	7.51479	0.014913	81.1731	4.90002	4.55597	2.85989	0.274488	0.691278	0.599464	17.7986	5.78807	0.679837	0.208927	10.0692	2.07989	38.7585	0.461279	40.3467	0.0681835	0.232222	0.133071	0.0416481	0.241715	0.107949	0.030202	17.7986	38.7585	0.461279	40.3467	0.940393	0.0370634	0.00102293	0.000270163	0.00125062	0.00017203	0.000606181	0.0138346	0.00523504	0.000252696	0.599464	0.70618	0.208927	0.0416481	0.241715	0.107949	0.00623889	12.7311	0.0213281	1.2294	1.15612	441.496	1e-15	0.00251345	0
1	1179.73	11.2248	3.03952	14.8985	4.72522	5.64815	0.0169384	85.9253	9.85792	7.10125	2.59815	0.595355	0.842064	0.538186	21.1654	4.48967	0.290417	0.176639	9.46121	5.50388	29.1676	0.596832	47.5815	0.0890884	0.21163	0.177049	0.070597	0.324101	0.0607879	0.0361207	21.1654	29.1676	0.596832	47.5815	0.963613	0.0153781	0.0010408	0.000223208	0.000826066	0.000116984	0.000471103	0.0127359	0.00542947	0.000276477	0.538186	0.83533	0.17661	0.0705856	0.324049	0.0607781	0.00818312	12.1246	0.0301727	1.21639	1.17213	918.286	36.8886	0.00567267	0.000256328
2	1586.99	11.8824	3.416	17.1875	2.96256	8.82058	0.0130301	89.2864	8.36492	6.75753	2.30274	0.296798	0.818253	0.415072	19.935	6.40392	0.155479	0.128756	5.83244	1.89105	36.676	0.554537	55.2077	0.0841581	0.337546	0.113371	0.0359386	0.355339	0.0789264	0.0225324	19.935	36.676	0.554537	55.2077	0.944082	0.0278281	0.00118569	0.00017521	0.00217213	0.000125283	0.000828178	0.0181235	0.0053737	0.000255982	0.415072	0.87222	0.128749	0.0359367	0.355321	0.0789224	0.0048912	12.715	0.0196532	1.45818	1.37664	1158.75	40.7248	0.00604453	0.000248529
3	1199.77	8.91859	3.20013	12.7951	4.21778	6.85669	0.0170352	88.6275	11.5552	6.54021	2.81752	0.691734	0.684732	0.564756	21.1867	3.76014	0.47775	0.154705	6.28453	3.00283	22.8693	0.517791	40.9466	0.112125	0.237092	0.145843	0.0724216	0.243026	0.111896	0.0364762	21.1867	22.8693	0.517791	40.9466	0.970185	0.00989305	0.000753275	0.000137678	0.000795722	9.04397e-05	0.00049986	0.0122703	0.00521892	0.000268495	0.564756	0.761117	0.154591	0.0723684	0.242848	0.111813	0.00672945	10.1097	0.0277627	1.0874	1.05498	820.678	35.0107	0.00563263	0.000258495
4	679.873	14.6151	4.02447	9.85758	4.4171	6.35944	0.0155853	89.2163	6.79974	3.09496	1.79002	0.318149	0.722043	0.524137	18.0457	5.42319	0.715274	0.072546	3.40226	3.72275	42.0806	0.676898	37.5609	0.0684224	0.226393	0.157247	0.074223	0.403371	0.155282	0.0641977	18.0457	42.0806	0.676898	37.5609	0.967842	0.00814616	0.00169128	0.000132291	0.00144725	5.06273e-05	0.000647615	0.0145138	0.00532114	0.000272196	0.524137	0.629979	0.0725456	0.0742226	0.403369	0.155281	0.00733331	8.34195	0.0404432	1.3518	1.30833	1235.36	44.6578	0.00589537	0.000255564
5	3594.22	10.1586	2.71022	18.3909	6.06961	6.60528	0.0163257	86.4975	8.94025	5.28067	1.42923	0.520669	0.612324	0.546956	20.2944	6.19923	0.204697	0.115494	8.27132	6.0676	33.8791	0.727889	48.7159	0.0984388	0.164755	0.151394	0.0603746	0.428429	0.271248	0.0223106	20.2944	33.8791	0.727889	48.7159	0.955288	0.0188865	0.00187882	0.000245276	0.00131521	5.5884e-05	0.000567289	0.0164404	0.00534532	0.000316103	0.546956	0.883811	0.115486	0.0603703	0.428399	0.271229	0.00806271	16.1237	0.0197183	1.32797	1.26859	947.718	42.5247	0.0056323	0.000290141
6	1066.08	13.1938	3.56936	17.3228	3.04544	8.9709	0.0169565	83.2602	4.63482	9.23143	1.71096	0.686884	0.645612	0.608713	16.9942	3.85586	0.540607	0.223581	10.6474	2.26138	27.0591	0.467222	47.4136	0.0757932	0.32836	0.111472	0.0480381	0.377339	0.207128	0.0229687	16.9942	27.0591	0.467222	47.4136	0.940627	0.03891	0.000616642	0.000177571	0.00118798	9.79844e-05	0.000736021	0.0120587	0.00542552	0.000262651	0.608713	0.764631	0.223581	0.0480381	0.377339	0.207128	0.00523277	13.7115	0.0175626	1.17215	1.10256	929.523	39.8772	0.00585145	0.000254035
7	5752.09	7.34676	3.20416	17.8205	4.4608	9.85072	0.0140016	90.0966	8.3121	8.18606	1.25052	0.228839	0.764703	0.423972	19.6678	5.2962	0.302806	0.194567	11.5945	4.58887	27.9623	0.542108	44.224	0.136114	0.224175	0.101515	0.0213771	0.611508	0.188159	0.0182527	19.6678	27.9623	0.542108	44.224	0.940434	0.0295038	0.00109069	0.00026344	0.00182883	7.29006e-05	0.000713207	0.0213982	0.00494842	0.000288456	0.423972	0.771179	0.194557	0.0213759	0.611476	0.188149	0.00517097	13.1202	0.0140761	1.21042	1.13832	838.24	37.2986	0.00552461	0.000271942
8	342.573	15.6992	3.43751	15.905	3.27177	5.25867	0.0153231	87.6921	7.50689	5.20614	1.56192	0.550513	0.858983	0.601987	17.5064	7.30462	0.710435	0.0630411	5.42919	2.98153	41.5324	0.448391	44.2002	0.0636975	0.305645	0.190162	0.0908315	0.549953	0.0902844	0.0410993	17.5064	41.5324	0.448391	44.2002	0.971392	0.00794006	0.000879243	5.91564e-05	0.000888086	2.73228e-05	0.000435368	0.0128972	0.00525761	0.000255751	0.601987	0.697286	0.0630403	0.0908303	0.549946	0.0902832	0.00852763	12.4131	0.028658	1.18618	1.15225	920.582	37.041	0.00553564	0.000245022
9	1365.26	11.5303	2.92139	12.8061	2.59323	6.35704	0.011691	91.186	8.25631	9.40324	2.98471	0.528406	0.673027	0.485379	19.5732	3.55611	0.243585	0.217027	3.31372	3.06636	23.2911	0.427302	34.3187	0.086728	0.385619	0.157306	0.0378201	0.225492	0.109549	0.0358854	19.5732	23.2911	0.427302	34.3187	0.948975	0.0222159	0.000583896	0.000161829	0.00112742	0.000183809	0.000498642	0.0205584	0.00556662	0.000256778	0.485379	0.83856	0.217015	0.037818	0.225479	0.109543	0.00642759	9.03186	0.030092	1.09062	1.03497	885.759	33.5138	0.0061819	0.000247028
