Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	703.321	9.69568	4.22735	13.7212	2.62001	5.55156	0.0205677	76.0316	4.73889	10.8702	1.9573	0.298895	0.811674	0.340442	19.3139	5.02605	0.303761	0.196915	13.5422	6.67311	79.3323	0.764152	7.62647	0.103139	0.381678	0.18013	0.0223184	0.414691	0.0962172	0.0554959	19.3139	79.3323	0.764152	7.62647	0.958613	0.00450701	0.000285893	7.01005e-05	0.000376269	4.44683e-05	9.81275e-05	0.0286052	0.00682106	0.000649632	0.340442	0.720863	0.196915	0.0223184	0.414691	0.0962172	0.0162638	11.5868	0.040005	1.83876	1.76266	184.163	1e-15	0.00454944	0
1	8551.62	15.2787	4.06893	8.69223	3.57797	5.58523	0.0128561	112.562	13.7261	5.86415	1.13713	0.320202	0.648443	0.340827	18.2629	6.46057	0.673777	0.153872	4.07568	9.78702	44.3302	0.670528	43.8111	0.0654506	0.279488	0.179044	0.0354071	0.570245	0.309162	0.0838123	18.2629	44.3302	0.670528	43.8111	0.874254	0.0047807	0.000231018	4.11427e-05	0.000309659	1.33102e-05	0.000100154	0.114317	0.00568778	0.00112201	0.340827	0.484208	0.151873	0.0349471	0.562836	0.305145	0.0102698	6.80446	0.0405826	1.09446	0.956835	185.496	11.4508	0.00686542	0.00111142
2	2204.3	14.6162	3.81299	7.79391	2.53051	6.37509	0.0258372	66.1413	3.24972	3.44906	2.16687	0.304992	0.725644	0.308801	17.3869	4.3313	0.0324338	0.0769762	13.8206	11.7836	64.8401	0.639484	27.467	0.0684172	0.395177	0.156861	0.0641669	0.334881	0.126614	0.0767404	17.3869	64.8401	0.639484	27.467	0.971525	0.00173217	0.000477095	3.97877e-05	0.000601986	2.82296e-05	0.000193029	0.0176813	0.00730345	0.000638972	0.308801	0.962606	0.0769762	0.0641669	0.334881	0.126614	0.0136008	5.85179	0.0738707	1.80521	1.75381	246.696	14.533	0.00781031	0.000616936
3	2548.52	12.4058	3.95281	12.5373	2.95821	5.4881	0.0156694	64.4639	5.84907	10.293	2.35085	0.440958	0.61011	0.251198	18.0748	3.36974	0.00888833	0.146271	13.9131	11.3184	63.5292	0.394434	34.7003	0.0806075	0.338042	0.182212	0.0261375	0.259527	0.165851	0.0574487	18.0748	63.5292	0.394434	34.7003	0.953214	0.00363043	0.000369072	6.32337e-05	0.000492007	4.49339e-05	0.000105024	0.034537	0.0071645	0.000634645	0.251198	0.987796	0.146271	0.0261375	0.259527	0.165851	0.015803	6.39295	0.0567475	1.48654	1.41699	205.802	13.426	0.00776078	0.000618248
4	559.308	17.3757	3.8105	15.1581	2.03275	5.1729	0.0268978	68.9904	4.28411	7.63947	2.40479	0.599751	0.790572	0.379959	19.1841	3.64134	0.178177	0.135143	12.0478	9.44095	68.7806	0.761233	27.7244	0.0575516	0.491944	0.193315	0.0620653	0.328749	0.0870879	0.0485963	19.1841	68.7806	0.761233	27.7244	0.970404	0.0048674	0.000227821	3.55994e-05	0.000328333	3.45621e-05	0.000113399	0.0168172	0.0066047	0.000622543	0.379959	0.841625	0.135143	0.0620653	0.328749	0.0870879	0.0179222	11.962	0.0408999	1.65685	1.60781	217.312	13.6087	0.00717256	0.000607378
5	1053.33	10.3662	4.06583	12.9818	3.44229	6.97099	0.0346485	77.2022	3.81975	4.75596	1.56091	0.645719	0.611942	0.373512	19.7482	3.76784	0.0139039	0.232827	7.82613	5.68225	70.599	0.485407	14.8817	0.0964674	0.290504	0.143452	0.0830837	0.392042	0.24861	0.0449283	19.7482	70.599	0.485407	14.8817	0.977669	0.00271089	0.000154891	4.70073e-05	0.000172335	2.02007e-05	0.000123226	0.0119265	0.00666691	0.000614426	0.373512	0.986401	0.232827	0.0830837	0.392042	0.24861	0.0127709	8.79665	0.0443173	1.32022	1.29074	190.677	14.3056	0.007306	0.000605963
6	7793.54	8.4908	3.2711	13.1099	2.32262	5.15027	0.0123318	109.781	12.9114	5.90269	2.58722	0.33298	0.790386	0.302035	18.644	4.92403	0.298544	0.08032	3.33332	9.94436	28.1719	0.423387	56.0463	0.117775	0.430548	0.194165	0.0445869	0.305496	0.081019	0.0484467	18.644	28.1719	0.423387	56.0463	0.884066	0.00139625	0.000140461	1.21363e-05	0.000270399	1.41541e-05	8.54354e-05	0.107908	0.00582401	0.00106344	0.302035	0.699478	0.0796766	0.0442297	0.303049	0.08037	0.0108152	7.83375	0.0338874	1.02483	0.906019	168.275	10.9247	0.00693207	0.00105345
7	8309.69	12.8229	3.9071	16.6911	3.06186	5.85358	0.0154804	112.333	13.2199	9.20835	2.44701	0.451251	0.761766	0.273123	18.8174	5.70828	0.436331	0.217124	1.54761	9.32874	31.0257	0.63855	56.656	0.0779855	0.326599	0.170836	0.03733	0.311305	0.0973572	0.0399897	18.8174	31.0257	0.63855	56.656	0.880242	0.00850007	0.000153265	4.17415e-05	0.00025217	3.43636e-05	0.000116997	0.104374	0.0060248	0.00109231	0.273123	0.56763	0.21477	0.0369253	0.30793	0.0963016	0.00919278	12.3059	0.0226994	1.05574	0.92931	200.018	12.2171	0.0072196	0.00108163
8	9658.38	16.0904	4.10081	14.9651	2.85028	5.39427	0.0152288	113.455	13.8587	6.0875	1.72364	0.265394	0.601482	0.221184	16.9532	3.26429	0.263479	0.423395	1.37692	9.74415	27.6817	0.475322	43.7161	0.0621489	0.350843	0.185382	0.0262225	0.34896	0.231207	0.0507993	16.9532	27.6817	0.475322	43.7161	0.863117	0.0133358	7.16222e-05	5.09142e-05	0.000146535	3.34978e-05	9.63532e-05	0.116933	0.0060991	0.00108323	0.221184	0.67198	0.417288	0.0258443	0.343927	0.227873	0.00919412	8.84995	0.0341361	0.833413	0.719333	154.99	12.2931	0.00727336	0.00107291
9	3771.98	9.88277	3.89092	8.02832	4.27275	5.28582	0.0144531	73.0287	7.04898	10.0484	1.80981	0.333474	0.642086	0.364631	19.6432	3.44396	0.482372	0.133124	12.3856	8.94364	64.0317	0.685283	25.4455	0.101186	0.234041	0.189185	0.0213088	0.354781	0.197763	0.0916886	19.6432	64.0317	0.685283	25.4455	0.944805	0.00298154	0.000569498	8.74561e-05	0.000531514	3.43187e-05	9.78574e-05	0.0438518	0.00675404	0.000664527	0.364631	0.614682	0.133124	0.0213087	0.354781	0.197763	0.0172208	6.42297	0.0563593	1.4908	1.40851	204.157	14.0057	0.00740048	0.00065105
