"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",2.39482,7.00192,1.77999,7.00015,2.00594,5.00072,0.00197344,60.0063,1.00532,2.73042,1.00027,0.200276,0.600145,0.183572,15.9033,2.10567,0.00351838,0.0500254,1.02545,1.10064,21.1092,0.342329,42.0002,4.00001,8.00501,-55.88191,-600.6628,-650.4654
"1st Qu.",34.1386,9.7148425,2.75135,10.695175,3.56586,9.7707525,0.00532735,78.593525,4.9730875,6.5709325,1.56748,0.34557275,0.66202525,0.5836445,19.36355,3.7159825,0.296052,0.13755875,3.5918025,5.74942,30.13295,1.069675,49.5907,4.0173,10.852275,-48.0501225,-587.844025,-635.15125
"Median",56.96135,12.59755,3.148435,13.2178,4.224855,11.9152,0.00652656,81.63745,7.22224,8.07854,2.017835,0.451714,0.712991,0.657464,21.95195,4.48747,0.4645255,0.200184,5.37246,8.341175,35.88155,1.397545,55.52145,4.04152,15.7698,-46.649895,-586.4055,-633.19365
"Mean",77.7556672066167,13.0318028542447,3.16504517790262,13.281483178839,4.23841652153558,12.4786104712859,0.00671234403089888,82.1334438046192,7.28833027933833,8.04324112827715,2.01119195848939,0.460953014357054,0.720829479868914,0.646713962234707,22.2990532615481,4.46929399344569,0.471007218759363,0.219557711953808,5.88769507646692,8.28358220973783,35.9190419319601,1.40753730290262,55.8151568196005,4.06000671036205,18.4624100858302,-46.8038570677278,-586.618892119226,-633.422749531835
"3rd Qu.",95.045925,16.110275,3.6038025,15.837575,4.88355,14.642175,0.0078642775,84.784925,9.4947875,9.5526925,2.4566625,0.56937125,0.77138975,0.7225715,24.865975,5.2492675,0.64146025,0.28346875,7.7688525,10.906225,41.488075,1.731575,61.653275,4.083315,24.638725,-45.4250825,-585.124525,-631.4325
"Max.",1281.62,20.9984,4.49884,19.9968,6.99863,29.9351,0.018908,126.299,13.9896,11.9969,2.99742,0.799404,0.949786,0.852891,32.5867,6.51982,0.989099,0.611052,13.9962,13.9986,53.9883,2.37929,72.1869,4.70055,39.997,-41.42025,-580.9881,-625.7619
"rhat.vec",1.1403919785542,0.999928074365797,1.01864514582874,0.999925619388825,1.00098802584794,1.01082647349133,1.00266890707316,1.01497286243323,1.00071432026702,1.00174133898589,1.00066752724778,1.00108693059482,1.00001476886418,1.01555163500304,1.00040611206125,1.0006088766215,1.00963819334292,1.01068085695895,1.00014291684942,1.00003834625971,1.00006146793914,1.01994256442787,1.00070928262289,1.00003208880971,0.999835918115195,1.01047170073728,1.00020546252991,1.00668695113221
