Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	849.812	12.3371	3.40747	19.8173	3.21433	7.44785	0.00364499	140.297	37.4564	6.91921	2.97413	0.219017	0.669329	0.753798	0.503345	21.9327	5.49661	0.661235	0.162191	3.83539	6.39453	42.2269	1.13493	64.066	0.0810563	0.311107	0.134267	0.0569482	0.197941	0.0827812	0.0230864	21.9327	42.2269	1.13493	64.066	0.81275	0.122738	0.00385271	0.000603169	0.00584557	0.000717351	0.0023809	0.0409552	0.0101266	0.000154643	0.503345	0.635131	0.137153	0.048157	0.167385	0.0700022	0.00152537	21.1453	0.0146629	1.46651	1.19191	820.005	1e-15	0.0034089	0
1	819.771	10.3727	4.01602	14.8323	3.43821	7.92169	0.00443778	150.809	38.4936	8.01225	2.25576	0.286977	0.825313	0.832369	0.337034	20.2857	3.76106	0.23247	0.254048	7.63399	8.28758	45.875	0.691875	57.7278	0.0964069	0.290849	0.126236	0.0611341	0.263103	0.0743124	0.0341798	20.2857	45.875	0.691875	57.7278	0.847287	0.089112	0.00391716	0.000976417	0.00575029	0.000962905	0.00296829	0.0381717	0.0107977	0.000176841	0.337034	0.776602	0.203056	0.0488634	0.210294	0.0593966	0.00148875	11.8024	0.0265441	1.42588	1.20813	2950.2	21.8459	0.0120317	0.000144911
2	1840.6	10.3856	3.26186	19.4193	3.56432	7.88115	0.00364998	128.955	32.7672	9.25267	2.00543	0.320248	0.87061	0.79327	0.398556	20.7512	5.04636	0.272388	0.138423	2.36987	7.84402	37.8759	0.810208	67.0523	0.0962872	0.280558	0.126885	0.0507374	0.268883	0.103085	0.0213129	20.7512	37.8759	0.810208	67.0523	0.861077	0.0777341	0.00378403	0.000537844	0.00534833	0.000414977	0.00216462	0.0393669	0.0096922	0.000149657	0.398556	0.778356	0.125697	0.0460729	0.244164	0.0936081	0.00144677	17.2026	0.016589	1.44257	1.24216	2273.22	16.3087	0.011443	0.000127908
3	7776.46	17.7614	3.32731	17.2143	3.04328	11.5786	0.00448183	117.048	17.4893	5.48429	2.31003	0.39735	0.307456	0.842863	0.291381	17.6604	5.76823	0.173393	0.0989888	3.7827	10.6043	41.7102	0.831317	45.8912	0.0563019	0.328593	0.0863662	0.0284764	0.21989	0.0680238	0.0166935	17.6604	41.7102	0.831317	45.8912	0.77838	0.143169	0.00414384	0.000451109	0.00999147	0.000485297	0.00339938	0.0509042	0.0100134	0.000200842	0.291381	0.807498	0.0983074	0.0282804	0.218376	0.0675556	0.00132098	15.1566	0.01348	1.6069	1.25078	2493.97	22.3995	0.0125909	0.000159699
4	3073.35	7.69876	3.48365	11.1534	3.7123	10.3704	0.00284585	125.288	34.8612	11.463	1.00658	0.520789	0.876309	0.683732	0.370821	21.4159	4.51764	0.228016	0.132493	4.09471	6.74125	33.638	0.555956	62.9746	0.129891	0.269375	0.0964283	0.0250479	0.32551	0.314201	0.0301184	21.4159	33.638	0.555956	62.9746	0.859691	0.0533351	0.00509324	0.000686127	0.00996348	0.000309625	0.00259694	0.0589094	0.00970629	0.000158524	0.370821	0.797559	0.11995	0.0226766	0.294693	0.284454	0.00121563	8.03733	0.0240212	1.42654	1.22638	2048.58	18.1112	0.0115781	0.000138829
5	3033.9	11.4797	3.93613	9.89104	3.64867	9.12452	0.00435345	140.384	26.4834	3.90869	1.91243	0.439002	0.45332	0.812384	0.302077	19.1616	3.11166	0.310078	0.0558959	5.3221	12.1142	38.7289	0.714577	58.9312	0.0871103	0.274072	0.109595	0.0528562	0.238307	0.0981035	0.0436131	19.1616	38.7289	0.714577	58.9312	0.901795	0.0228987	0.00525269	0.000280329	0.00774299	0.000227824	0.00291999	0.049242	0.00988069	0.000203638	0.302077	0.689916	0.0512559	0.0484685	0.218525	0.0899597	0.0014777	7.92071	0.0300894	1.43053	1.29004	2537.66	18.7419	0.0111706	0.000160776
6	3629.7	19.2507	3.54945	12.9683	4.87978	8.72758	0.00404085	128.035	36.4041	7.73112	1.8824	0.28044	0.781612	0.660115	0.354318	15.8445	4.9514	0.153586	0.194998	12.7865	11.4996	37.125	0.728889	67.1098	0.0519462	0.204927	0.114579	0.0480215	0.252333	0.180559	0.0313606	15.8445	37.125	0.728889	67.1098	0.794073	0.131453	0.00598844	0.00123423	0.00700258	0.000627951	0.00309561	0.0448545	0.0120109	0.000190814	0.354318	0.852694	0.173471	0.0427201	0.224477	0.160627	0.0014399	10.6982	0.026741	1.5032	1.19365	2496.18	21.4996	0.0120084	0.000146652
7	2827.66	9.17721	3.56183	11.9167	4.49023	7.09868	0.00356825	103.625	16.7695	4.06935	1.05921	0.493972	0.178023	0.744527	0.355804	17.3402	3.3887	0.286905	0.242507	4.80559	7.35681	34.1145	0.754422	60.8731	0.108966	0.222706	0.140871	0.0164819	0.355691	0.241192	0.0421056	17.3402	34.1145	0.754422	60.8731	0.836958	0.088653	0.00486695	0.00155134	0.00597162	0.000559017	0.0017537	0.0507653	0.00915954	0.000176015	0.355804	0.74343	0.241899	0.0164405	0.354799	0.240587	0.0022868	10.0315	0.0313026	1.51325	1.26653	1948.38	22.3723	0.010645	0.000149244
8	1417.36	7.08956	3.43974	9.58579	3.7311	8.65261	0.00317401	118.299	34.8674	4.12918	1.19559	0.34793	0.264234	0.726068	0.3704	24.4867	4.12723	0.255194	0.122382	9.74642	5.76874	33.5591	0.574147	48.0745	0.141052	0.268017	0.115572	0.0302968	0.395995	0.229119	0.0414716	24.4867	33.5591	0.574147	48.0745	0.883583	0.0362048	0.00542472	0.000682626	0.00881402	0.000306598	0.00249148	0.0523765	0.0101574	0.000166111	0.3704	0.776117	0.112731	0.0279075	0.364766	0.21105	0.00152326	7.01568	0.0321868	1.39641	1.23384	2103.44	22.0892	0.0106903	0.000145771
9	3464.9	12.9635	3.85252	10.1437	3.97632	8.80826	0.00306239	135.596	38.7978	11.4621	2.39657	0.435967	0.392428	0.65056	0.300101	18.2946	6.04659	0.132564	0.401628	10.8716	9.65904	38.9218	0.57968	56.4347	0.0771397	0.251489	0.11353	0.0125628	0.153109	0.145808	0.043118	18.2946	38.9218	0.57968	56.4347	0.771405	0.136376	0.00357786	0.00182252	0.00683229	0.00174042	0.00227027	0.0663817	0.00991855	0.000182765	0.300101	0.85252	0.342828	0.0107236	0.130694	0.124461	0.00151653	7.15961	0.0367589	1.39195	1.07376	1998.27	19.176	0.0116318	0.00015201
