Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2199.7	13.2819	4.4043	17.1843	3.04364	8.46241	0.00556007	165.471	33.2143	11.371	1.85514	0.304133	0.35774	0.678007	0.308711	18.889	4.5162	0.280617	0.308084	8.17487	11.7637	50.0717	0.535855	21.9537	0.0752904	0.328554	0.11817	0.0148433	0.254322	0.173568	0.0302866	18.889	50.0717	0.535855	21.9537	0.546477	0.264879	0.00454353	0.00134865	0.013187	0.00143235	0.00356099	0.147824	0.0163562	0.00069327	0.308711	0.719051	0.234555	0.0113007	0.193624	0.132143	0.00327432	11.6706	0.0217776	1.50261	0.821142	2018.67	1e-15	0.0131816	0
1	698.438	17.8265	4.01525	10.8292	2.08673	6.6441	0.00363758	127.931	20.2688	10.6566	1.28544	0.46744	0.420777	0.645806	0.245217	19.696	6.67769	0.0409488	0.139142	5.09402	10.4486	43.0349	0.336361	30.3793	0.0560963	0.479219	0.150509	0.0135801	0.267559	0.275543	0.0558059	19.696	43.0349	0.336361	30.3793	0.648487	0.132687	0.00624458	0.000979555	0.0184787	0.000893382	0.00301818	0.172223	0.0165146	0.000570107	0.245217	0.944067	0.135954	0.013269	0.261429	0.26923	0.00410586	5.40482	0.0526845	1.50226	0.974193	3480.16	81.5329	0.018857	0.000444929
2	867.108	16.9624	4.10581	12.1192	3.42805	6.23654	0.00452585	159.497	38.0266	11.3605	1.47314	0.458401	0.610003	0.632107	0.35412	18.4177	5.22321	0.273047	0.279139	6.18909	10.07	47.1145	0.460829	27.2732	0.0589539	0.291711	0.160345	0.0183824	0.232394	0.249734	0.0543227	18.4177	47.1145	0.460829	27.2732	0.581327	0.211718	0.00727202	0.00190983	0.0133686	0.00158346	0.00289439	0.161595	0.017775	0.000676694	0.35412	0.753177	0.213039	0.0140295	0.177363	0.190597	0.00449409	7.89881	0.0409146	1.45851	0.847871	3524.33	91.8056	0.0201579	0.000542337
3	111.786	16.243	4.13773	12.2748	2.38189	5.12922	0.0103202	160.56	33.296	5.05619	1.14868	0.249085	0.795548	0.783125	0.303174	17.6539	4.46727	0.0842803	0.347375	6.15913	10.7987	51.6833	0.312789	22.0767	0.061565	0.419835	0.194961	0.0925262	0.511944	0.188804	0.0657198	17.6539	51.6833	0.312789	22.0767	0.861163	0.0634033	0.00171331	0.000629657	0.00288102	0.000493349	0.00208566	0.050461	0.0165718	0.000613335	0.303174	0.904309	0.273252	0.0727828	0.402705	0.148516	0.00520087	6.39681	0.059431	1.03191	0.88864	3121.86	76.9764	0.0179409	0.000493069
4	628.257	15.4953	4.22893	14.0869	2.65024	6.82261	0.00610272	176.404	33.1716	7.48903	1.73303	0.345197	0.909644	0.604294	0.314798	19.197	5.65111	0.246085	0.44877	7.55964	11.5944	42.397	0.427831	24.5546	0.0645357	0.377324	0.146571	0.0480623	0.228325	0.228332	0.0440012	19.197	42.397	0.427831	24.5546	0.696126	0.166198	0.00209093	0.000914367	0.00529695	0.00118711	0.00266343	0.10688	0.0181135	0.000616408	0.314798	0.752442	0.312685	0.0334879	0.159088	0.159093	0.00321681	8.56411	0.0331084	1.08233	0.753439	2972.45	66.3262	0.0199477	0.000507873
5	1341.83	19.9298	3.33225	15.0505	2.32468	6.52849	0.00687658	171.037	38.7484	9.00345	2.65297	0.167108	0.353332	0.644636	0.379506	18.5815	7.22914	0.204517	0.476215	6.551	12.8427	46.7778	0.652402	29.6577	0.0501761	0.430167	0.153175	0.0210706	0.202382	0.133949	0.0339136	18.5815	46.7778	0.652402	29.6577	0.592239	0.277189	0.00182741	0.00088851	0.00562429	0.00181894	0.00233484	0.101924	0.0157025	0.00063674	0.379506	0.820244	0.33369	0.0147644	0.141811	0.0938601	0.00417165	11.8044	0.0278174	1.30282	0.77158	2594.01	73.7973	0.0180953	0.000500105
6	1767.31	11.0271	3.408	13.1423	3.55859	5.38492	0.00563503	175.912	38.1236	8.39823	1.68123	0.273745	0.344885	0.616413	0.393719	19.0202	4.10333	0.296978	0.476968	8.18404	13.1607	47.7108	0.646984	27.0433	0.0906857	0.28101	0.185704	0.0183843	0.266277	0.228159	0.0481558	19.0202	47.7108	0.646984	27.0433	0.639373	0.184348	0.00498408	0.00225896	0.00785372	0.00200105	0.00244188	0.139145	0.0171376	0.000699679	0.393719	0.758192	0.322567	0.0124331	0.18008	0.154301	0.00496908	10.3295	0.0365114	1.28946	0.824446	3433.98	82.2217	0.0194515	0.000533443
7	844.79	9.8717	3.94272	13.0928	3.09182	6.88575	0.00692675	154.866	32.2914	4.99348	2.72419	0.287925	0.123998	0.6962	0.259419	21.0335	7.21012	0.0530821	0.477931	3.25695	7.93673	40.4979	0.469439	37.7419	0.1013	0.323434	0.145227	0.0123104	0.181979	0.111519	0.0437333	21.0335	40.4979	0.469439	37.7419	0.703712	0.161093	0.00350803	0.00219526	0.00782225	0.00304324	0.00347456	0.0976056	0.017062	0.00059954	0.259419	0.930881	0.392272	0.010104	0.149364	0.0915319	0.00364705	7.94833	0.0407105	1.26599	0.890896	3900.99	85.6512	0.0208771	0.000499855
8	534.827	16.4075	4.27599	16.7138	2.11607	6.5948	0.00699916	156.759	29.3779	3.80942	2.79537	0.114243	0.164107	0.78751	0.364334	19.9505	2.88022	0.512634	0.228117	4.24247	12.5666	53.2362	0.673922	16.4327	0.0609477	0.472574	0.151635	0.0300496	0.249535	0.076015	0.0387936	19.9505	53.2362	0.673922	16.4327	0.618221	0.2318	0.00320644	0.000740248	0.00945775	0.00137048	0.0034032	0.112997	0.0181471	0.000730301	0.364334	0.59595	0.190053	0.0250355	0.207898	0.0633311	0.00418742	13.2494	0.023119	1.4043	0.868167	3908.32	95.5376	0.0212558	0.000548677
9	2725.52	8.7894	4.19933	11.8826	4.72767	8.59784	0.0105498	173.874	28.4652	9.15209	2.22188	0.0597549	0.466544	0.708922	0.23401	21.2177	5.74791	0.0973971	0.883061	1.68293	13.1245	48.3603	0.598684	24.3506	0.113773	0.211521	0.116308	0.0339791	0.299998	0.131005	0.0411035	21.2177	48.3603	0.598684	24.3506	0.792194	0.112037	0.00131015	0.00214827	0.0026827	0.00155121	0.00369376	0.0674566	0.0167087	0.000591937	0.23401	0.868091	0.655562	0.0252252	0.222711	0.0972549	0.00241951	8.22984	0.0356816	0.714641	0.566135	3039	62.3475	0.0208775	0.000468159
10	646.354	17.7796	4.23104	16.5963	2.21672	7.07235	0.00494202	174.417	36.3826	9.26216	1.4725	0.472919	0.842408	0.660714	0.339816	19.1925	6.83832	0.338387	0.297767	7.79265	11.5063	46.8527	0.454152	16.1669	0.0562442	0.451117	0.141396	0.0316739	0.236502	0.230415	0.0360472	19.1925	46.8527	0.454152	16.1669	0.615894	0.215079	0.00261998	0.000663639	0.00854853	0.0010003	0.00259675	0.136309	0.0167594	0.000617511	0.339816	0.694031	0.206284	0.0219428	0.163842	0.159625	0.00338931	10.6157	0.0250179	1.29055	0.794841	2821.7	66.5938	0.0184251	0.000508263
11	3969.29	15.3181	4.04365	15.6977	3.90795	11.1598	0.0089122	160.632	28.2368	4.48618	2.17746	0.538938	0.517477	0.636631	0.252063	20.7764	4.91209	0.0617213	0.298204	4.58183	12.706	50.2127	0.56604	20.4188	0.0652822	0.255889	0.0896073	0.033858	0.134802	0.166877	0.0230824	20.7764	50.2127	0.56604	20.4188	0.588709	0.27313	0.00514683	0.00161202	0.0123831	0.00173422	0.0054439	0.095564	0.0160844	0.000738243	0.252063	0.91846	0.245381	0.0278605	0.110924	0.137317	0.00285509	10.6026	0.0212003	1.44399	0.850088	4022.61	94.8894	0.0206731	0.000548438
12	6837.3	18.2195	3.54421	18.8122	4.45356	9.44529	0.00417922	173.931	38.4092	11.2884	2.25897	0.189839	0.258722	0.827622	0.319706	21.3808	3.53498	0.142078	0.15708	6.16848	12.6594	44.499	0.658511	27.391	0.0548862	0.224539	0.105873	0.0153675	0.29682	0.0763082	0.0199464	21.3808	44.499	0.658511	27.391	0.426868	0.315498	0.0122222	0.00140953	0.0267641	0.00132225	0.00493848	0.193722	0.0175348	0.00065947	0.319706	0.850425	0.107803	0.0105467	0.203706	0.05237	0.00272449	14.4419	0.0169629	1.87741	0.801407	4163.22	84.8267	0.0213714	0.000489424
13	1202.15	18.1819	3.32834	14.2718	3.75331	5.57505	0.00707191	171.656	35.9659	5.72299	2.92788	0.389537	0.862172	0.662664	0.384464	19.8393	4.25507	0.211364	0.355926	4.93642	11.5531	48.0085	0.558236	19.0637	0.0549998	0.266431	0.179371	0.060943	0.138165	0.115215	0.0418312	19.8393	48.0085	0.558236	19.0637	0.695394	0.176017	0.00424185	0.00137269	0.00559629	0.00221013	0.00254093	0.0945754	0.0175669	0.000649578	0.384464	0.817059	0.252994	0.0433186	0.0982087	0.0818955	0.00459276	10.391	0.0341785	1.19134	0.828451	3513.84	80.7259	0.0195273	0.000510991
14	972.297	10.1677	3.8745	14.1525	2.08245	5.84875	0.00322038	175.947	34.8186	7.26236	2.70061	0.353894	0.445514	0.622894	0.306691	18.2626	3.39101	0.125815	0.171702	5.37856	12.6706	48.0464	0.312056	26.011	0.0983507	0.480204	0.170977	0.0246889	0.149024	0.139637	0.0468079	18.2626	48.0464	0.312056	26.011	0.609096	0.092568	0.00594482	0.000782648	0.0169339	0.00206593	0.00290937	0.250541	0.0186027	0.000688976	0.306691	0.861825	0.118679	0.0170647	0.103004	0.096516	0.00398911	7.40236	0.0403403	1.39955	0.852462	3853.62	78.111	0.02061	0.000536685
15	523.127	12.2198	4.3988	17.3763	2.13247	7.8971	0.003695	156.425	34.5981	8.88032	2.69801	0.249709	0.387702	0.617203	0.388173	20.6607	5.94972	0.517279	0.125906	5.01107	8.73781	46.8949	0.496606	24.3984	0.0818344	0.46894	0.126629	0.0202175	0.171638	0.141881	0.032056	20.6607	46.8949	0.496606	24.3984	0.608618	0.173686	0.00569318	0.000626724	0.0200216	0.00122564	0.00367757	0.169447	0.0165244	0.00055135	0.388173	0.612931	0.100498	0.0161376	0.137002	0.113249	0.00305816	12.0246	0.0196481	1.48856	0.905965	3663.71	75.8747	0.0191258	0.000453733
16	1611.71	8.76177	4.37619	13.5579	4.17052	7.98994	0.0086222	170.837	33.4652	6.19973	2.16614	0.240632	0.42299	0.739754	0.292297	19.5778	4.15907	0.249172	0.549561	6.99034	11.293	45.6517	0.545617	21.6278	0.114132	0.239778	0.125157	0.0383263	0.25933	0.120143	0.040398	19.5778	45.6517	0.545617	21.6278	0.756134	0.135213	0.00315863	0.00198357	0.00557631	0.00179902	0.00380669	0.0745453	0.0174044	0.000601007	0.292297	0.736035	0.400784	0.0279506	0.189124	0.0876176	0.00288029	9.19811	0.0297344	1.07039	0.80936	3732.31	72.3913	0.0206956	0.000476886
17	1166.55	9.67569	3.75052	13.1764	2.61262	7.42764	0.00658675	141.166	32.6376	7.22911	2.49655	0.475219	0.175967	0.692743	0.307015	19.1903	6.29007	0.0875726	0.423766	6.5427	9.4419	43.2184	0.573267	39.0299	0.103352	0.382758	0.134632	0.00884905	0.145616	0.123073	0.0383216	19.1903	43.2184	0.573267	39.0299	0.650707	0.206618	0.00353715	0.0020397	0.00998847	0.00341606	0.00356762	0.103116	0.0165511	0.000618763	0.307015	0.901756	0.369828	0.00772272	0.127082	0.107408	0.00388894	9.27988	0.0345568	1.41959	0.923736	3737.7	91.8803	0.020231	0.000490334
